gamma;norm
1,4998355263157896; 1,9124513819927148e-20
1,5055921052631578; 2,7844980966567356e-20
1,530263157894737; 3,334864283349881e-20
1,5549342105263158; 1,813369857963945e-20
1,5549342105263158; 3,9050914432307145e-20
1,579605263157895; 4,4902143330023147e-20
1,6092105263157896; 1,944821853088979e-20
1,6042763157894737; 5,0852677093677563e-20
1,626480263157895; 5,651848518702414e-20
1,6486842105263158; 6,240772922873218e-20
1,663486842105263; 2,1056139222412786e-20
1,670888157894737; 6,858661246276064e-20
1,6906250000000003; 7,406286204899039e-20
1,717763157894737; 2,2889752791068543e-20
1,710361842105263; 7,951842312148293e-20
1,7300986842105264; 8,516018081761004e-20
1,7498355263157896; 9,067780743131412e-20
1,7720394736842104; 2,4858782086003992e-20
1,769572368421053; 9,644369620986427e-20
1,7893092105263158; 1,0220958498841441e-19
1,809046052631579; 1,0741688389606089e-19
1,8263157894736843; 2,6918088531792583e-20
1,8287828947368423; 1,1274831388613041e-19
1,8485197368421056; 1,1789354725256536e-19
1,8805921052631578; 2,909024141614757e-20
1,8707236842105264; 1,234103980470043e-19
1,8953947368421056; 1,2906301721284342e-19
1,9225328947368423; 1,350624275902019e-19
1,9348684210526317; 3,133010216364235e-20
1,952138157894737; 1,4059763944058257e-19
1,9891447368421056; 3,3569962911137155e-20
1,9866776315789476; 1,4602785708374708e-19
2,0320723684210527; 1,510905432803707e-19
2,043421052631579; 3,585496223405851e-20
2,087828947368421; 1,5365267935060634e-19
2,097697368421053; 3,816253084469316e-20
2,142105263157895; 1,5291339411994824e-19
2,1519736842105264; 4,044753016761451e-20
2,191447368421053; 1,4882537515171575e-19
2,2057565789473683; 4,2868100380668606e-20
2,230921052631579; 1,4333543173972667e-19
2,2605263157894737; 4,560433029400255e-20
2,2629934210526317; 1,3756211726249584e-19
2,290131578947369; 1,3166976994372723e-19
2,3106907894736843; 4,90830333498841e-20
2,3148026315789476; 1,2565406736180072e-19
2,337006578947369; 1,1966396681562393e-19
2,3567434210526317; 1,1351327168156238e-19
2,3853997975708503; 5,28566779339495e-20
2,376480263157895; 1,0711431438265472e-19
2,3937500000000003; 1,0106783763654418e-19
2,4085526315789476; 9,55186610393909e-20
2,423355263157895; 8,872817361800726e-20
2,425822368421053; 5,863447681704258e-20
2,430756578947369; 8,326407853359811e-20
2,4381578947368423; 7,821375372393242e-20
2,4430921052631582; 6,679214250248256e-20
2,445559210526316; 7,283241269447199e-20

