Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
58,12.7,11.3,3.304,3.4362,20.4833,20.628,12:12:33.131
59,13.2,10.9,2.7093,3.5683,20.531,19.9356,12:12:33.912
60,13.2,10.9,5.1542,3.7666,20.6158,20.2455,12:12:34.676
61,12.9,12.0,3.4362,4.2291,20.3403,20.3973,12:12:35.439
62,13.2,11.8,2.9736,2.6432,20.5946,20.6085,12:12:36.202
63,12.7,11.8,4.097,2.9736,20.2649,20.468,12:12:36.978
64,12.9,11.8,4.0309,4.097,20.1425,20.4707,12:12:37.737
65,12.9,11.8,3.5022,3.8987,20.3866,20.2988,12:12:38.515
66,12.7,11.8,3.2379,2.5771,20.4409,20.448,12:12:39.275
67,12.7,11.3,4.163,2.8414,20.4595,20.1867,12:12:40.055
68,13.2,10.9,3.7666,5.8811,20.4019,20.065,12:12:40.817
69,12.9,11.6,3.3701,3.2379,20.2117,20.8833,12:12:41.574
70,13.2,11.3,3.0397,4.6256,19.7177,20.1538,12:12:42.331
71,13.2,11.8,4.2291,3.0397,20.377,20.3374,12:12:43.117
72,13.2,11.3,4.097,3.9648,20.3144,20.9235,12:12:43.893
73,13.2,11.3,4.2291,3.7666,20.2971,20.2541,12:12:44.653
74,12.7,11.3,3.9648,3.304,20.4278,20.4545,12:12:45.448
75,12.9,10.9,3.6344,3.8987,20.3777,20.4301,12:12:46.209
76,12.9,12.3,4.5595,3.304,20.1486,19.9806,12:12:46.976
77,13.2,11.6,3.1058,2.8414,21.0268,20.474,12:12:47.736
78,12.9,11.3,5.1542,3.9648,20.3074,20.4781,12:12:48.495
79,12.7,11.8,4.6256,4.163,26.4302,20.1388,12:12:49.271
80,13.6,11.3,5.0882,4.0309,30.0081,29.9,12:12:50.047
81,13.2,11.8,6.5419,5.9472,29.6346,31.075,12:12:50.811
82,13.6,11.1,5.0882,5.0221,30.3109,29.9895,12:12:51.576
83,12.9,11.6,4.4934,4.3613,29.8038,30.3942,12:12:52.341
84,13.2,10.9,5.815,3.6344,29.9512,30.0463,12:12:53.100
85,12.9,11.6,5.1542,3.8326,29.9141,29.4424,12:12:53.862
86,13.2,11.6,5.4846,4.097,29.9187,29.6752,12:12:54.626
87,13.2,12.0,4.6917,4.3613,30.043,30.0526,12:12:55.373
88,13.2,11.3,4.5595,3.7005,30.2016,30.3737,12:12:56.151
89,13.4,11.8,4.4934,4.097,30.2349,29.9343,12:12:56.913
90,13.2,11.3,5.1542,4.163,30.2406,29.7842,12:12:57.674
91,12.7,11.3,4.2952,4.163,29.8724,29.6253,12:12:58.438
92,13.2,11.3,5.0221,4.7578,30.0387,29.8369,12:12:59.196
93,13.2,10.7,3.8326,5.2203,30.0472,29.8886,12:12:59.988
94,12.9,12.0,6.3437,4.8238,30.7004,29.9976,12:13:00.768
95,12.9,11.3,4.4274,4.5595,30.0084,29.7255,12:13:01.529
96,13.2,11.8,4.163,3.9648,29.7034,29.9318,12:13:02.292
97,13.6,11.6,6.0133,4.4934,30.0593,29.9212,12:13:03.055
98,13.2,11.8,5.4186,3.5022,29.9507,30.3619,12:13:03.816
99,13.2,11.3,6.2776,4.5595,29.8045,30.1658,12:13:04.609
100,13.2,11.6,4.8238,3.4362,29.9457,29.7994,12:13:05.375
101,13.2,11.3,3.7666,4.3613,29.9598,30.0831,12:13:06.170
102,12.9,11.8,3.8987,3.4362,29.9016,30.1508,12:13:06.945
103,13.2,12.3,4.4934,4.2291,29.8153,30.1177,12:13:07.724
104,12.7,11.8,3.6344,5.0221,30.1151,29.8604,12:13:08.503
105,12.7,11.1,4.5595,4.2952,30.1006,29.8753,12:13:09.259
106,13.2,10.9,5.4846,4.4274,29.9687,30.0936,12:13:10.020
107,13.2,11.6,4.5595,4.4934,29.8186,30.1787,12:13:10.780
108,13.4,11.8,4.6917,4.6917,30.0688,30.2035,12:13:11.544
109,13.4,12.3,5.2864,4.163,29.9177,29.7848,12:13:12.308
110,13.2,11.3,4.956,3.8987,29.932,30.3569,12:13:13.083
111,13.4,11.8,5.4846,4.097,29.8897,30.5078,12:13:13.844
112,13.4,11.8,4.8238,5.749,30.1011,29.7498,12:13:14.606
113,12.7,11.8,4.2291,3.5022,29.783,30.0902,12:13:15.382
114,13.6,11.8,4.6256,4.2952,39.5847,39.6104,12:13:16.144
115,13.2,11.8,6.0794,5.5507,39.5192,39.356,12:13:16.908
116,13.6,10.9,4.163,4.8238,39.5444,40.2525,12:13:17.669
117,13.2,11.6,5.6168,5.4186,39.6613,39.4439,12:13:18.430
118,13.2,10.9,3.1058,6.2115,39.3282,39.4773,12:13:19.192
119,13.4,12.0,4.8238,4.2291,39.7551,39.6836,12:13:19.954
120,13.4,11.6,4.4274,6.2776,39.5146,39.3955,12:13:20.716
121,13.4,11.8,5.8811,5.815,39.5841,39.5495,12:13:21.489
122,13.2,11.3,5.0221,5.3525,39.7438,39.5809,12:13:22.246
123,13.6,11.8,6.2776,5.2864,39.3451,39.6564,12:13:23.006
124,12.9,11.8,4.163,5.6829,39.627,39.3936,12:13:23.755
125,13.2,11.3,4.2952,5.5507,39.4456,39.5954,12:13:24.512
126,13.4,11.3,3.8987,8.0618,39.5714,40.037,12:13:25.276
127,13.2,11.1,5.4846,5.3525,39.3636,39.3397,12:13:26.067
128,13.2,11.6,3.8326,3.8987,39.3948,39.3852,12:13:26.834
129,13.2,10.9,4.7578,5.0882,38.7898,39.6229,12:13:27.595
130,13.4,11.8,3.9648,4.5595,39.5283,39.4461,12:13:28.341
131,13.2,11.8,6.4098,6.2776,39.4745,39.4579,12:13:29.102
132,13.4,11.8,4.7578,5.6168,39.7544,39.476,12:13:29.866
133,13.2,11.3,4.4934,5.815,39.3444,39.663,12:13:30.642
134,13.4,12.0,4.4274,4.8899,39.4963,39.4885,12:13:31.419
135,13.6,11.1,5.5507,4.6917,39.7463,39.4931,12:13:32.180
136,13.2,11.3,4.6917,5.4846,39.4103,40.1409,12:13:32.953
137,13.2,10.9,5.5507,4.8899,40.416,39.615,12:13:33.721
138,14.1,11.6,5.2864,4.0309,39.7391,39.6888,12:13:34.483
139,12.9,11.6,5.4846,4.8899,39.7073,39.6606,12:13:35.245
140,13.4,11.8,5.0221,4.2952,40.0071,39.1054,12:13:36.022
141,13.4,11.8,5.2864,4.2952,39.5915,39.7355,12:13:36.784
142,13.4,11.6,4.8899,4.6917,39.199,40.0005,12:13:37.579
143,13.6,11.6,6.0794,5.4846,39.6866,39.592,12:13:38.339
144,13.8,11.6,6.4098,4.5595,39.4581,40.3704,12:13:39.104
145,13.8,10.9,7.467,4.8238,39.668,39.5485,12:13:39.868
146,13.2,11.6,7.0045,5.0221,39.4609,39.1881,12:13:40.630
147,13.2,11.3,4.7578,5.4186,39.7369,39.5925,12:13:41.421
148,13.6,11.8,5.6168,6.3437,50.2574,50.1184,12:13:42.183
149,13.4,11.8,5.8811,4.4934,50.3356,50.1475,12:13:42.946
150,13.4,11.3,5.6829,6.608,50.9675,50.2475,12:13:43.708
151,13.6,11.8,6.4098,6.608,50.2841,50.8929,12:13:44.486
152,13.2,10.9,5.6829,4.0309,50.07,50.7785,12:13:45.251
153,13.2,11.8,6.608,6.2115,50.5612,50.2669,12:13:46.015
154,13.2,12.0,6.0794,5.6168,50.8041,51.1569,12:13:46.776
155,13.2,11.8,5.3525,4.956,50.2114,49.9758,12:13:47.556
156,13.2,11.3,6.3437,5.4846,50.7367,50.1952,12:13:48.317
157,13.4,11.8,5.3525,4.8238,50.737,50.3151,12:13:49.084
158,13.4,11.3,5.815,5.0221,50.2659,50.3448,12:13:49.848
159,13.4,12.7,6.4758,6.1454,50.7353,50.1606,12:13:50.608
160,13.8,11.8,5.2864,5.0221,49.8797,50.3712,12:13:51.366
161,13.6,11.3,6.4758,5.0221,50.2976,50.1907,12:13:52.144
162,13.6,11.8,5.815,5.4186,50.1738,50.2405,12:13:52.906
163,13.6,11.3,5.3525,6.0133,50.3334,50.4233,12:13:53.679
164,13.2,12.3,6.5419,6.0133,50.7499,50.7704,12:13:54.438
165,13.4,12.3,8.1939,4.5595,50.2926,50.1839,12:13:55.201
166,13.2,11.6,6.4758,4.3613,50.1078,50.8104,12:13:55.967
167,13.6,12.3,7.3349,5.1542,50.3142,50.4416,12:13:56.734
168,13.6,11.8,5.815,5.0221,50.3873,50.3201,12:13:57.498
169,13.8,12.0,5.1542,4.097,50.1977,50.3175,12:13:58.263
170,13.6,11.8,6.5419,4.8899,50.6297,50.5403,12:13:59.039
171,13.4,11.8,4.6256,5.9472,50.4865,50.3981,12:13:59.815
172,13.2,12.3,6.4758,5.0221,60.8415,59.5503,12:14:00.605
173,13.4,12.0,7.1366,6.4758,59.7685,59.8703,12:14:01.386
174,13.4,12.0,5.749,5.3525,60.1923,60.1244,12:14:02.163
175,13.6,10.9,7.1366,4.956,61.4149,59.9373,12:14:02.919
176,13.4,11.8,4.7578,7.2688,59.8774,59.818,12:14:03.712
177,13.8,11.8,7.6653,7.6653,60.162,60.103,12:14:04.487
178,13.4,11.8,6.4098,5.815,59.961,60.0286,12:14:05.268
179,13.6,11.1,6.2115,6.1454,59.9682,59.825,12:14:06.027
180,13.8,11.8,5.6168,6.2776,59.864,59.8555,12:14:06.839
181,13.8,11.6,6.4098,5.8811,60.2642,59.9398,12:14:07.601
182,13.6,11.8,7.467,6.0133,60.019,60.1611,12:14:08.361
183,13.4,12.0,6.3437,6.0133,60.3456,59.8819,12:14:09.134
184,13.8,11.6,5.6168,5.8811,60.0513,59.8957,12:14:09.900
185,13.4,12.3,5.3525,4.6917,59.9617,59.9212,12:14:10.659
186,13.8,12.3,5.5507,5.2864,60.4439,59.8235,12:14:11.423
187,13.2,11.6,5.2864,5.3525,59.7044,60.1372,12:14:12.178
188,13.4,12.0,7.2027,6.2115,59.9576,59.802,12:14:12.981
189,13.2,11.8,7.5992,6.9384,60.8614,60.1019,12:14:13.759
190,13.6,11.8,5.5507,5.0221,60.3514,59.9276,12:14:14.569
191,13.6,12.3,6.0133,5.815,60.1241,60.0851,12:14:15.327
192,13.4,12.0,7.8635,6.4098,60.0444,60.1343,12:14:16.091
193,13.6,11.8,5.9472,6.1454,59.9453,59.5434,12:14:16.872
194,13.2,11.8,5.6829,4.8899,59.9244,60.6436,12:14:17.633
195,13.6,11.8,6.4758,5.3525,59.5102,60.0168,12:14:18.413
196,13.8,12.3,6.2776,6.0794,59.9642,60.6209,12:14:19.224
197,13.6,11.8,5.4186,4.8238,60.0224,60.4112,12:14:20.031
198,13.6,11.8,4.6917,6.9384,59.8983,59.7847,12:14:20.807
199,13.2,11.3,5.9472,5.2864,60.3723,59.8389,12:14:21.596
200,13.4,11.8,6.7402,6.608,60.7408,60.4267,12:14:22.375
201,14.1,12.0,5.8811,6.5419,59.5857,60.1756,12:14:23.149
202,14.1,12.0,5.4186,5.0221,59.9325,59.3076,12:14:23.910
203,13.4,11.8,5.5507,5.4186,60.0193,60.1624,12:14:24.704
204,13.4,11.3,7.9957,6.1454,60.0091,59.9245,12:14:25.480
205,13.4,11.8,6.3437,6.3437,59.9017,59.4934,12:14:26.257
206,13.6,12.0,5.2203,5.4846,59.9546,59.5562,12:14:27.034
207,13.8,11.8,4.2291,7.7314,59.8347,60.1245,12:14:27.792
208,13.4,12.3,7.401,4.4274,59.7369,60.3771,12:14:28.555
209,13.4,11.3,5.749,6.4758,60.2479,59.8727,12:14:29.334
210,14.1,11.8,6.2115,7.0706,59.8746,59.7464,12:14:30.127
211,13.6,11.8,5.6168,5.6829,59.8425,59.7934,12:14:30.903
212,14.1,12.3,6.8062,6.2115,61.663,60.1939,12:14:31.681
213,13.6,12.3,5.8811,6.608,80.4489,80.9625,12:14:32.454
214,13.6,12.9,5.815,8.0618,80.4159,80.526,12:14:33.218
215,13.6,11.8,5.4846,6.2115,79.8354,80.9556,12:14:33.984
216,13.6,12.0,7.1366,7.2688,80.0739,80.4454,12:14:34.766
217,13.6,12.0,6.9384,6.6741,80.313,80.1447,12:14:35.545
218,13.8,11.8,7.3349,7.0706,80.4663,80.2074,12:14:36.305
219,14.1,12.0,6.0133,6.6741,81.1218,80.0424,12:14:37.102
220,14.1,11.8,7.8635,7.401,80.5669,80.0367,12:14:37.878
221,13.6,11.8,7.2688,7.1366,80.1122,80.0983,12:14:38.655
222,14.1,11.8,7.401,5.5507,80.3185,80.2991,12:14:39.419
223,14.1,11.8,7.1366,6.4098,80.3921,80.4743,12:14:40.213
224,13.4,11.8,7.2688,5.6168,81.1649,80.412,12:14:40.992
225,13.8,12.0,6.608,7.2027,80.3443,80.2808,12:14:41.773
226,13.6,12.3,7.0045,6.4098,80.375,80.4161,12:14:42.552
227,13.2,12.3,6.6741,5.8811,80.4144,80.5073,12:14:43.327
228,13.8,11.6,7.7314,7.467,80.1378,80.418,12:14:44.108
229,14.1,12.3,6.4758,6.2115,80.7842,80.4526,12:14:44.889
230,14.1,11.8,6.5419,7.3349,80.2993,80.1789,12:14:45.681
231,14.1,12.5,6.8062,5.4186,80.3981,80.6176,12:14:46.465
232,13.6,12.5,7.1366,5.6829,80.3056,80.4061,12:14:47.247
233,13.6,12.0,6.1454,4.8899,79.8021,80.5328,12:14:48.009
234,13.4,11.6,6.0794,4.8899,80.6163,80.4937,12:14:48.802
235,13.6,12.0,6.2776,4.6917,80.6127,80.0112,12:14:49.563
236,13.6,11.8,5.6829,5.4846,80.389,80.7727,12:14:50.361
237,13.6,12.5,6.4758,7.401,80.1627,80.4726,12:14:51.153
238,13.6,12.3,6.3437,7.0706,80.0679,80.4028,12:14:51.929
239,13.6,12.5,7.5331,5.9472,79.5771,80.2942,12:14:52.692
240,14.3,12.3,7.467,6.9384,79.8303,80.2768,12:14:53.452
241,13.6,12.3,7.0706,6.9384,80.18,79.9846,12:14:54.228
242,14.1,11.8,7.1366,7.5331,99.968,99.4861,12:14:55.032
243,13.8,11.8,7.401,5.2864,99.6268,99.6749,12:14:55.810
244,14.1,11.6,7.2027,7.9296,99.1406,100.1931,12:14:56.574
245,13.6,11.8,7.5992,7.401,99.595,100.1086,12:14:57.340
246,14.1,12.5,8.5904,7.0045,99.5713,99.5636,12:14:58.099
247,14.1,11.8,7.0706,5.0882,99.941,99.4729,12:14:58.862
248,13.8,11.8,8.3922,7.6653,98.8997,99.6759,12:14:59.627
249,14.1,12.3,8.0618,6.8723,99.4896,100.3173,12:15:00.406
250,13.8,12.3,7.9957,8.1939,99.9027,99.4013,12:15:01.185
251,13.6,11.8,5.749,7.5992,99.6913,99.7943,12:15:01.965
252,13.8,12.3,6.9384,7.1366,99.6149,98.8787,12:15:02.730
253,13.6,11.8,8.3922,6.608,99.5788,99.5317,12:15:03.504
254,14.1,12.3,7.467,5.2864,99.6745,99.6324,12:15:04.278
255,14.1,12.3,8.6565,8.9208,99.741,99.386,12:15:05.081
256,13.8,12.3,6.8723,8.1278,99.3976,99.7499,12:15:05.864
257,13.8,12.3,7.401,5.749,99.8247,99.1805,12:15:06.649
258,14.1,12.5,8.1278,6.6741,99.3482,100.6246,12:15:07.417
259,13.8,11.8,8.1278,6.7402,99.6432,99.6899,12:15:08.210
260,14.1,11.8,7.5992,6.0133,99.8519,99.2038,12:15:08.988
261,13.8,12.3,6.8062,4.8899,99.6414,99.6194,12:15:09.751
262,14.3,12.7,7.2688,6.7402,99.5969,99.2611,12:15:10.514
263,14.1,11.8,7.6653,7.2027,98.8392,100.0206,12:15:11.308
264,14.1,12.0,8.1278,5.1542,99.2296,99.4421,12:15:12.090
265,13.8,12.9,9.053,7.9296,99.0236,99.9675,12:15:12.865
266,13.6,12.3,7.1366,7.5331,99.3649,100.0968,12:15:13.658
267,13.8,12.3,8.3922,7.0045,99.1744,99.3982,12:15:14.434
268,14.1,12.3,8.4582,8.1278,119.6454,120.1246,12:15:15.208
269,14.3,11.8,7.0706,6.7402,119.9368,119.7118,12:15:15.988
270,14.5,12.0,8.5904,8.0618,120.2717,118.4376,12:15:16.753
271,14.1,12.3,7.3349,5.6829,119.7927,119.7425,12:15:17.512
272,14.1,11.8,7.3349,7.1366,120.576,119.8336,12:15:18.288
273,14.1,12.5,6.608,6.0133,120.5887,120.4444,12:15:19.053
274,14.5,12.3,9.7138,7.1366,120.4942,120.4045,12:15:19.834
275,14.3,12.0,6.7402,7.0706,120.7645,120.3457,12:15:20.596
276,13.8,12.7,8.0618,7.9296,120.1488,119.9571,12:15:21.356
277,13.8,12.7,11.6301,6.6741,119.4289,120.5955,12:15:22.136
278,14.3,12.3,7.467,6.8723,119.7715,120.2026,12:15:22.913
279,14.1,12.0,8.26,7.7314,119.5141,120.7037,12:15:23.670
280,14.5,12.0,8.1278,7.9957,119.5788,120.2195,12:15:24.434
281,14.1,12.3,8.1278,7.3349,119.2605,120.057,12:15:25.212
282,13.8,12.3,8.3261,6.9384,120.3903,119.7661,12:15:26.011
283,14.5,12.3,7.9296,6.9384,120.0414,119.1215,12:15:26.778
284,14.3,12.7,6.5419,6.0133,120.2086,119.8439,12:15:27.543
285,14.5,12.3,8.7226,6.4098,120.0307,119.952,12:15:28.323
286,14.3,12.7,7.3349,8.5904,120.2913,120.1307,12:15:29.106
287,14.1,12.7,10.1102,7.401,119.9765,120.1366,12:15:29.887
288,14.3,12.3,7.1366,7.401,119.8997,120.5771,12:15:30.664
289,14.5,12.3,7.9957,6.9384,119.8341,120.1967,12:15:31.444
290,14.1,12.3,7.0706,6.6741,120.1116,119.332,12:15:32.225
291,14.3,12.0,8.1278,6.7402,120.1766,119.8818,12:15:33.001
292,14.5,12.0,7.5992,6.3437,118.9167,119.991,12:15:33.776
293,14.3,12.7,6.2776,6.1454,120.2818,119.9213,12:15:34.549
294,14.1,12.3,8.7886,7.6653,120.3721,120.3374,12:15:35.326
295,14.8,12.7,7.3349,6.4758,119.8273,119.995,12:15:36.111
296,14.5,12.5,10.5728,8.6565,119.8944,119.7741,12:15:36.886
297,14.3,11.8,8.8547,6.2776,119.4848,119.8641,12:15:37.646
298,14.3,12.5,7.401,7.7314,119.6545,119.8373,12:15:38.420
299,14.5,12.3,7.401,7.2027,119.5785,120.6261,12:15:39.180
300,14.5,13.2,7.401,7.467,120.0416,119.9929,12:15:39.958
301,14.3,12.5,8.26,6.7402,119.699,119.6855,12:15:40.735
302,14.3,12.3,7.467,6.8062,119.6482,119.7596,12:15:41.492
303,14.3,11.8,8.3261,6.2776,120.0466,118.6275,12:15:42.281
304,14.8,13.2,7.2027,5.3525,120.0413,119.798,12:15:43.024
305,14.3,13.2,7.3349,7.3349,119.9784,120.6158,12:15:43.813
