Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
60,14.8,12.7,5.0882,4.6256,59.7925,59.9977,12:17:11.824
61,14.3,12.7,5.0882,4.7578,59.8588,59.4176,12:17:12.583
62,14.5,12.5,5.815,5.0221,59.7154,59.9042,12:17:13.352
63,14.5,12.0,6.4098,5.4846,59.7113,59.942,12:17:14.116
64,14.8,12.3,6.1454,5.0221,59.7462,59.6629,12:17:14.897
65,14.1,12.7,4.5595,6.0133,59.9775,59.8023,12:17:15.641
66,14.8,12.3,6.1454,3.5683,60.3172,60.0573,12:17:16.395
67,14.5,12.3,5.6829,5.4186,59.6666,59.9756,12:17:17.150
68,14.5,12.5,4.6917,5.0221,60.1995,59.6518,12:17:17.911
69,14.8,12.7,5.4846,4.6917,59.9778,59.7821,12:17:18.685
70,14.5,12.9,6.2776,3.8987,60.0252,60.0622,12:17:19.505
71,15.0,12.9,6.4758,5.4846,60.0733,60.0111,12:17:20.260
72,14.5,13.2,4.4274,4.2291,59.6138,60.1593,12:17:21.034
73,14.5,12.0,5.4846,6.0133,59.8919,60.0352,12:17:21.808
74,14.5,12.7,4.956,4.4274,60.0487,59.8235,12:17:22.585
75,14.8,12.9,5.6829,6.0133,60.0149,59.8546,12:17:23.343
76,14.5,12.3,6.608,5.1542,59.9367,59.7003,12:17:24.113
77,14.8,12.9,5.4186,5.4186,60.0453,59.9134,12:17:24.884
78,14.5,12.0,4.956,4.3613,59.8478,59.9461,12:17:25.674
79,14.8,12.5,5.4846,3.7666,59.3817,59.9851,12:17:26.449
80,14.1,12.3,5.0882,6.7402,60.0606,59.6911,12:17:27.208
81,14.8,12.3,6.2115,5.0882,59.8832,60.1202,12:17:27.970
82,14.5,12.3,6.7402,5.1542,59.8934,59.697,12:17:28.735
83,14.8,12.5,4.5595,3.9648,59.7745,59.7644,12:17:29.525
84,14.8,12.3,5.6829,4.3613,59.7731,60.3288,12:17:30.285
85,14.3,12.3,4.8238,4.6256,60.4457,60.6741,12:17:31.043
86,14.1,12.7,5.3525,5.0221,60.4807,59.9579,12:17:31.820
87,14.5,12.9,5.4186,5.3525,59.8166,59.9593,12:17:32.599
88,14.3,12.3,4.3613,3.8987,60.7437,60.6725,12:17:33.363
89,14.5,12.7,4.2291,4.8238,39.4973,39.5796,12:17:34.122
90,15.0,12.3,4.0309,2.9075,39.6776,39.6404,12:17:34.881
91,14.8,12.3,3.8987,4.2952,39.8458,39.4596,12:17:35.658
92,14.5,13.2,4.6917,2.9075,39.2907,39.5623,12:17:36.420
93,14.5,12.9,5.0221,3.8987,39.6998,39.8067,12:17:37.184
94,14.5,13.2,4.3613,4.163,39.5953,39.0853,12:17:37.947
95,14.8,12.3,3.6344,3.9648,39.4984,39.4534,12:17:38.724
96,14.8,13.2,4.2952,3.1058,39.5594,39.6908,12:17:39.483
97,14.8,12.7,5.815,3.4362,39.3919,39.3803,12:17:40.244
98,14.3,12.3,3.8987,3.7666,39.1427,39.2736,12:17:41.004
99,14.5,13.4,4.7578,5.3525,39.4728,39.3481,12:17:41.762
100,14.5,12.5,4.4274,3.1058,39.8454,39.1878,12:17:42.522
101,15.0,13.2,4.3613,3.304,39.6177,39.6096,12:17:43.271
102,14.5,12.9,4.7578,3.9648,39.5365,39.3461,12:17:44.042
103,14.8,12.5,4.5595,3.6344,39.652,39.5508,12:17:44.807
104,14.5,12.3,4.6917,3.8326,39.532,39.4056,12:17:45.594
105,15.0,12.5,4.3613,5.0882,39.6097,39.5556,12:17:46.356
106,14.5,12.7,4.4274,2.5771,39.4966,39.1323,12:17:47.121
107,14.8,12.9,3.7666,3.7666,39.5631,39.5907,12:17:47.882
108,14.1,13.2,4.3613,2.7093,39.5264,40.8533,12:17:48.657
109,14.5,12.3,3.7666,4.097,39.4848,40.042,12:17:49.426
110,14.3,12.3,5.749,3.3701,39.57,39.9863,12:17:50.200
111,14.5,12.3,4.0309,3.9648,39.6942,39.7412,12:17:50.966
112,14.3,13.2,3.9648,2.511,39.4551,39.8204,12:17:51.754
113,15.0,12.5,5.1542,3.5022,39.6492,39.6468,12:17:52.520
114,15.2,13.2,4.8238,2.9736,39.6019,39.8155,12:17:53.294
115,15.0,12.5,5.749,4.2952,39.5114,39.4791,12:17:54.058
116,15.2,12.7,5.2864,4.956,39.563,39.7072,12:17:54.845
117,14.5,12.7,4.6256,4.7578,39.6828,39.4913,12:17:55.607
118,14.5,12.0,4.4934,3.5022,39.5334,39.6145,12:17:56.372
119,14.8,13.2,4.163,4.0309,39.5837,39.5981,12:17:57.134
120,14.8,12.7,3.7005,4.097,39.7846,39.5762,12:17:57.909
121,15.0,12.7,4.6256,4.4934,39.5818,39.5868,12:17:58.675
122,15.0,12.3,5.1542,3.4362,39.5784,39.651,12:17:59.436
123,14.5,12.9,5.0882,4.8899,39.5523,39.7886,12:18:00.200
124,14.8,13.6,3.7666,3.0397,39.6089,39.8288,12:18:00.958
125,14.5,13.2,3.9648,4.2952,39.5143,39.669,12:18:01.730
126,14.3,12.9,3.5683,4.3613,39.6335,39.5119,12:18:02.509
127,15.0,12.7,4.8238,4.097,39.7024,40.1432,12:18:03.296
128,14.5,13.2,4.2952,3.8987,39.5383,39.477,12:18:04.060
129,15.0,12.7,6.7402,5.2864,39.6144,39.6662,12:18:04.848
130,14.5,12.7,4.3613,5.1542,39.6726,39.6393,12:18:05.656
131,14.5,12.3,6.1454,4.8238,40.6048,39.3374,12:18:06.483
132,14.5,12.3,4.4274,4.6917,39.5438,39.4141,12:18:07.261
133,15.2,12.7,4.6256,4.4934,39.4935,39.4397,12:18:08.036
134,15.2,12.3,4.2952,4.8899,39.5029,39.4076,12:18:08.804
135,14.3,12.7,6.0133,5.2203,39.8876,39.9524,12:18:09.582
136,14.8,12.3,4.163,4.2291,39.7167,39.5628,12:18:10.359
137,14.8,12.7,6.1454,5.749,39.7313,39.4649,12:18:11.135
138,15.0,12.7,5.6168,3.7005,39.4909,39.1046,12:18:11.914
139,14.5,12.7,4.163,5.5507,39.7701,39.735,12:18:12.690
140,14.5,12.9,4.4274,4.163,39.6202,39.3632,12:18:13.480
141,14.3,13.2,4.163,3.7666,39.783,39.4404,12:18:14.247
142,14.5,12.3,4.2291,3.9648,40.0215,40.1148,12:18:15.035
143,14.8,13.2,4.956,5.2864,40.2142,40.0196,12:18:15.798
144,15.2,13.2,6.8062,4.2952,39.4206,39.5811,12:18:16.590
145,14.8,12.5,4.163,4.8899,39.2544,39.833,12:18:17.349
146,15.0,12.3,5.0221,4.8238,39.9936,39.6099,12:18:18.111
147,14.3,12.7,4.4934,3.1058,40.0479,39.3063,12:18:18.926
148,14.5,13.2,6.2776,4.6917,39.5507,38.943,12:18:19.687
149,14.8,13.2,5.2864,4.0309,39.4691,39.0257,12:18:20.443
150,15.2,12.5,5.9472,3.9648,39.2013,39.6627,12:18:21.208
151,14.8,12.7,6.3437,4.163,39.7547,40.3268,12:18:21.980
152,15.0,12.3,5.0221,4.163,39.6738,39.5633,12:18:22.737
153,14.8,12.7,4.4934,4.4934,39.5851,40.0484,12:18:23.514
154,14.5,13.2,5.1542,4.3613,39.7949,39.6021,12:18:24.292
155,14.5,12.9,4.956,4.0309,39.3311,40.2925,12:18:25.069
156,15.0,13.2,6.0133,3.7666,39.4945,39.397,12:18:25.880
157,15.0,12.3,4.5595,3.9648,39.3024,39.7922,12:18:26.661
158,14.8,12.7,6.5419,3.9648,39.7227,39.8263,12:18:27.438
159,14.8,12.3,5.0221,4.2952,39.4502,39.5558,12:18:28.212
160,15.2,12.3,5.0221,4.2952,39.5966,39.4407,12:18:29.008
161,14.8,12.7,4.7578,4.6256,39.4219,39.3696,12:18:29.771
162,14.3,12.5,5.3525,4.097,39.6396,39.6581,12:18:30.532
163,15.2,13.2,4.0309,4.3613,39.5664,39.6218,12:18:31.311
164,14.8,12.5,5.4846,4.2291,39.7855,39.7904,12:18:32.073
165,14.5,12.7,4.163,4.5595,39.4438,39.5468,12:18:32.836
166,15.0,12.9,5.2864,5.2203,40.0857,39.5677,12:18:33.630
167,14.8,13.2,4.4934,4.0309,39.6009,39.427,12:18:34.426
168,14.3,12.7,4.2952,4.097,39.6669,39.6801,12:18:35.201
169,14.5,12.7,4.6917,3.8987,39.538,39.7317,12:18:36.008
170,15.0,12.7,5.9472,4.2952,39.5835,39.651,12:18:36.784
171,14.8,12.3,4.163,5.0221,40.4911,39.6717,12:18:37.546
172,15.2,12.7,4.956,3.5683,39.661,39.3856,12:18:38.340
173,14.5,12.3,4.163,3.8326,39.6892,39.7588,12:18:39.133
174,15.2,12.7,5.1542,5.2203,39.511,39.5596,12:18:39.924
175,15.2,12.5,5.4186,4.2291,39.7497,40.1994,12:18:40.695
176,14.8,13.4,4.3613,4.6256,39.2534,39.5479,12:18:41.473
177,14.5,13.4,5.6168,4.8899,39.9979,38.9066,12:18:42.264
178,15.2,12.3,4.163,4.2291,39.4738,39.5826,12:18:43.035
179,15.2,12.9,4.5595,5.9472,40.1759,39.8569,12:18:43.796
180,15.0,12.9,4.3613,3.7005,39.1799,39.4551,12:18:44.567
181,14.8,12.9,3.8987,3.7005,39.5642,39.5184,12:18:45.372
182,15.2,13.2,5.0882,3.9648,39.7802,39.6438,12:18:46.145
183,15.4,12.9,5.815,3.8987,39.5115,39.3356,12:18:46.908
184,14.5,12.9,6.0133,4.2291,39.6403,39.541,12:18:47.686
185,15.7,12.7,5.0882,4.3613,39.7253,40.1047,12:18:48.465
186,14.5,12.3,4.6917,3.6344,39.3336,39.7542,12:18:49.243
187,15.4,12.9,4.6256,3.5683,39.6973,39.5546,12:18:50.027
188,14.3,12.7,4.6917,3.6344,39.603,39.6085,12:18:50.815
189,15.2,13.4,5.5507,4.3613,39.683,39.5283,12:18:51.580
190,14.8,12.9,4.8238,3.8326,39.7613,39.2922,12:18:52.339
191,14.8,12.5,5.0882,4.2291,39.7453,39.5871,12:18:53.118
192,15.0,12.7,6.2776,3.1058,39.6292,39.4606,12:18:53.911
193,14.8,13.2,4.4274,3.5683,39.5913,39.5927,12:18:54.690
194,15.0,13.2,3.5022,4.163,39.5915,39.7041,12:18:55.495
195,14.8,13.4,3.8326,4.956,39.771,39.4911,12:18:56.300
196,15.0,12.5,3.6344,4.7578,39.7697,39.5621,12:18:57.094
197,14.5,12.7,4.6917,5.4846,39.5708,39.5466,12:18:57.901
198,14.8,13.2,5.2864,4.163,39.5163,39.3506,12:18:58.709
199,15.2,13.6,5.6829,3.8326,39.9489,39.5481,12:18:59.501
200,15.0,12.7,4.163,4.8899,39.962,39.5389,12:19:00.259
201,15.0,13.4,5.4846,4.0309,39.0862,39.6216,12:19:01.034
202,15.0,12.5,4.5595,4.8238,39.4475,39.5865,12:19:01.795
203,15.0,12.9,4.3613,5.1542,39.6333,39.927,12:19:02.553
204,15.4,12.7,4.956,4.4934,40.1081,39.493,12:19:03.312
205,15.0,13.2,5.1542,3.8326,39.7657,39.4316,12:19:04.135
206,15.0,12.7,4.4934,4.163,39.4705,40.3307,12:19:04.926
207,14.8,12.7,4.4274,3.8987,39.5302,39.5753,12:19:05.729
208,14.8,12.7,4.6917,4.097,39.2097,39.4422,12:19:06.508
209,14.5,13.2,5.1542,3.9648,39.8254,40.5348,12:19:07.287
210,14.8,13.2,3.8987,3.6344,39.5226,40.012,12:19:08.065
211,14.5,12.9,5.4846,4.097,39.4729,40.4586,12:19:08.831
212,15.0,13.2,5.1542,4.097,39.3651,39.3311,12:19:09.603
213,14.8,12.3,4.8899,3.1058,39.8407,39.4583,12:19:10.382
214,15.0,13.2,4.8899,4.0309,39.4919,39.5849,12:19:11.160
215,14.8,12.7,4.6917,3.8326,39.5378,39.5897,12:19:11.949
216,15.2,13.2,4.3613,4.2291,39.634,39.6761,12:19:12.740
217,14.8,13.6,5.2864,4.4934,39.3833,39.6837,12:19:13.519
218,14.5,12.9,6.4098,4.7578,39.7276,39.9019,12:19:14.313
219,14.5,12.9,6.0133,3.3701,39.4804,39.5244,12:19:15.090
220,15.0,13.2,6.9384,4.6917,39.4979,39.5074,12:19:15.884
221,15.4,12.9,4.956,3.8326,39.5599,39.5581,12:19:16.712
222,15.2,12.7,4.4934,4.2952,39.7368,39.44,12:19:17.477
223,15.2,13.8,4.6917,3.5683,39.4852,39.5157,12:19:18.270
224,15.2,13.8,4.5595,4.8238,39.3849,39.5239,12:19:19.057
225,14.8,12.5,3.6344,4.2291,39.617,39.4797,12:19:19.816
226,14.8,13.2,5.0221,3.7666,39.657,39.5532,12:19:20.609
227,15.2,13.2,4.5595,5.2203,39.2587,39.8457,12:19:21.369
228,14.8,12.7,4.3613,4.7578,39.5161,39.6091,12:19:22.140
229,14.5,12.9,3.8326,4.0309,39.3484,39.4504,12:19:22.946
230,15.0,12.7,5.6168,4.2291,39.6788,39.5832,12:19:23.739
231,14.8,12.7,4.956,4.6256,39.5434,40.1,12:19:24.513
232,15.2,13.2,4.2952,4.2291,39.6587,39.4559,12:19:25.316
233,15.2,12.7,5.749,4.5595,39.454,39.6026,12:19:26.121
234,15.0,12.7,5.3525,4.2952,39.7098,39.7283,12:19:26.896
235,14.5,13.2,5.6168,5.2864,39.522,39.7035,12:19:27.685
236,15.2,12.7,5.6168,4.6917,39.4576,39.9917,12:19:28.457
237,15.4,13.2,4.6917,3.8987,39.8054,39.1062,12:19:29.250
238,14.8,12.7,4.8238,4.0309,39.8267,39.2069,12:19:30.028
239,15.2,13.2,6.0794,4.4274,39.5448,40.0394,12:19:30.839
240,15.0,12.7,4.956,3.5022,40.0602,40.1375,12:19:31.618
241,14.5,13.8,4.163,4.8238,39.4948,39.454,12:19:32.412
242,15.2,13.2,3.7005,4.2291,39.3928,39.615,12:19:33.193
243,14.8,13.2,4.6256,4.3613,39.5958,39.6336,12:19:33.986
244,14.5,13.4,4.2291,4.2952,39.513,39.7887,12:19:34.779
245,14.5,12.3,5.0882,4.097,39.6188,39.4736,12:19:35.537
246,14.8,12.5,5.0882,2.7093,39.5794,39.8682,12:19:36.329
247,15.0,12.7,4.956,4.097,40.0541,39.566,12:19:37.092
248,15.7,13.6,6.2776,3.7005,39.5211,39.4886,12:19:37.862
249,15.7,12.7,4.2952,5.0882,39.5988,39.5357,12:19:38.641
250,15.4,13.2,5.2203,3.7005,39.2691,39.5294,12:19:39.429
251,15.2,13.2,5.4186,3.8326,39.9305,39.6532,12:19:40.238
252,15.0,12.5,4.4934,4.4934,39.4692,39.8559,12:19:41.043
253,15.2,12.9,5.2203,4.6917,39.594,39.9456,12:19:41.834
254,15.2,13.2,3.7666,6.1454,39.8754,39.7111,12:19:42.658
255,15.4,12.7,5.1542,4.6917,39.5365,39.2782,12:19:43.447
256,15.2,12.7,4.4274,4.4934,41.3491,39.5974,12:19:44.234
257,15.4,12.9,4.3613,4.956,39.1609,39.4911,12:19:45.005
258,15.2,13.6,4.7578,5.1542,39.4609,39.6086,12:19:45.796
259,15.0,13.6,5.749,4.163,39.9716,39.6523,12:19:46.590
260,15.7,12.9,4.2291,4.097,39.8833,40.0549,12:19:47.354
261,15.0,12.3,4.7578,4.7578,39.5348,39.5158,12:19:48.134
262,14.8,13.4,5.2864,4.3613,39.5104,39.4051,12:19:48.930
263,14.5,12.7,4.956,3.7005,39.5732,39.3573,12:19:49.710
264,15.2,12.9,5.2864,4.4274,39.8464,39.4912,12:19:50.487
265,15.2,13.2,3.8326,3.9648,39.8113,39.9171,12:19:51.248
266,15.7,13.6,5.8811,4.8899,39.3875,39.8803,12:19:52.024
267,14.8,13.4,5.4846,3.7666,39.4567,39.6549,12:19:52.799
268,15.7,13.2,4.3613,4.6917,39.5903,39.433,12:19:53.561
269,15.2,12.7,6.8723,2.9736,39.4305,39.643,12:19:54.359
270,14.8,13.2,5.3525,4.0309,39.3802,39.8681,12:19:55.179
271,15.2,13.2,4.6917,3.8326,39.6713,39.5148,12:19:56.014
272,14.8,12.9,4.7578,3.9648,39.6854,39.4386,12:19:56.791
273,14.8,13.6,4.8238,3.8987,39.5879,39.2623,12:19:57.567
274,14.5,13.2,4.6917,3.5683,39.5099,39.6039,12:19:58.328
275,15.2,13.4,4.956,3.8326,39.5831,39.6321,12:19:59.090
276,15.0,13.8,5.0882,5.0221,39.6102,39.4587,12:19:59.878
277,15.4,12.5,4.8238,4.3613,39.7126,39.6216,12:20:00.652
278,15.2,13.2,4.6917,4.6256,39.4499,39.7348,12:20:01.426
279,15.2,13.6,4.4934,4.163,39.6648,39.5438,12:20:02.216
280,15.7,13.6,4.0309,4.6256,39.4664,39.6927,12:20:02.995
281,15.2,13.2,4.6256,3.8987,39.5903,39.6055,12:20:03.771
282,15.2,13.4,5.2864,4.8238,39.2554,39.4412,12:20:04.579
283,15.2,12.5,4.3613,4.6256,39.5137,39.8194,12:20:05.370
284,15.4,12.9,5.0221,5.4186,39.9555,39.5167,12:20:06.142
285,15.2,12.7,4.4274,3.304,39.8365,39.2604,12:20:06.932
286,15.2,12.5,5.749,4.2952,39.8334,39.5846,12:20:07.727
287,15.7,13.2,4.8238,4.7578,40.2776,40.1437,12:20:08.502
288,15.7,13.8,5.4186,4.2952,39.5156,39.7246,12:20:09.311
289,15.7,12.7,8.3922,5.6168,39.5961,39.2755,12:20:10.075
290,14.8,12.7,5.3525,4.956,39.7112,39.1007,12:20:10.853
291,15.2,13.6,4.7578,4.4934,39.5357,39.7963,12:20:11.614
292,15.2,13.2,5.749,5.3525,39.62,39.8337,12:20:12.409
293,15.2,13.4,4.6256,5.0221,39.4733,39.2665,12:20:13.211
294,15.4,12.7,5.2203,4.3613,39.3381,39.5752,12:20:13.987
295,15.2,12.9,4.956,4.4274,40.2186,39.4683,12:20:14.751
296,14.8,13.4,4.8899,3.5683,39.542,39.0753,12:20:15.524
297,15.0,12.3,5.0221,4.0309,39.58,39.256,12:20:16.300
298,15.0,13.6,5.815,4.097,39.4972,39.627,12:20:17.075
299,15.2,13.2,5.0882,4.0309,39.6417,39.1662,12:20:17.866
300,15.2,12.9,5.815,3.304,39.2659,39.7405,12:20:18.660
301,15.2,12.7,4.5595,3.4362,39.4783,39.3816,12:20:19.433
302,15.7,12.7,4.7578,5.815,39.4039,39.4104,12:20:20.243
303,15.2,13.2,4.0309,4.956,39.7523,39.3947,12:20:21.035
304,15.0,12.9,5.4186,3.6344,40.0207,39.7129,12:20:21.794
305,14.8,13.4,5.4186,3.8987,39.6733,39.5267,12:20:22.601
306,14.8,13.2,3.304,6.8062,39.6739,39.5922,12:20:23.392
307,14.8,13.2,4.6917,4.956,39.5761,39.5658,12:20:24.183
308,15.0,13.4,4.3613,4.5595,39.4422,39.6437,12:20:24.958
309,15.7,12.7,5.6829,4.2952,39.6315,39.554,12:20:25.765
310,15.4,13.6,3.8987,5.0221,40.1197,39.536,12:20:26.535
311,15.2,13.2,4.097,4.5595,39.6336,39.5137,12:20:27.321
312,15.2,13.6,4.2952,5.815,39.4846,39.6558,12:20:28.101
313,15.4,12.9,4.4934,3.5022,40.0926,39.5707,12:20:28.895
314,15.9,12.5,5.5507,4.5595,39.7512,39.5536,12:20:29.685
315,15.7,13.2,5.4846,5.2203,39.7484,39.5097,12:20:30.509
316,15.2,12.7,5.2203,4.4934,39.3074,40.1429,12:20:31.321
317,15.7,12.9,6.0794,5.0882,39.4875,39.404,12:20:32.111
318,15.7,13.2,7.5331,3.9648,39.5085,39.4142,12:20:32.885
319,15.0,12.7,4.4274,3.2379,39.4822,39.9542,12:20:33.672
320,15.0,13.2,5.5507,3.6344,39.8272,39.5409,12:20:34.465
321,15.0,13.2,4.8238,5.1542,39.6321,39.3583,12:20:35.275
322,15.4,12.9,6.0794,4.2291,39.4776,39.2899,12:20:36.081
323,15.4,13.2,4.4274,3.9648,39.5609,39.5934,12:20:36.856
324,15.7,12.9,5.6168,5.2864,39.51,39.6106,12:20:37.642
325,14.8,13.2,5.4186,3.7005,39.4667,39.4847,12:20:38.422
326,15.9,13.2,5.5507,4.8238,39.6052,39.7213,12:20:39.201
327,15.7,12.7,6.0794,4.6256,39.5464,39.5734,12:20:40.009
328,14.8,12.7,5.4846,4.2952,39.6794,39.7116,12:20:40.799
329,15.2,13.2,4.4934,4.6256,39.6783,39.6061,12:20:41.587
330,15.4,12.9,5.2203,4.097,39.4333,39.4903,12:20:42.391
331,15.7,13.2,4.097,4.5595,39.5823,39.6071,12:20:43.166
332,15.2,12.7,5.1542,5.4846,39.8363,39.6761,12:20:43.943
333,14.8,13.2,4.6256,4.0309,39.9431,39.5649,12:20:44.735
334,15.0,12.7,5.4186,6.2115,39.449,39.4868,12:20:45.520
335,15.7,13.2,3.9648,3.5683,39.2928,39.8593,12:20:46.310
336,15.9,13.2,4.6917,4.163,39.223,40.0848,12:20:47.095
337,15.0,13.2,3.8326,3.6344,39.4478,39.3857,12:20:47.877
338,15.2,12.9,5.815,4.8899,39.2876,39.7272,12:20:48.654
339,15.4,14.1,4.5595,4.4274,39.3707,39.261,12:20:49.440
340,15.2,13.6,5.749,4.8899,39.8115,39.518,12:20:50.219
341,15.2,13.2,5.1542,4.163,39.497,39.7075,12:20:51.027
342,15.0,13.4,7.0706,4.2291,39.6705,39.7702,12:20:51.854
343,16.1,12.7,6.2115,3.7666,39.9138,39.6169,12:20:52.678
344,15.7,12.7,4.8899,2.7754,39.6895,39.2238,12:20:53.460
345,15.7,12.7,4.163,4.7578,39.5648,39.1678,12:20:54.221
346,15.2,13.2,4.4274,3.5683,39.47,39.3864,12:20:55.019
347,15.2,13.2,4.4274,3.8987,39.5749,40.211,12:20:55.830
348,15.7,13.2,4.956,2.7093,39.2246,39.6263,12:20:56.642
349,15.2,13.2,5.2203,4.163,39.5756,39.7126,12:20:57.434
350,15.0,13.8,4.4274,4.2291,39.4551,39.4255,12:20:58.259
351,15.2,13.8,4.3613,5.2203,39.7272,39.5219,12:20:59.037
352,15.2,12.5,3.8326,4.097,38.7072,39.7138,12:20:59.831
353,15.7,13.2,4.4274,4.097,39.6474,39.5135,12:21:00.621
354,15.0,12.7,3.6344,4.2291,39.6563,39.5392,12:21:01.427
355,15.7,12.7,4.4934,4.6917,39.4212,39.7798,12:21:02.220
356,15.2,13.6,4.8238,3.7666,39.9055,39.1386,12:21:02.997
357,15.7,13.6,5.2864,3.8987,39.8574,39.6475,12:21:03.778
358,15.2,12.7,4.097,4.097,39.6432,40.8117,12:21:04.564
359,15.9,13.6,4.4274,4.8238,40.101,39.9474,12:21:05.388
360,15.7,13.4,5.0882,4.8899,39.5854,39.8508,12:21:06.177
361,15.0,12.7,4.3613,4.5595,39.3596,39.3035,12:21:06.965
362,15.7,12.7,5.0221,3.5683,39.474,39.7389,12:21:07.754
363,15.7,13.4,5.2203,3.7666,39.6821,39.6325,12:21:08.519
364,15.7,13.4,5.3525,4.0309,39.5256,39.5129,12:21:09.303
365,15.0,12.9,4.6917,3.0397,39.7196,39.5656,12:21:10.076
366,15.4,13.4,4.8238,3.7005,39.4972,39.5089,12:21:10.852
367,15.2,13.4,5.1542,4.4274,39.5542,39.5203,12:21:11.628
368,15.4,13.2,5.4846,5.0882,39.513,39.9028,12:21:12.424
369,15.7,13.2,3.8987,3.9648,39.5701,39.6716,12:21:13.201
