Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
58,13.2,10.9,3.7666,3.0397,20.3511,20.3976,12:08:17.981
59,12.3,10.9,2.2467,2.8414,20.3387,20.307,12:08:18.738
60,12.5,10.9,3.4362,2.9736,20.3778,20.38,12:08:19.526
61,12.7,11.3,2.511,1.8502,20.4367,20.3675,12:08:20.281
62,12.7,10.4,3.5022,2.511,20.4718,20.4138,12:08:21.046
63,12.7,11.3,4.2952,2.7754,20.462,20.3596,12:08:21.839
64,12.3,11.3,2.7754,2.6432,20.3159,20.3492,12:08:22.629
65,12.9,11.8,2.6432,2.6432,20.443,20.4094,12:08:23.386
66,12.7,11.3,3.5022,3.0397,20.3188,20.341,12:08:24.163
67,12.7,10.7,2.6432,3.0397,20.473,20.5014,12:08:24.924
68,13.2,11.3,2.3128,3.0397,20.3117,20.3545,12:08:25.713
69,12.5,11.3,2.9075,2.6432,20.4704,20.4235,12:08:26.490
70,12.5,10.9,3.5683,2.9736,20.3779,20.3292,12:08:27.249
71,12.5,11.3,2.511,3.1718,20.4135,20.4901,12:08:28.006
72,12.3,11.3,2.445,2.5771,20.3348,20.4025,12:08:28.770
73,12.7,11.3,1.9824,2.8414,20.4328,20.3791,12:08:29.548
74,12.5,11.1,2.3128,3.0397,20.241,20.2861,12:08:30.324
75,12.5,11.1,5.2864,2.9736,20.3533,20.4412,12:08:31.094
76,12.3,10.9,3.5022,2.7754,20.3435,20.4013,12:08:31.872
77,12.5,11.3,3.2379,3.5683,20.4019,20.6928,12:08:32.650
78,13.2,10.9,3.5022,3.2379,20.4367,20.4175,12:08:33.413
79,12.3,10.9,3.6344,3.2379,20.2274,20.4139,12:08:34.172
80,12.7,11.3,3.304,2.8414,20.4764,20.4644,12:08:34.945
81,12.3,10.4,2.8414,3.5683,20.4465,20.3574,12:08:35.706
82,12.7,10.9,3.5022,2.3789,20.4593,20.3916,12:08:36.463
83,12.7,11.3,2.9736,3.6344,20.353,20.3067,12:08:37.226
84,12.9,10.9,2.8414,2.1806,20.4321,20.4086,12:08:38.020
85,12.7,10.9,2.7754,3.7666,20.2268,20.2679,12:08:38.777
86,12.3,10.9,3.0397,2.8414,20.3086,20.6631,12:08:39.554
87,12.7,10.7,3.5022,4.097,20.3891,20.3227,12:08:40.329
88,12.7,10.9,2.3789,3.0397,20.4555,20.3789,12:08:41.119
89,12.7,10.7,3.304,2.8414,20.297,20.7023,12:08:41.889
90,12.5,11.3,3.1718,3.2379,20.4398,20.4385,12:08:42.667
91,12.7,11.3,3.9648,2.5771,20.3139,20.3226,12:08:43.458
92,12.7,10.9,3.3701,3.1718,20.3816,20.3896,12:08:44.216
93,12.7,11.3,3.8987,3.4362,20.3863,20.4323,12:08:44.976
94,12.7,10.4,2.5771,3.5022,20.3573,20.329,12:08:45.739
95,12.5,10.2,3.3701,2.3789,20.4308,20.5567,12:08:46.527
96,12.3,11.3,2.1806,3.2379,20.2248,20.4531,12:08:47.309
97,12.9,11.3,3.9648,4.2291,20.133,20.2503,12:08:48.064
98,12.7,11.3,3.4362,3.0397,20.4823,20.3893,12:08:48.826
99,12.7,10.7,3.4362,2.3789,20.5024,20.7867,12:08:49.604
100,12.5,10.9,2.511,3.1718,20.3223,20.2534,12:08:50.352
101,12.7,11.3,3.4362,2.3128,20.3955,20.3611,12:08:51.116
102,12.7,11.3,3.5022,3.5683,20.2896,20.9069,12:08:51.890
103,12.7,11.3,3.8987,1.9824,20.3319,20.3408,12:08:52.666
104,12.7,11.1,2.8414,3.1058,20.7726,20.2628,12:08:53.463
105,12.7,10.9,3.4362,2.9075,20.3665,20.5527,12:08:54.253
106,12.7,11.3,3.6344,3.3701,20.426,20.4238,12:08:55.014
107,12.7,10.7,2.8414,2.9075,20.2711,20.2012,12:08:55.776
108,12.7,10.9,3.5022,3.0397,20.3791,20.7787,12:08:56.568
109,12.7,11.8,2.6432,2.511,20.4017,20.4115,12:08:57.325
110,12.9,10.7,3.6344,3.5683,20.3013,20.2292,12:08:58.086
111,12.7,11.3,2.5771,3.5022,20.2258,20.3697,12:08:58.859
112,13.2,10.9,3.7666,2.445,20.623,20.4087,12:08:59.616
113,12.9,10.9,3.5683,3.6344,20.3704,20.8985,12:09:00.378
114,12.5,10.9,3.304,3.304,20.4843,20.2302,12:09:01.155
115,12.7,10.9,3.1058,4.3613,20.2734,20.4186,12:09:01.930
116,12.3,11.1,3.6344,2.445,20.469,21.1074,12:09:02.705
117,12.3,10.7,2.9075,3.3701,20.573,20.2079,12:09:03.465
118,12.9,11.6,3.1718,2.3128,20.7942,20.3999,12:09:04.227
119,13.2,11.3,2.9736,4.5595,20.4162,19.9303,12:09:04.989
120,12.7,10.9,3.304,3.0397,20.3475,20.428,12:09:05.752
121,12.7,11.3,2.9736,2.7093,20.406,20.3244,12:09:06.527
122,12.7,10.9,2.9736,2.511,20.3927,20.3806,12:09:07.286
123,12.3,11.1,3.5022,3.5683,20.3827,20.3586,12:09:08.059
124,13.2,10.7,3.5683,3.5022,20.6801,20.2045,12:09:08.835
125,13.2,10.9,4.8899,2.8414,20.3965,20.4911,12:09:09.595
126,12.7,12.0,3.3701,4.2291,20.5516,20.3242,12:09:10.354
127,12.9,11.3,2.7093,3.6344,20.3598,20.4317,12:09:11.128
128,12.9,11.6,4.6917,2.1806,20.456,20.5697,12:09:11.893
129,12.5,11.3,3.4362,4.4274,20.3213,20.3428,12:09:12.654
130,13.2,10.9,3.2379,3.5683,20.1039,20.1346,12:09:13.429
131,12.7,10.9,3.5683,3.7666,20.3654,20.3242,12:09:14.187
132,12.7,11.3,3.5022,2.511,20.3482,20.3766,12:09:14.966
133,12.5,10.9,4.956,2.7093,20.3333,20.3431,12:09:15.745
134,12.7,11.1,2.6432,2.9736,20.4564,20.4069,12:09:16.537
135,12.9,11.3,5.2203,2.8414,20.3627,20.6461,12:09:17.327
136,12.7,11.3,4.3613,3.2379,20.3802,20.2442,12:09:18.100
137,12.7,10.9,4.2952,2.9736,20.3742,20.295,12:09:18.862
138,12.5,11.3,3.3701,3.8326,20.3366,20.085,12:09:19.607
139,12.5,10.9,3.8987,3.7005,20.6748,20.3843,12:09:20.353
140,12.7,10.9,3.1718,2.8414,20.9425,20.3281,12:09:21.127
141,12.7,10.2,4.097,2.6432,20.4128,20.288,12:09:21.920
142,13.2,10.7,3.0397,3.5683,20.2877,20.6395,12:09:22.683
143,12.7,11.3,3.304,3.2379,20.3821,20.5736,12:09:23.474
144,12.9,10.9,3.3701,3.8326,20.2699,20.2937,12:09:24.267
145,12.7,10.7,4.7578,2.7093,20.4793,20.7141,12:09:25.046
146,12.7,10.9,3.5683,3.1058,20.3633,20.3873,12:09:25.808
147,12.7,10.9,3.7666,4.0309,20.3206,20.3951,12:09:26.570
148,12.7,10.9,4.7578,3.0397,20.0835,20.3457,12:09:27.346
149,12.7,11.3,3.7005,3.1058,20.5668,20.4743,12:09:28.125
150,12.7,10.9,4.5595,3.3701,20.3508,20.3944,12:09:28.884
151,12.7,11.1,3.8987,3.9648,20.3436,20.0508,12:09:29.680
152,13.2,11.1,3.4362,3.304,20.4128,20.3465,12:09:30.463
153,12.3,10.9,3.304,2.6432,20.4617,20.4063,12:09:31.239
154,12.7,11.3,4.5595,3.7666,20.3899,20.3453,12:09:32.016
155,12.7,11.1,3.8987,2.5771,20.424,20.3891,12:09:32.773
156,12.9,11.1,3.8987,3.7005,20.1775,19.9403,12:09:33.560
157,12.9,10.4,4.097,4.2291,20.5245,20.2394,12:09:34.319
158,13.2,10.9,4.097,2.8414,20.4298,20.3512,12:09:35.097
159,13.2,11.3,4.6256,3.304,20.0979,20.2869,12:09:35.889
160,12.5,10.9,3.8987,2.3128,20.4678,20.326,12:09:36.664
161,12.7,11.3,2.9736,3.7666,21.153,20.1936,12:09:37.441
162,12.9,10.9,3.304,4.2291,20.4092,20.4427,12:09:38.228
163,12.7,10.9,4.8238,3.9648,20.4888,20.617,12:09:39.020
164,13.2,10.9,5.8811,3.1058,20.4497,20.3911,12:09:39.827
165,13.2,10.9,2.9075,3.8987,20.1126,20.5059,12:09:40.621
166,12.5,10.9,3.1058,3.1718,20.5587,20.3279,12:09:41.396
167,12.9,10.7,3.5683,3.1058,20.1956,21.1274,12:09:42.173
168,13.2,11.3,3.7005,2.8414,20.4483,20.4444,12:09:42.965
169,12.7,11.1,2.9075,2.7754,20.466,20.1105,12:09:43.738
170,12.9,11.3,3.304,3.0397,20.4082,20.3151,12:09:44.519
171,12.7,11.8,3.6344,3.6344,20.2385,20.2907,12:09:45.281
172,13.2,11.1,3.6344,3.304,20.6615,20.4131,12:09:46.040
173,12.9,11.6,5.1542,3.8326,20.0995,20.3316,12:09:46.832
174,12.7,10.9,3.6344,3.8326,20.3148,20.4595,12:09:47.609
175,12.7,11.1,4.0309,3.8326,20.3572,20.5493,12:09:48.384
176,13.2,11.6,3.1058,2.6432,20.3472,20.4447,12:09:49.221
177,12.9,11.1,3.1058,3.1718,20.3689,20.1195,12:09:49.985
178,12.7,10.9,3.6344,3.1718,20.5004,20.7121,12:09:50.752
179,12.7,11.6,3.9648,3.0397,20.4028,20.4251,12:09:51.544
180,12.7,10.9,3.9648,3.8326,20.211,20.1089,12:09:52.303
181,12.9,10.9,3.5022,3.5022,20.3753,20.4286,12:09:53.066
182,12.7,10.9,4.0309,2.9736,20.4292,20.4019,12:09:53.849
183,12.7,11.3,4.163,3.1718,20.5189,20.4779,12:09:54.642
184,12.7,11.1,3.9648,3.3701,20.2284,20.9404,12:09:55.422
185,12.5,11.3,5.0221,2.9736,20.4183,20.337,12:09:56.200
186,12.7,11.3,3.5683,3.5022,20.1499,20.2679,12:09:57.005
187,12.7,10.9,3.5683,2.511,20.5025,20.4176,12:09:57.785
188,12.5,10.9,4.163,3.3701,20.3061,20.1834,12:09:58.573
189,12.9,11.3,4.2952,3.8326,20.5224,20.2504,12:09:59.364
190,13.2,11.3,4.4274,2.6432,20.3898,20.223,12:10:00.156
191,12.5,11.8,3.2379,6.3437,20.132,20.9386,12:10:00.946
192,12.9,11.3,3.7005,3.8326,20.6404,20.3487,12:10:01.724
193,12.7,11.1,4.8899,3.7005,20.3521,20.4698,12:10:02.497
194,13.2,11.3,4.5595,2.3128,20.429,20.3139,12:10:03.270
195,12.5,10.7,2.8414,3.7005,20.5694,20.3971,12:10:04.035
196,12.7,11.3,4.8238,3.2379,20.3125,20.4157,12:10:04.799
197,13.2,11.1,3.1058,3.1058,20.3592,20.2895,12:10:05.610
198,12.7,11.1,4.7578,3.5022,20.431,20.411,12:10:06.420
199,13.2,11.6,3.1718,3.4362,20.2455,20.1581,12:10:07.210
200,12.7,11.3,3.1058,3.304,20.4304,20.2852,12:10:07.969
201,12.7,11.3,3.7666,3.2379,20.5633,20.4164,12:10:08.745
202,13.2,11.1,3.4362,2.7754,20.4513,20.3498,12:10:09.525
203,12.9,11.1,3.6344,3.6344,20.2462,20.355,12:10:10.317
204,12.7,11.6,3.1058,3.3701,20.5578,20.0831,12:10:11.110
205,13.2,11.3,3.8326,3.6344,20.3039,20.9172,12:10:11.904
206,12.7,10.9,2.7754,2.7093,20.3741,21.3036,12:10:12.682
207,13.2,11.3,3.7005,3.7005,20.3162,20.3211,12:10:13.458
208,13.2,10.9,5.3525,3.1718,20.351,20.4373,12:10:14.204
209,12.7,11.3,3.9648,3.2379,20.3328,20.3894,12:10:14.998
210,12.9,11.3,2.7093,4.7578,20.3488,20.473,12:10:15.775
211,12.3,10.9,5.2864,3.4362,20.4988,20.1145,12:10:16.550
212,13.2,11.6,4.5595,4.4274,20.2619,20.2733,12:10:17.360
213,12.9,10.9,4.6917,3.4362,20.5198,20.0476,12:10:18.151
214,12.7,11.3,3.7005,3.6344,20.1892,20.3795,12:10:18.948
215,12.7,11.6,4.097,2.9075,20.4175,20.4379,12:10:19.722
216,13.2,11.3,3.6344,3.8326,20.9281,20.4586,12:10:20.498
217,12.7,11.3,3.7666,3.8326,20.3609,20.4064,12:10:21.311
218,12.9,10.9,4.8238,3.4362,20.1357,20.8673,12:10:22.081
219,13.2,11.6,3.8326,3.7005,20.3391,21.2861,12:10:22.907
220,12.7,11.3,3.8326,2.511,20.1996,20.6315,12:10:23.717
221,12.9,11.3,3.3701,3.5683,20.4663,20.238,12:10:24.475
222,12.7,10.9,3.8326,4.956,20.2624,20.4398,12:10:25.254
223,12.9,11.6,3.8326,3.7666,20.3215,20.3243,12:10:26.016
224,12.7,11.3,4.6917,3.4362,20.4681,20.4879,12:10:26.808
225,13.2,10.7,2.9736,3.7005,20.3376,20.3617,12:10:27.569
226,13.2,11.8,2.9075,4.097,20.3331,20.3619,12:10:28.348
227,12.9,11.6,3.1058,3.1718,20.0682,20.3185,12:10:29.128
228,13.2,11.3,4.163,4.0309,20.0806,20.2369,12:10:29.893
229,12.7,10.9,7.2688,3.2379,20.2448,20.2686,12:10:30.674
230,12.7,12.0,4.8899,3.2379,20.3309,20.2741,12:10:31.465
231,12.7,11.3,3.7005,3.6344,20.4966,20.0638,12:10:32.273
232,12.9,11.3,3.6344,2.7093,20.8612,20.2988,12:10:33.053
233,12.9,10.9,3.5683,3.2379,20.247,20.2185,12:10:33.830
234,12.5,11.1,3.8326,3.9648,20.4983,20.1793,12:10:34.604
235,12.9,11.6,3.304,3.0397,20.2998,20.1113,12:10:35.392
236,12.9,11.3,3.5022,2.7093,20.2735,20.3833,12:10:36.198
237,13.2,11.8,4.097,3.5683,20.4046,20.3043,12:10:37.022
238,13.2,11.3,3.304,3.9648,20.2606,20.3421,12:10:37.815
239,13.2,11.8,3.3701,2.8414,20.1374,20.487,12:10:38.608
240,13.2,11.8,3.7666,3.7666,20.4706,20.464,12:10:39.397
241,12.7,11.6,3.6344,3.8987,20.3731,20.2837,12:10:40.191
242,12.7,11.8,5.2203,3.1718,20.387,20.5076,12:10:40.967
243,13.2,11.3,4.2291,3.1718,20.0956,20.416,12:10:41.772
244,12.7,10.9,5.2203,4.6256,20.065,20.4833,12:10:42.549
245,12.7,10.9,3.5683,4.4934,20.2635,20.1675,12:10:43.325
246,12.9,10.9,3.7666,4.0309,20.398,21.0732,12:10:44.081
247,13.2,10.9,3.1718,3.9648,20.3261,20.2708,12:10:44.886
248,13.2,11.1,4.2952,3.7666,20.3231,20.2359,12:10:45.649
249,13.2,11.6,3.3701,3.6344,20.4536,20.2974,12:10:46.427
250,12.7,10.9,3.304,2.6432,20.5194,20.4155,12:10:47.220
251,12.7,11.8,3.7666,3.4362,20.0515,20.3261,12:10:47.980
252,12.9,11.6,3.7666,3.3701,20.408,20.2657,12:10:48.785
253,12.9,11.6,4.7578,4.0309,20.4029,20.4544,12:10:49.609
254,12.7,10.9,2.9075,4.0309,20.4124,20.4107,12:10:50.403
255,12.7,11.6,3.0397,3.9648,20.1726,20.3069,12:10:51.185
256,13.2,11.6,5.2864,3.8326,20.2443,20.3897,12:10:51.947
257,12.9,11.8,6.2776,5.0221,20.1853,20.1803,12:10:52.784
258,12.7,11.3,4.2291,3.4362,20.7129,20.3906,12:10:53.548
259,13.2,11.6,3.7005,5.9472,20.4266,20.2848,12:10:54.322
260,13.2,11.3,4.4274,2.9736,20.4379,20.9537,12:10:55.116
261,12.7,10.7,4.6917,3.3701,20.1975,20.2133,12:10:55.886
262,12.5,10.7,3.5022,3.8326,20.2616,20.4903,12:10:56.646
263,13.2,11.3,4.5595,3.5683,20.4838,20.563,12:10:57.421
264,12.9,11.3,3.9648,3.5022,20.4028,20.4178,12:10:58.190
265,12.9,10.4,3.8326,2.9736,20.42,20.5182,12:10:58.997
266,12.9,11.3,3.7666,3.9648,20.4857,20.3272,12:10:59.773
267,12.7,11.3,5.749,4.097,20.4579,20.4675,12:11:00.547
268,12.7,11.3,3.3701,4.097,19.9887,20.3804,12:11:01.352
269,12.7,11.6,3.0397,3.3701,20.4439,20.483,12:11:02.126
270,12.7,10.9,3.5022,4.4274,20.3307,20.2903,12:11:02.916
271,12.7,11.6,4.0309,3.7666,20.5235,20.5259,12:11:03.679
272,12.9,11.6,4.2952,4.2291,20.3131,20.3188,12:11:04.452
273,12.7,10.7,3.304,2.8414,20.4305,20.4071,12:11:05.231
274,12.9,11.8,3.7666,3.2379,20.3111,20.2154,12:11:06.010
275,12.7,10.9,4.0309,3.6344,20.5285,20.7212,12:11:06.785
276,12.9,10.9,5.3525,3.4362,20.4497,20.2723,12:11:07.577
277,13.2,11.6,3.1058,3.5683,20.442,20.5239,12:11:08.350
278,12.7,10.9,2.7093,4.7578,20.48,20.3281,12:11:09.126
279,13.2,11.6,4.2291,3.2379,20.2959,20.3823,12:11:09.907
280,12.9,11.3,3.7666,2.7093,20.3264,20.3436,12:11:10.698
281,13.2,11.3,2.9736,4.2952,20.3503,20.6064,12:11:11.472
282,13.2,11.1,3.6344,3.6344,20.4992,20.8772,12:11:12.280
283,12.7,11.1,3.8326,4.097,20.6506,20.3604,12:11:13.067
284,12.9,11.3,4.2952,2.2467,20.3211,20.4487,12:11:13.865
285,12.7,11.3,3.7005,2.9736,20.3768,20.6798,12:11:14.638
286,13.2,11.8,4.0309,3.8987,20.3348,20.1898,12:11:15.401
287,12.9,11.8,5.749,4.163,20.3165,20.3604,12:11:16.177
288,13.2,11.6,3.5683,2.445,20.3689,20.3253,12:11:16.956
289,13.2,11.3,4.2952,4.7578,20.1002,20.4382,12:11:17.727
290,12.9,10.9,3.304,3.8987,20.2774,20.374,12:11:18.518
291,13.2,11.6,4.0309,3.7666,20.3755,20.9389,12:11:19.303
292,12.9,11.8,3.2379,3.7005,20.4236,20.2524,12:11:20.077
293,13.2,11.8,3.1718,4.5595,20.4431,20.7645,12:11:20.849
294,13.4,12.3,4.0309,4.6917,20.3282,20.2297,12:11:21.606
295,13.2,12.5,3.8987,3.304,20.6284,20.2844,12:11:22.398
296,12.9,10.9,3.0397,3.1058,20.2917,20.1446,12:11:23.189
297,12.7,10.9,3.8326,4.6256,20.3978,20.3872,12:11:23.964
298,13.2,11.3,3.304,3.6344,20.3312,20.0637,12:11:24.743
299,13.2,11.8,3.2379,2.2467,20.4152,20.0391,12:11:25.530
