Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
64,88.0,0.9058,26.8,3.0,0.0793,24.7,22.7,20.4,4.0781,3.8515,60.0772,59.8888,09:52:41.436
65,88.0,1.0205,26.8,3.0,0.1233,24.7,22.0,20.0,3.7005,2.7565,59.544,60.2566,09:52:42.770
66,88.0,0.9668,26.8,3.0,0.0745,24.7,22.3,20.4,3.0208,2.8698,59.8882,60.0941,09:52:44.084
67,88.0,0.9973,26.8,3.0,0.0879,24.7,22.5,20.4,3.7005,3.0208,60.2621,59.9165,09:52:45.404
68,88.0,0.9888,28.2,3.0,0.0696,24.7,22.9,20.4,3.9648,3.5494,59.691,60.1219,09:52:46.720
69,88.0,0.9827,28.2,3.0,0.0916,24.7,22.3,20.9,2.7565,3.5117,59.7766,59.8273,09:52:48.019
70,88.0,0.9778,28.2,3.0,0.1453,24.7,22.3,20.2,4.1158,3.4739,59.5673,59.9126,09:52:49.331
71,88.0,0.9583,28.2,3.0,0.0684,24.7,22.7,20.4,3.6627,3.7382,59.9557,59.9377,09:52:50.634
72,88.0,0.8252,28.2,3.0,0.0989,24.7,22.7,20.4,3.5117,3.0963,59.8217,60.2018,09:52:51.964
73,88.0,0.8936,28.2,3.0,0.0977,24.8,22.7,20.4,4.4934,3.2851,59.972,60.6193,09:52:53.283
74,88.0,1.0291,26.8,3.0,0.1514,24.8,22.7,20.4,3.4362,3.3229,59.9275,59.915,09:52:54.602
75,88.0,0.9912,28.2,3.0,0.1135,24.8,22.5,20.4,3.7005,2.7187,60.3727,59.9125,09:52:55.919
76,88.0,0.9949,26.8,3.0,0.1062,24.8,22.3,20.2,4.72,2.983,59.5389,59.7071,09:52:57.236
77,88.0,0.8301,26.8,3.0,0.0916,24.8,22.5,20.4,3.7005,3.8893,59.8418,59.9612,09:52:58.559
78,88.0,0.9839,26.8,3.0,0.1111,24.8,22.9,20.9,3.5117,2.0768,59.8035,59.7624,09:52:59.873
79,88.0,0.9827,26.8,3.0,0.1221,24.8,22.7,20.7,4.2669,3.2474,59.9302,60.867,09:53:01.185
80,88.0,0.9693,28.2,3.0,0.1074,24.8,22.7,20.9,3.3229,3.2851,59.5603,59.6528,09:53:02.499
81,88.0,0.9912,28.2,3.0,0.0867,24.8,22.5,20.9,4.2291,2.832,59.8652,59.7154,09:53:03.813
82,88.0,1.0059,28.2,3.0,0.1257,24.8,22.7,20.7,3.2474,3.0963,62.0103,60.0132,09:53:05.131
83,88.0,0.9998,26.8,3.0,0.1294,24.8,22.7,19.8,3.625,3.4362,60.3333,59.8924,09:53:06.467
84,88.0,1.0022,26.8,3.0,0.116,24.8,23.2,20.0,3.6627,2.7187,59.7997,60.2454,09:53:07.785
85,88.0,1.0437,26.8,3.0,0.1514,24.8,22.3,20.7,2.8698,3.776,59.0973,60.0158,09:53:09.113
86,88.0,1.001,26.8,3.0,0.0928,24.8,22.5,20.4,3.927,2.983,59.8818,59.7269,09:53:10.419
87,88.0,1.0022,26.8,3.0,0.0781,24.8,23.2,20.4,3.625,2.832,60.9251,60.3288,09:53:11.744
88,88.0,1.0096,26.8,3.0,0.0842,26.3,22.5,20.4,4.1158,3.3606,60.0119,60.2951,09:53:13.061
89,88.0,0.8484,26.8,3.0,0.1123,26.3,22.7,20.2,5.1731,4.4557,60.0746,59.9225,09:53:14.387
90,88.0,0.9766,28.2,3.0,0.1062,24.8,22.7,20.4,4.1914,2.832,59.621,61.3076,09:53:15.725
91,88.0,0.9485,28.2,3.0,0.083,24.8,22.9,19.8,3.3606,5.0221,59.3826,59.8277,09:53:17.045
92,88.0,0.979,28.2,3.0,0.072,24.8,22.5,20.4,3.625,2.9453,59.9803,60.0172,09:53:18.376
93,88.0,0.9571,28.2,3.0,0.1111,24.8,22.7,20.4,4.9466,3.3606,60.0557,59.5293,09:53:19.697
94,88.0,0.968,26.8,3.0,0.1135,24.8,22.7,20.7,3.1341,2.7565,60.7706,60.0005,09:53:21.016
95,88.0,0.9729,26.8,3.0,0.0513,24.8,22.7,20.4,4.0403,3.0586,59.7685,59.7327,09:53:22.349
96,88.0,0.8936,26.8,3.0,0.1025,24.9,22.5,20.4,4.9843,3.3606,59.7197,59.3133,09:53:23.670
97,88.0,1.001,26.8,3.0,0.0781,24.9,22.5,20.7,2.9075,2.832,59.8583,60.2277,09:53:24.989
98,88.0,0.9204,26.8,3.0,0.1648,26.3,22.7,20.4,3.927,3.776,59.8312,60.2947,09:53:26.326
99,88.0,1.0242,26.8,3.0,0.0818,26.3,22.5,21.1,3.0208,3.0208,59.173,59.6428,09:53:27.638
100,88.0,0.9546,26.8,3.0,0.1294,26.3,22.9,20.9,4.871,2.832,59.9411,60.5141,09:53:28.955
101,88.0,1.0022,26.8,3.0,0.1294,26.4,23.2,20.4,3.3606,2.832,59.6573,60.1117,09:53:30.272
102,88.0,0.9876,26.8,3.0,0.072,24.9,22.7,20.4,4.3802,2.9075,59.5034,59.7853,09:53:31.605
103,88.0,0.9265,26.8,3.0,0.0977,24.9,22.5,20.4,4.6067,2.7942,59.968,60.4846,09:53:32.910
104,88.0,0.968,26.8,3.0,0.1367,26.3,23.2,20.4,4.1536,2.5299,59.8473,60.4307,09:53:34.228
105,88.0,0.8765,26.8,3.0,0.1892,26.4,22.9,20.7,3.8138,3.3229,60.0533,59.0364,09:53:35.539
106,88.0,1.0389,26.8,3.0,0.094,26.4,22.9,19.8,3.2474,2.5299,60.312,59.849,09:53:36.862
107,88.0,0.9546,28.2,3.0,0.1013,24.9,22.9,20.0,4.569,3.0208,60.0184,59.9027,09:53:38.192
108,88.0,0.8997,28.2,3.0,0.0635,24.9,22.5,21.3,4.72,3.3984,60.0267,59.796,09:53:39.516
109,88.0,1.073,28.2,3.0,0.094,24.9,22.7,20.0,4.0403,3.2474,59.8164,60.2991,09:53:40.818
110,88.0,0.9876,28.2,3.0,0.1038,24.9,22.7,20.4,3.0963,2.681,59.6752,59.0451,09:53:42.142
111,88.0,1.012,28.2,3.0,0.1367,24.9,22.7,20.4,5.513,3.625,60.1749,59.8775,09:53:43.455
112,88.0,0.9571,26.8,3.0,0.1209,26.4,22.7,20.7,3.2474,2.4544,60.7911,59.7286,09:53:44.769
113,88.0,0.9351,26.8,3.0,0.0696,26.4,22.5,20.4,3.8138,2.8698,60.0073,60.3498,09:53:46.068
114,88.0,0.8716,28.3,3.0,0.0671,24.9,22.7,20.4,5.664,3.7005,59.9332,59.7534,09:53:47.418
115,88.0,0.9888,28.3,3.0,0.0879,24.9,22.5,21.1,2.9075,2.7187,59.9429,59.8165,09:53:48.736
116,88.0,0.9949,26.8,3.0,0.1587,24.9,22.9,20.4,3.3984,3.0963,59.8969,60.0883,09:53:50.058
117,88.0,0.9888,26.8,3.0,0.0989,24.9,22.7,20.7,3.7382,3.2851,60.1514,59.7856,09:53:51.375
118,88.0,1.095,26.8,3.0,0.1184,24.9,22.7,20.4,4.72,3.4362,60.6074,59.8897,09:53:52.696
119,88.0,0.9839,26.8,3.0,0.094,25.0,22.9,20.4,2.9453,2.5677,59.8802,60.0247,09:53:54.002
120,88.0,0.94,28.2,3.0,0.0732,25.0,22.5,21.3,4.3424,3.4362,60.1684,60.3799,09:53:55.318
121,88.0,0.8594,26.8,3.0,0.0684,24.9,23.2,21.3,3.1341,3.4362,60.6595,59.762,09:53:56.619
122,88.0,0.9204,26.8,3.0,0.072,25.0,22.7,20.9,3.776,3.0208,60.0067,60.7583,09:53:57.951
123,88.0,0.9497,26.8,3.0,0.1013,24.9,22.9,21.1,3.8893,3.8893,59.5996,59.9256,09:53:59.294
124,88.0,1.0157,26.8,3.0,0.0818,26.4,22.7,20.4,3.4739,4.0026,60.0815,59.4359,09:54:00.629
125,88.0,0.9412,26.8,3.0,0.1294,25.0,22.7,20.7,4.4179,2.681,60.0354,60.0708,09:54:01.949
126,88.0,0.8997,26.8,3.0,0.1856,26.4,22.5,20.4,5.2109,2.832,60.0059,59.7811,09:54:03.252
127,88.0,0.9485,26.8,3.0,0.1465,26.5,23.2,20.7,3.8515,3.4739,59.8329,60.2656,09:54:04.566
128,88.0,0.9217,26.8,3.0,0.0879,25.0,23.2,20.0,3.5872,2.832,59.7959,60.504,09:54:05.908
129,88.0,0.9839,28.3,3.0,0.1038,25.0,22.9,20.7,3.3229,3.0208,60.0757,59.6119,09:54:07.242
130,88.0,0.8594,28.2,3.0,0.1782,25.0,23.2,21.1,3.8515,4.3802,59.6121,60.1356,09:54:08.559
131,88.0,0.929,26.8,3.0,0.0793,25.0,22.9,20.4,3.8515,2.0768,59.912,59.6302,09:54:09.890
132,88.0,0.9998,26.8,3.0,0.1209,25.0,22.9,20.7,4.3046,3.776,59.8606,60.1803,09:54:11.208
133,88.0,0.9619,26.8,3.0,0.0732,25.0,23.2,20.4,4.6445,2.983,60.2592,59.8186,09:54:12.528
134,88.0,0.979,26.8,3.0,0.116,25.0,22.9,20.9,3.4362,2.2278,60.1955,60.3138,09:54:13.862
135,88.0,0.9449,26.8,3.0,0.0964,25.0,22.5,20.4,3.8893,3.2474,60.4019,59.861,09:54:15.197
136,88.0,0.9864,28.2,3.0,0.116,25.0,22.5,21.3,4.4557,3.8138,60.5594,59.5146,09:54:16.530
137,88.0,0.9009,26.8,3.0,0.1221,25.0,22.9,20.7,3.1718,2.6054,60.1793,59.7628,09:54:17.849
138,88.0,1.0437,28.3,3.0,0.0562,25.0,23.2,20.9,3.8515,3.2096,60.1333,59.819,09:54:19.179
139,88.0,0.8496,28.2,3.0,0.0867,25.0,22.5,20.7,3.0586,3.4362,60.0376,59.9226,09:54:20.496
140,88.0,0.929,26.8,3.0,0.1392,25.0,23.2,21.1,4.7578,2.6432,60.1825,59.601,09:54:21.836
141,88.0,1.0816,26.8,3.0,0.1294,25.0,23.4,20.7,4.6445,3.2851,59.8961,59.911,09:54:23.162
142,88.0,1.0718,26.8,3.0,0.0867,25.0,23.2,20.9,4.3424,2.9075,60.0105,59.8531,09:54:24.474
143,88.0,0.9961,26.8,3.0,0.1135,25.0,22.9,21.3,3.4739,2.5299,60.1006,59.8959,09:54:25.784
144,88.0,0.9302,26.8,3.0,0.0818,25.0,22.7,20.9,3.8515,3.776,59.8535,60.0585,09:54:27.092
145,88.0,0.9217,26.8,3.0,0.0696,25.0,22.7,20.0,4.0781,3.5117,59.8597,59.7702,09:54:28.416
146,88.0,0.8716,26.8,3.0,0.0745,25.0,23.2,20.9,3.3229,2.7187,59.4626,59.9526,09:54:29.731
147,88.0,1.0547,26.8,3.0,0.1172,25.0,23.2,20.7,3.1718,3.927,59.5054,59.9271,09:54:31.048
148,88.0,0.9192,26.8,3.0,0.0842,25.0,22.7,20.4,5.2864,2.9453,60.3394,59.1476,09:54:32.371
149,88.0,0.8667,26.8,3.0,0.0867,25.0,23.4,21.3,4.569,3.6627,61.1551,59.6634,09:54:33.692
150,88.0,1.1011,26.8,3.0,0.1135,25.0,23.2,21.3,2.832,2.4922,59.9678,59.7945,09:54:35.003
151,88.0,1.0791,26.8,3.0,0.083,25.0,22.9,21.3,4.3802,3.8515,60.1864,59.7562,09:54:36.323
152,88.0,0.9595,26.8,3.0,0.1013,25.0,23.2,21.3,3.776,2.8698,60.768,59.6482,09:54:37.641
153,88.0,0.9436,26.8,3.0,0.0818,25.0,23.2,20.9,3.5494,2.983,59.8867,60.1793,09:54:38.956
154,88.0,0.907,26.8,3.0,0.1086,25.0,23.2,21.1,3.7382,3.2096,59.8356,60.2525,09:54:40.269
155,88.0,1.0254,28.2,3.0,0.1013,25.0,22.9,21.1,4.5312,3.5872,60.1797,59.9292,09:54:41.579
156,88.0,1.0205,28.2,3.0,0.0867,25.0,22.7,20.9,3.3606,2.681,59.9278,59.3899,09:54:42.884
157,88.0,0.9619,28.2,3.0,0.0977,25.1,23.2,20.9,4.0026,5.0976,59.7626,59.8198,09:54:44.188
158,88.0,0.9473,28.2,3.0,0.0769,25.1,22.9,20.4,2.983,3.3984,60.0177,60.1259,09:54:45.493
159,88.0,1.0645,28.2,3.0,0.1807,25.1,22.7,20.7,3.9648,2.9075,60.3699,59.7557,09:54:46.806
160,88.0,0.9644,26.8,3.0,0.0916,25.1,22.9,21.3,3.3229,3.2474,60.0211,59.849,09:54:48.141
161,88.0,0.9925,26.8,3.0,0.1074,25.1,23.2,20.2,4.1914,3.2096,59.9843,60.2172,09:54:49.454
162,88.0,0.8692,26.8,3.0,0.1184,25.1,22.7,20.9,3.4362,2.681,60.2372,60.0732,09:54:50.770
163,88.0,0.907,28.2,3.0,0.1318,25.1,23.2,20.4,3.1718,3.0208,60.0478,59.9035,09:54:52.081
164,88.0,1.0315,26.7,3.0,0.1123,25.1,22.7,20.9,3.8138,4.569,59.6098,60.1028,09:54:53.411
165,88.0,1.0364,26.8,3.0,0.094,25.1,22.7,20.9,3.3984,2.4922,59.1717,60.1415,09:54:54.743
166,88.0,0.9864,26.7,3.0,0.0745,25.1,22.7,20.9,3.2851,3.7382,59.8283,60.0378,09:54:56.067
167,88.0,0.9876,26.7,3.0,0.1917,25.1,23.4,20.7,3.9648,3.3229,59.5093,59.6014,09:54:57.399
168,88.0,1.0474,28.2,3.0,0.0684,25.1,22.9,20.7,4.0403,3.5117,60.0671,60.3596,09:54:58.750
169,88.0,0.9009,26.8,3.0,0.1038,25.1,22.9,20.4,2.9453,3.3984,59.7875,59.8561,09:55:00.049
170,88.0,1.001,26.8,3.0,0.1306,26.6,23.2,21.3,3.5117,3.0963,59.8748,60.1867,09:55:01.352
171,88.0,0.8887,26.8,3.0,0.0696,26.6,23.2,21.1,3.9648,3.0208,60.5372,59.7427,09:55:02.665
172,88.0,0.9021,26.7,3.0,0.0989,25.1,22.7,20.7,3.3984,2.8698,59.9589,60.0648,09:55:03.983
173,88.0,0.9961,26.8,3.0,0.0732,26.6,22.7,20.9,3.9648,3.7005,59.9273,59.9948,09:55:05.312
174,88.0,0.9973,26.8,3.0,0.1343,25.1,23.2,20.4,4.6822,2.832,60.1084,59.2268,09:55:06.616
175,88.0,0.9583,26.7,3.0,0.0793,26.6,23.2,21.3,3.7382,2.983,59.984,60.3505,09:55:07.921
176,88.0,0.9888,26.8,3.0,0.1941,25.1,23.4,20.9,4.3046,3.1718,59.9173,59.7549,09:55:09.229
177,88.0,0.8863,26.7,3.0,0.1416,26.6,23.2,20.7,4.3046,4.1914,59.5265,60.085,09:55:10.546
178,88.0,0.8826,26.8,3.0,0.1538,26.6,23.2,21.6,3.4362,2.4166,60.7053,60.1408,09:55:11.882
179,88.0,1.0865,28.2,3.0,0.1233,25.2,22.7,20.7,4.4934,3.5117,60.0581,60.0392,09:55:13.214
180,88.0,0.9912,26.7,3.0,0.0891,25.1,22.9,20.9,3.5494,3.3606,60.7816,60.6941,09:55:14.567
181,88.0,1.0108,26.7,3.0,0.1636,26.6,23.2,21.3,4.0403,2.039,60.134,60.0412,09:55:15.895
182,88.0,1.0425,26.7,3.0,0.1013,26.6,23.6,21.3,4.3424,3.3229,60.6209,59.9266,09:55:17.214
183,88.0,0.9717,26.7,3.0,0.0879,26.6,23.2,20.7,3.776,3.2096,60.044,59.6901,09:55:18.553
184,88.0,0.9973,26.7,3.0,0.0879,26.6,22.9,20.0,3.5872,2.4544,60.4712,59.5805,09:55:19.854
185,88.0,0.979,26.7,3.0,0.1221,26.6,23.4,21.1,4.871,3.0586,60.1026,59.9405,09:55:21.168
186,88.0,0.9412,26.7,3.0,0.0732,26.6,22.9,21.3,3.9648,3.3984,60.4725,59.8026,09:55:22.498
187,88.0,0.8875,26.7,3.0,0.0842,25.2,22.7,20.9,3.7382,2.6054,60.1091,59.9962,09:55:23.833
188,88.0,1.0572,26.7,3.0,0.1294,25.2,22.7,20.9,4.3046,4.0403,59.6451,59.8504,09:55:25.165
189,88.0,1.0022,26.7,3.0,0.0562,25.2,23.2,20.4,4.6822,3.7005,60.2981,59.9519,09:55:26.484
190,88.0,0.9876,26.7,3.0,0.0928,25.2,22.9,20.2,4.0781,3.0208,60.1845,60.0403,09:55:27.816
191,88.0,1.0486,28.2,3.0,0.0793,25.2,23.6,21.3,2.8698,2.7187,60.5937,60.2227,09:55:29.119
192,88.0,0.9485,26.7,3.0,0.1355,25.2,23.4,21.1,4.1158,3.5117,59.7468,59.664,09:55:30.442
193,88.0,1.0315,26.7,3.0,0.094,25.2,23.2,21.6,3.2096,2.681,59.5808,59.9573,09:55:31.759
194,88.0,0.8875,26.7,3.0,0.1111,26.7,23.2,20.9,2.7187,3.5872,59.9102,59.8335,09:55:33.122
195,88.0,0.9876,26.7,3.0,0.0964,26.7,23.2,20.7,5.0221,3.5117,60.4323,61.3048,09:55:34.426
196,88.0,0.9644,26.7,3.0,0.0916,26.7,23.2,20.4,3.3229,2.9453,59.9787,60.148,09:55:35.739
197,88.0,0.9583,26.7,3.0,0.1892,26.7,22.9,21.3,3.0963,3.1718,59.4376,59.9277,09:55:37.054
198,88.0,0.9473,28.2,3.0,0.0891,25.2,23.4,20.9,3.6627,3.3606,59.6997,59.7672,09:55:38.386
199,88.0,0.9571,28.2,3.0,0.0745,25.2,23.2,20.4,3.3984,2.7565,59.8457,59.9865,09:55:39.721
200,88.0,1.045,28.2,3.0,0.0745,25.2,23.4,20.9,3.2851,2.7942,60.1744,59.8736,09:55:41.039
201,88.0,0.9168,28.2,3.0,0.0488,25.2,23.2,21.3,3.8138,3.1718,59.7508,60.1432,09:55:42.352
202,88.0,1.001,26.7,3.0,0.0732,25.2,23.4,21.1,3.7382,3.2851,59.1485,59.0979,09:55:43.687
203,88.0,0.857,26.7,3.0,0.1123,25.2,23.2,20.9,3.4362,3.3606,59.7335,60.0773,09:55:45.021
204,88.0,0.9302,26.7,3.0,0.072,25.2,22.9,20.2,4.1914,3.1718,59.6003,59.8263,09:55:46.335
205,88.0,0.9717,26.7,3.0,0.0305,25.2,22.9,20.9,4.3802,3.3229,59.4317,59.3867,09:55:47.659
206,88.0,1.0401,26.7,3.0,0.1135,26.7,23.2,20.9,3.2474,3.776,60.0211,60.0026,09:55:48.976
207,88.0,1.001,28.2,3.0,0.1184,25.2,22.9,20.4,4.0781,3.5494,60.2307,60.6549,09:55:50.315
208,88.0,0.9449,26.7,3.0,0.0317,25.2,23.2,21.3,4.0026,3.776,59.7916,59.7937,09:55:51.666
209,88.0,1.0681,26.7,3.0,0.1013,25.2,23.4,21.6,3.0586,3.1341,59.9109,60.0285,09:55:52.988
210,88.0,0.9217,26.7,3.0,0.0989,26.7,23.6,20.9,4.6445,3.6627,60.648,59.7609,09:55:54.321
211,88.0,0.9888,26.7,3.0,0.1221,26.7,22.9,20.4,3.2851,3.0208,60.101,59.8467,09:55:55.653
212,88.0,0.9668,28.2,3.0,0.1062,25.3,22.9,21.1,3.3229,2.832,59.4613,60.3694,09:55:56.990
213,88.0,0.896,28.1,3.0,0.116,25.3,23.4,20.4,4.8333,3.1341,59.9426,60.7342,09:55:58.308
214,88.0,0.9973,28.1,3.0,0.0684,25.3,23.2,21.3,4.2291,3.776,60.0492,59.7859,09:55:59.639
215,88.0,1.012,28.1,3.0,0.127,25.3,23.2,21.6,3.2474,2.7942,59.9362,59.9801,09:56:00.961
216,88.0,0.979,26.7,3.0,0.1355,25.3,23.4,21.3,4.1914,3.6627,60.1915,59.2914,09:56:02.272
217,88.0,1.001,26.7,3.0,0.094,25.3,23.4,21.3,3.3606,4.0403,60.1831,61.1571,09:56:03.605
