Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,19.1,15.2,4.2291,2.9453,20.337,20.5576,09:08:41.890
2,18.4,14.5,2.1523,2.3034,20.344,20.3009,09:08:42.839
3,18.6,15.0,3.1718,1.7747,20.2738,20.2997,09:08:43.596
4,18.6,15.0,3.3229,1.888,20.381,20.5281,09:08:44.354
5,18.8,15.0,3.2474,2.4922,20.6485,20.409,09:08:45.112
6,18.4,15.0,3.0586,1.6992,20.2523,20.5571,09:08:45.882
7,19.1,15.0,2.6054,1.888,20.4969,20.9649,09:08:46.656
8,18.2,14.8,3.3229,2.1146,20.4476,20.5443,09:08:47.418
9,18.2,14.8,2.832,2.2656,20.2237,20.3501,09:08:48.182
10,18.6,15.2,3.1718,2.039,20.3182,20.4504,09:08:48.942
11,18.8,15.4,2.3789,3.2096,20.4677,20.6099,09:08:49.705
12,18.4,15.0,3.5494,2.4166,20.227,20.0194,09:08:50.482
13,19.1,15.2,2.4922,2.6432,20.3491,20.4409,09:08:51.245
14,18.6,15.2,2.983,2.3789,20.3129,21.3391,09:08:52.003
15,18.4,15.0,3.8515,2.2278,20.2798,20.4211,09:08:52.760
16,18.6,15.0,2.7942,2.7942,20.1235,20.1875,09:08:53.519
17,18.6,14.5,2.832,2.1523,20.5177,20.6884,09:08:54.295
18,18.6,15.4,2.5677,1.4726,20.2654,20.4048,09:08:55.059
19,18.6,15.0,2.7565,2.3034,20.4403,20.2346,09:08:55.821
20,18.4,15.9,2.681,1.9258,20.4126,20.3976,09:08:56.577
21,18.2,15.4,2.5677,2.039,20.7498,20.4964,09:08:57.324
22,18.4,14.8,3.0586,1.4349,20.5213,20.5379,09:08:58.087
23,18.6,15.4,2.1901,2.3789,20.0738,20.2012,09:08:58.850
24,19.1,15.0,2.7942,2.4166,20.4605,20.5473,09:08:59.612
25,18.4,15.7,3.2096,1.6992,20.4575,20.5848,09:09:00.387
26,18.8,14.5,2.7942,1.6992,20.3918,20.3339,09:09:01.134
27,18.6,14.5,2.681,2.0768,20.1359,20.2922,09:09:01.893
28,18.4,15.0,2.983,2.2656,20.3552,20.4987,09:09:02.649
29,18.6,14.8,3.0963,2.1523,20.6615,20.5677,09:09:03.425
30,18.8,15.0,3.4362,2.1146,20.3321,20.1759,09:09:04.190
31,18.2,15.0,2.8698,1.9635,20.7716,20.4857,09:09:04.946
32,18.6,15.0,3.1341,1.737,20.1308,20.4093,09:09:05.686
33,18.6,15.2,2.7942,2.3789,20.5423,20.4502,09:09:06.448
34,19.1,15.9,2.5299,1.8125,20.1569,20.2881,09:09:07.221
35,18.6,14.8,2.7565,2.2278,20.4276,20.695,09:09:07.983
36,18.6,14.8,2.8698,1.6992,20.4392,20.5857,09:09:08.741
37,18.2,15.0,2.8698,1.8502,20.5341,20.3762,09:09:09.497
38,18.4,15.0,2.1523,2.2656,20.5252,19.9809,09:09:10.254
39,18.6,15.0,2.8698,2.4922,20.4588,20.4796,09:09:11.015
40,18.6,15.0,2.2656,1.5859,20.3819,20.6921,09:09:11.791
41,18.4,14.5,2.7942,2.0013,20.3168,20.4513,09:09:12.563
42,18.4,15.4,2.7187,1.888,20.9929,20.5169,09:09:13.326
