Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,5.4,4.1,1.7747,2.3411,20.3298,20.2755,09:50:18.905
2,5.4,4.3,2.832,2.3411,20.6272,20.4332,09:50:19.856
3,5.9,3.8,2.6054,1.7747,20.3485,20.4031,09:50:20.615
4,5.4,3.4,2.039,2.3034,20.5891,20.5317,09:50:21.379
5,5.4,3.2,2.1901,1.9635,20.3288,20.6229,09:50:22.141
6,5.7,3.8,2.7942,2.0013,20.3489,20.1959,09:50:22.900
7,5.7,3.6,2.681,2.039,20.3895,20.5037,09:50:23.664
8,5.2,4.1,2.1523,2.3789,20.1701,20.2902,09:50:24.429
9,5.7,3.4,2.6432,2.9075,20.0781,20.1152,09:50:25.192
10,5.4,3.6,2.2656,2.8698,20.4298,20.4377,09:50:25.957
11,5.4,3.8,2.3411,1.9635,20.6263,20.2645,09:50:26.718
12,5.9,4.5,2.0013,1.8125,20.2319,20.3756,09:50:27.479
13,5.4,4.1,2.1901,3.0208,20.7228,20.3267,09:50:28.242
14,5.7,4.3,2.2656,1.6614,20.3764,20.1721,09:50:29.003
15,5.7,4.8,2.1146,1.8502,20.4532,20.4786,09:50:29.767
16,5.9,3.2,2.1523,1.9635,20.2733,20.2035,09:50:30.525
17,5.2,4.1,2.1901,2.2278,20.7059,20.4731,09:50:31.290
18,5.4,3.6,2.3411,2.1901,20.3859,20.7511,09:50:32.052
19,5.2,4.1,1.7747,1.6992,20.1745,20.3784,09:50:32.815
20,5.9,4.1,2.1901,2.4166,20.3412,20.1664,09:50:33.593
21,5.4,3.4,1.8502,2.0768,20.3383,20.4466,09:50:34.349
22,5.9,3.6,2.1146,1.8502,20.2142,20.5534,09:50:35.108
23,5.2,4.1,2.1901,2.1146,20.3547,20.3084,09:50:35.871
24,5.7,3.8,2.1901,2.0013,20.3638,20.4613,09:50:36.632
25,5.4,3.6,2.3034,2.1523,20.5743,20.4627,09:50:37.395
26,5.4,4.1,2.8698,2.1901,20.1724,20.1945,09:50:38.158
27,5.7,3.6,1.888,2.0768,20.4239,20.4689,09:50:38.922
28,5.4,4.5,2.6432,2.039,20.5027,20.4297,09:50:39.682
29,5.4,3.8,2.832,2.832,20.2337,20.3112,09:50:40.448
30,5.9,4.1,2.6054,1.6992,20.4295,20.538,09:50:41.213
31,5.9,4.1,1.8125,2.0768,20.4618,20.4082,09:50:41.979
32,5.9,3.8,2.5299,2.2278,20.512,20.3331,09:50:42.746
33,5.4,4.1,2.3411,1.888,20.2548,20.5042,09:50:43.506
34,5.9,3.4,1.8502,1.8502,20.5031,20.5247,09:50:44.271
35,5.4,3.4,2.1901,2.1523,20.2252,20.3677,09:50:45.048
36,5.4,4.8,2.3411,2.1146,20.5357,20.3853,09:50:45.809
37,5.7,3.2,2.832,1.7747,20.6353,20.3777,09:50:46.573
38,5.4,3.8,2.6054,2.0013,20.2885,20.2993,09:50:47.334
39,5.9,3.6,2.3411,2.0768,19.7567,20.3062,09:50:48.096
40,5.9,3.6,3.5872,1.8502,20.5253,20.3827,09:50:48.845
41,5.4,3.6,1.888,2.0768,20.4286,20.3857,09:50:49.605
42,5.7,3.6,2.2656,1.888,20.3804,20.5575,09:50:50.363
43,5.9,3.6,2.1523,2.0013,20.4329,20.1871,09:50:51.120
44,5.7,4.5,2.9453,2.039,20.3913,20.3933,09:50:51.897
45,5.7,3.6,1.737,2.3789,20.5714,20.4664,09:50:52.658
46,5.9,4.1,2.832,1.5482,20.4481,20.3915,09:50:53.428
47,5.7,3.4,3.0586,2.8698,39.7368,39.6744,09:50:54.192
48,5.4,3.6,2.7942,2.0013,39.5185,40.5844,09:50:54.969
