Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
41,0.0,0.4761,24.1,1.5,0.0269,23.9,19.3,17.9,2.6432,3.2096,59.4661,59.9864,11:50:46.825
42,0.0,0.4968,24.1,1.5,0.0159,23.9,19.5,18.2,2.832,3.5117,61.0801,59.366,11:50:47.081
43,0.0,0.4639,24.1,1.5,0.0269,23.9,19.5,18.2,2.7565,2.7942,59.385,59.1959,11:50:47.328
44,0.0,0.4761,24.1,1.5,0.0,23.9,19.8,17.9,2.7187,3.5494,59.8521,59.9442,11:50:47.585
45,0.0,0.4785,25.6,1.5,0.0439,23.9,19.8,18.4,3.625,3.2474,59.934,59.934,11:50:47.847
46,0.0,0.4956,24.1,1.5,0.0769,23.9,20.2,17.9,2.6054,3.1718,60.0168,59.3901,11:50:48.077
47,0.0,0.4578,24.1,1.5,0.0195,23.9,19.5,17.7,2.983,2.7187,59.8806,59.9232,11:50:48.310
48,0.0,0.5066,25.6,1.5,0.0244,23.9,19.5,18.4,2.3789,3.776,60.7265,61.0769,11:50:48.540
49,0.0,0.4981,24.1,1.5,0.0342,23.9,20.0,18.2,4.6445,4.0403,59.3016,59.6111,11:50:48.776
50,0.0,0.5115,24.1,1.5,0.0244,23.9,20.0,18.2,3.5117,3.1341,59.3144,59.6236,11:50:49.015
51,0.0,0.5237,24.1,1.5,0.0501,23.9,19.5,18.2,3.9648,1.9258,59.9157,59.9964,11:50:49.260
52,0.0,0.5237,24.1,1.5,0.0,23.9,19.8,18.2,3.3606,2.6432,59.9003,60.2149,11:50:49.520
53,0.0,0.5029,24.1,1.5,0.0501,23.9,19.5,18.2,3.3229,3.5872,60.0107,59.9143,11:50:49.785
54,0.0,0.5005,24.1,1.5,0.0366,23.9,19.5,17.9,3.2096,3.2851,60.9659,60.6839,11:50:50.044
55,0.0,0.4859,25.6,1.5,0.0122,23.9,19.5,18.4,3.776,2.3411,59.8039,59.8653,11:50:50.295
56,0.0,0.4248,24.1,1.5,0.0073,23.9,19.3,18.2,3.7005,2.5299,59.604,60.0964,11:50:50.523
57,0.0,0.4907,24.1,1.5,0.0501,23.9,20.2,18.4,4.3046,2.6054,61.2573,60.2159,11:50:50.773
58,0.0,0.5127,24.1,1.5,0.0586,23.9,20.2,18.4,3.2474,3.1718,59.4634,59.7711,11:50:51.025
59,0.0,0.5249,24.1,1.5,0.0,23.9,19.5,17.9,3.8515,2.4922,59.8342,59.5137,11:50:51.289
60,0.0,0.4553,24.1,1.5,0.0293,23.9,19.8,18.2,2.6432,3.3229,60.372,59.3431,11:50:51.549
61,0.0,0.5029,24.1,1.5,0.0,23.9,19.3,17.9,3.5117,3.1341,59.6816,60.1361,11:50:51.811
62,0.0,0.459,24.1,1.5,0.0208,23.9,19.8,18.2,3.1718,3.1718,59.9014,60.0147,11:50:52.070
63,0.0,0.4529,24.1,1.5,0.0342,25.3,19.5,18.6,2.832,2.6432,59.7351,59.6718,11:50:52.294
64,0.0,0.4651,24.1,1.5,0.0549,23.9,20.0,18.2,2.7565,3.2851,60.1169,60.0399,11:50:52.524
65,0.0,0.4736,25.6,1.5,0.0549,23.9,19.8,18.4,3.5872,2.983,59.7228,59.9337,11:50:52.760
66,0.0,0.4871,24.1,1.5,0.1013,25.4,20.0,17.9,2.7942,2.983,59.8854,59.9712,11:50:52.993
67,0.0,0.4834,24.1,1.5,0.0244,23.9,19.5,18.2,2.6432,2.832,60.2925,59.5028,11:50:53.223
68,0.0,0.4834,24.1,1.5,0.011,23.9,20.2,18.4,2.2278,2.7187,61.9045,60.7915,11:50:53.469
69,0.0,0.4859,24.1,1.5,0.0244,23.9,19.8,18.2,3.5872,3.0586,59.9051,59.9345,11:50:53.732
70,0.0,0.4578,24.1,1.5,0.0415,23.9,19.5,17.7,2.9453,3.8893,59.3012,59.3423,11:50:53.996
71,0.0,0.4736,24.1,1.5,0.0061,23.9,20.0,17.9,2.983,3.1341,59.9661,59.5225,11:50:54.259
72,0.0,0.4834,24.1,1.5,0.0269,23.9,20.0,18.4,2.7565,3.3229,60.0418,59.8702,11:50:54.522
73,0.0,0.459,24.1,1.5,0.0171,23.9,19.5,17.9,3.8138,2.8698,59.7105,59.8665,11:50:54.785
74,0.0,0.4871,24.1,1.5,0.0,23.9,19.8,17.9,3.0963,2.7187,59.5742,59.3842,11:50:55.049
75,0.0,0.4675,24.1,1.5,0.0269,23.9,19.8,18.2,2.8698,2.832,59.8737,60.1681,11:50:55.315
76,0.0,0.5054,24.1,1.5,0.0696,23.9,19.8,18.2,2.1146,2.832,60.332,60.1409,11:50:55.578
77,0.0,0.52,24.1,1.5,0.0244,23.9,19.5,17.9,3.3606,3.4362,59.844,60.0262,11:50:55.840
78,0.0,0.5029,24.1,1.5,0.0342,23.9,20.2,18.4,2.5299,2.3789,60.1683,59.7898,11:50:56.106
79,0.0,0.492,24.1,1.5,0.0208,23.9,20.2,18.2,3.3229,1.6992,60.9766,59.9484,11:50:56.363
80,0.0,0.5066,25.6,1.5,0.0317,23.9,19.8,18.2,3.0586,2.2656,60.375,59.7323,11:50:56.608
81,0.0,0.531,25.6,1.5,0.0098,23.9,19.8,17.9,4.8333,2.7565,59.7673,59.4863,11:50:56.861
82,0.0,0.481,24.1,1.5,0.0354,25.4,19.8,18.2,2.7942,3.3229,59.4232,60.1372,11:50:57.122
83,0.0,0.5029,24.1,1.5,0.0122,23.9,20.0,18.2,3.1718,1.9635,60.0307,59.7737,11:50:57.362
84,0.0,0.4981,24.1,1.5,0.0061,25.4,19.8,18.2,2.7187,2.5677,60.0986,61.0129,11:50:57.626
85,0.0,0.5029,24.1,1.5,0.0171,23.9,20.0,18.4,3.6627,3.2851,59.1191,59.0152,11:50:57.890
86,0.0,0.5298,24.1,1.5,0.0,23.9,19.5,17.9,3.8893,2.7187,60.4126,60.2402,11:50:58.151
87,0.0,0.5493,25.6,1.5,0.0,25.4,19.8,17.9,3.2096,2.9453,59.7959,59.7277,11:50:58.419
88,0.0,0.398,24.1,1.5,0.0,23.9,19.5,18.4,3.2851,3.0586,60.8216,59.996,11:50:58.681
89,0.0,0.4907,24.1,1.5,0.022,23.9,19.5,18.4,3.625,3.4362,60.5952,59.4895,11:50:58.943
90,0.0,0.4871,24.1,1.5,0.022,23.9,19.5,18.4,3.0586,2.7187,60.0016,60.0618,11:50:59.196
91,0.0,0.5445,24.1,1.5,0.0244,23.9,19.8,17.9,2.4544,2.7187,59.8574,59.9277,11:50:59.448
92,0.0,0.4675,24.1,1.5,0.0012,23.9,19.5,17.9,4.3046,2.4166,60.129,60.3353,11:50:59.713
93,0.0,0.4956,24.1,1.5,0.0098,23.9,19.5,17.7,4.2669,2.5299,60.769,60.3375,11:50:59.984
94,0.0,0.4688,24.1,1.5,0.0537,23.9,20.2,17.7,4.0026,2.5299,59.8856,59.8816,11:51:00.246
95,0.0,0.5176,24.1,1.5,0.0208,23.9,19.8,17.9,4.6067,3.1718,61.6561,60.8226,11:51:00.512
96,0.0,0.4932,24.1,1.5,0.0244,23.9,20.2,18.2,3.5117,2.681,59.9986,59.9981,11:51:00.778
97,0.0,0.5432,24.1,1.5,0.0049,23.9,19.8,17.9,3.0586,2.9075,59.967,59.8908,11:51:01.040
98,0.0,0.4627,24.1,1.5,0.0366,23.9,19.8,17.9,3.0208,2.3411,60.0068,59.7878,11:51:01.302
99,0.0,0.5652,24.1,1.5,0.0366,23.9,20.0,17.9,2.3789,3.3984,60.3765,59.7643,11:51:01.561
100,0.0,0.5786,25.6,1.5,0.011,25.4,19.8,17.9,3.2096,2.5299,59.9861,59.9861,11:51:01.789
101,0.0,0.5029,24.1,1.5,0.0305,23.9,20.2,18.6,3.0586,4.1914,59.8506,59.4416,11:51:02.018
102,0.0,0.492,25.6,1.5,0.022,23.9,19.5,18.2,4.4934,2.0768,59.8831,60.089,11:51:02.241
103,0.0,0.4968,24.2,1.5,0.0305,23.9,20.2,18.4,2.4544,2.832,59.7769,59.6407,11:51:02.467
104,0.0,0.5054,24.1,1.5,0.022,23.9,20.0,17.9,3.8515,2.7565,60.1178,60.1281,11:51:02.693
105,0.0,0.5054,24.1,1.5,0.072,25.4,19.3,17.9,3.1718,2.9075,59.5421,60.0202,11:51:02.918
106,0.0,0.5506,24.1,1.5,0.1074,23.9,19.5,18.2,4.7578,2.9075,59.7198,59.9619,11:51:03.156
107,0.0,0.5359,24.1,1.5,0.0537,23.9,19.3,17.9,3.7382,2.0768,60.6168,60.8418,11:51:03.393
108,0.0,0.4407,25.6,1.5,0.0415,25.4,19.8,17.9,3.0963,2.6432,60.0407,60.2089,11:51:03.628
109,0.0,0.5054,24.1,1.5,0.1038,23.9,20.2,17.9,4.1914,2.1146,59.9388,59.9363,11:51:03.862
110,0.0,0.4675,24.1,1.5,0.0391,23.9,20.2,18.2,2.9075,3.5494,60.42,60.6878,11:51:04.094
111,0.0,0.4859,25.6,1.5,0.0,25.4,20.0,18.2,2.8698,2.1901,60.6892,61.1442,11:51:04.332
112,0.0,0.4981,24.1,1.5,0.0256,23.9,19.5,17.9,3.5117,4.0403,59.8029,60.0658,11:51:04.557
113,0.0,0.4785,25.6,1.5,0.0671,23.9,19.8,17.9,4.2291,2.7565,59.9089,59.9934,11:51:04.782
114,0.0,0.4773,24.1,1.5,0.061,23.9,19.8,18.2,3.3606,2.3789,60.0113,60.1495,11:51:05.006
115,0.0,0.4956,25.6,1.5,0.0061,23.9,20.0,17.9,4.3046,2.6432,59.6836,59.5858,11:51:05.230
116,0.0,0.4541,24.1,1.5,0.022,25.4,19.8,18.2,2.8698,2.7565,59.6174,59.3471,11:51:05.455
117,0.0,0.5054,24.2,1.5,0.0159,23.9,20.0,18.2,2.983,3.776,59.3052,59.7119,11:51:05.680
118,0.0,0.5298,24.1,1.5,0.0537,25.4,20.0,17.9,3.7382,3.4362,60.1842,59.9551,11:51:05.906
119,0.0,0.5445,24.2,1.5,0.0293,23.9,20.0,18.4,3.7005,3.2851,60.0847,61.302,11:51:06.132
120,0.0,0.4883,25.6,1.5,0.0,23.9,19.5,18.6,3.776,2.039,59.8464,59.9033,11:51:06.357
121,0.0,0.4981,24.1,1.5,0.0366,23.9,19.8,17.9,2.1146,2.9453,60.0795,60.3722,11:51:06.584
122,0.0,0.5054,25.6,1.5,0.011,23.9,19.8,18.2,3.2096,3.0208,60.2353,59.4438,11:51:06.809
123,0.0,0.5176,24.1,1.5,0.0586,25.4,19.5,18.2,4.2669,4.0781,59.7362,59.7698,11:51:07.038
124,0.0,0.5164,24.1,1.5,0.0342,23.9,19.8,18.4,2.7565,2.1901,59.0396,59.8383,11:51:07.267
125,0.0,0.5347,25.6,1.5,0.0439,25.4,19.5,17.9,2.0013,1.3594,20.4111,20.3875,11:51:07.491
126,0.0,0.5054,24.1,1.5,0.0586,23.9,20.0,17.9,1.9258,1.9635,20.5027,20.2653,11:51:07.714
127,0.0,0.4956,25.6,1.5,0.1123,23.9,19.5,18.4,1.3216,1.888,20.4996,20.6311,11:51:07.940
128,0.0,0.4785,24.1,1.5,0.0049,23.9,19.5,18.4,1.1328,1.7747,20.6073,20.6073,11:51:08.168
129,0.0,0.5432,25.6,1.5,0.0818,23.9,20.2,18.2,1.8125,2.3789,20.2859,20.3881,11:51:08.396
130,0.0,0.5237,24.2,1.5,0.0195,25.4,19.8,17.9,2.6432,2.0768,20.3666,20.508,11:51:08.621
131,0.0,0.4871,24.1,1.5,0.0024,23.9,19.5,17.7,2.1523,2.1901,20.424,20.362,11:51:08.849
132,0.0,0.4553,25.6,1.5,0.0793,23.9,19.5,17.5,1.1706,1.7747,20.4787,20.6004,11:51:09.077
133,0.0,0.4773,24.1,1.5,0.0586,23.9,20.0,17.5,2.832,2.1523,20.2093,20.404,11:51:09.311
134,0.0,0.4834,24.1,1.5,0.0452,23.9,20.0,17.9,1.1706,1.7747,20.5405,21.2221,11:51:09.544
135,0.0,0.4932,24.1,1.5,0.0244,23.9,19.5,18.4,2.681,1.5859,20.3269,20.4624,11:51:09.776
136,0.0,0.5347,24.1,1.5,0.0293,23.9,20.2,18.4,2.832,1.4349,20.2836,20.2967,11:51:10.041
137,0.0,0.4675,24.1,1.5,0.0439,23.9,20.2,17.9,2.7942,1.5859,20.3955,20.4239,11:51:10.305
138,0.0,0.4651,24.1,1.5,0.0403,23.9,20.0,18.2,2.2656,1.737,20.4739,20.2856,11:51:10.570
139,0.0,0.4553,24.1,1.5,0.0208,23.9,20.0,17.7,2.1523,1.9635,21.3962,20.5981,11:51:10.834
140,0.0,0.4578,25.6,1.5,0.1587,23.9,19.5,17.7,1.5482,2.3034,19.9821,20.1689,11:51:11.096
141,0.0,0.5054,24.1,1.5,0.0501,23.9,19.8,18.4,1.5859,1.6237,20.4828,20.3142,11:51:11.326
142,0.0,0.4627,24.1,1.5,0.0122,23.9,19.5,18.4,1.7747,1.6992,20.8414,20.6011,11:51:11.555
143,0.0,0.4541,25.6,1.5,0.0964,25.4,20.0,17.9,3.0208,1.888,20.1461,20.3984,11:51:11.788
144,0.0,0.531,24.1,1.5,0.0842,23.9,20.0,18.2,4.0026,1.9258,20.3407,20.3407,11:51:12.019
145,0.0,0.5115,24.2,1.5,0.0,23.9,20.0,18.2,2.7565,1.3594,20.3709,20.3532,11:51:12.257
146,0.0,0.5127,24.1,1.5,0.061,23.9,20.0,18.8,2.0013,1.6614,21.2619,21.2559,11:51:12.497
147,0.0,0.5054,24.1,1.5,0.011,23.9,19.5,18.4,1.6237,1.2461,20.6743,20.2257,11:51:12.762
148,0.0,0.4871,24.1,1.5,0.0305,23.9,19.5,18.2,1.4726,2.039,20.1301,20.276,11:51:13.027
149,0.0,0.5213,24.2,1.5,0.072,23.9,20.2,18.4,2.0013,1.2461,20.5278,20.7351,11:51:13.294
150,0.0,0.5261,24.1,1.5,0.0256,23.9,19.5,17.9,2.4922,1.095,21.0977,20.0455,11:51:13.558
151,0.0,0.5237,25.6,1.5,0.0,25.4,20.2,17.9,1.3216,1.6614,20.302,20.3755,11:51:13.810
152,0.0,0.5127,24.2,1.5,0.0793,25.4,19.5,18.2,2.4166,1.2461,20.8382,20.5946,11:51:14.043
153,0.0,0.4871,24.2,1.5,0.0317,25.4,20.2,18.2,2.1146,1.5104,20.3397,20.7005,11:51:14.306
154,0.0,0.4871,25.6,1.5,0.0256,25.4,19.5,18.2,2.6432,2.0768,20.5368,20.5452,11:51:14.573
155,0.0,0.4773,25.6,1.5,0.0208,25.4,20.0,18.4,1.4726,1.8502,20.5013,20.3119,11:51:14.840
156,0.0,0.4981,24.1,1.5,0.0,25.4,19.8,18.2,2.1146,1.3971,20.5587,20.3484,11:51:15.108
157,0.0,0.5029,24.1,1.5,0.0366,25.4,19.5,18.4,1.888,1.8125,19.9307,20.1174,11:51:15.360
158,0.0,0.5054,24.1,1.5,0.0537,25.4,20.2,17.9,1.3594,2.4166,20.1254,20.1876,11:51:15.621
159,0.0,0.4443,24.1,1.5,0.0195,23.9,19.5,18.4,1.737,1.6237,20.3262,20.3463,11:51:15.880
160,0.0,0.4907,24.1,1.5,0.0928,25.4,20.0,18.4,2.1146,2.1901,20.0546,20.2079,11:51:16.145
161,0.0,0.4871,24.1,1.5,0.0159,23.9,20.2,18.8,2.0768,1.888,20.4538,20.4813,11:51:16.410
162,0.0,0.4773,24.1,1.5,0.0501,23.9,19.5,17.9,2.2278,1.0195,20.2959,20.3355,11:51:16.669
163,0.0,0.4675,24.2,1.5,0.0073,23.9,19.8,18.4,1.8125,1.9635,20.6789,20.5136,11:51:16.933
164,0.0,0.4443,25.6,1.5,0.0195,25.4,19.5,18.4,1.5482,2.8698,19.9329,20.319,11:51:17.197
165,0.0,0.4688,24.1,1.5,0.0439,25.4,20.0,18.4,1.8502,2.039,20.6563,20.3801,11:51:17.467
166,0.0,0.5164,25.6,1.5,0.1453,25.4,20.2,17.7,2.0768,1.2838,20.4047,20.4291,11:51:17.732
167,0.0,0.4932,24.2,1.5,0.0403,25.4,20.2,18.4,1.9258,1.9635,20.3506,20.422,11:51:17.995
168,0.0,0.5481,24.1,1.5,0.0146,23.9,19.5,18.2,2.4544,1.5104,20.4497,20.4705,11:51:18.250
169,0.0,0.5383,24.1,1.5,0.0391,23.9,19.8,18.4,1.6614,2.5677,19.9116,20.094,11:51:18.497
170,0.0,0.5005,24.2,1.5,0.0537,23.9,20.0,17.9,2.0768,1.4726,20.3611,20.4773,11:51:18.763
171,0.0,0.4651,24.1,1.5,0.0,23.9,19.8,18.4,1.9258,1.9258,20.4986,20.2652,11:51:19.030
172,0.0,0.5017,24.1,1.5,0.0,23.9,19.5,18.2,1.5104,1.8502,20.4173,20.7499,11:51:19.298
173,0.0,0.564,24.1,1.5,0.0317,25.4,19.8,18.2,1.2838,1.5482,20.0594,20.1898,11:51:19.565
174,0.0,0.4981,25.6,1.5,0.0012,25.4,20.2,18.2,1.3971,1.5859,20.1556,20.6079,11:51:19.836
175,0.0,0.5127,25.6,1.5,0.0305,25.4,20.2,18.6,1.7747,2.4544,19.7654,20.2891,11:51:20.105
176,0.0,0.5176,25.6,1.5,0.0061,23.9,19.8,18.2,2.1523,1.8502,20.4785,20.2401,11:51:20.383
177,0.0,0.448,24.1,1.5,0.022,23.9,19.5,17.9,2.2656,2.9075,19.9249,19.8149,11:51:20.650
178,0.0,0.4907,25.6,1.5,0.0208,23.9,20.0,18.2,1.8502,2.0013,20.5406,20.4854,11:51:20.920
179,0.0,0.4822,25.6,1.5,0.0122,23.9,19.8,18.4,2.3411,1.6237,20.25,20.3016,11:51:21.180
180,0.0,0.5347,24.1,1.5,0.0769,23.9,20.2,17.9,1.6614,2.7187,20.1763,20.0438,11:51:21.413
181,0.0,0.5176,25.6,1.5,0.1343,23.9,19.5,18.4,2.0013,1.9258,20.2001,20.2068,11:51:21.639
182,0.0,0.492,24.1,1.5,0.0024,25.4,19.5,17.9,1.9258,1.888,20.2264,20.3308,11:51:21.867
183,0.0,0.4883,24.2,1.5,0.0452,23.9,19.8,18.4,1.6614,1.6992,20.4299,20.4085,11:51:22.093
184,0.0,0.531,25.6,1.5,0.0,23.9,19.3,18.2,2.1523,1.8125,20.3956,20.3938,11:51:22.324
185,0.0,0.4724,24.1,1.5,0.0024,23.9,19.8,18.2,1.8125,1.888,20.0003,20.0668,11:51:22.558
186,0.0,0.4883,24.2,1.5,0.0732,23.9,19.3,17.9,1.2838,1.6237,20.2227,20.1054,11:51:22.788
187,0.0,0.5066,24.1,1.5,0.0696,25.4,20.2,18.4,1.9635,1.4726,20.6454,20.6454,11:51:23.019
188,0.0,0.5029,24.2,1.5,0.0415,23.9,19.5,17.7,3.1341,0.9818,20.3839,20.3335,11:51:23.249
189,0.0,0.4688,25.6,1.5,0.0391,23.9,20.0,18.4,2.3034,0.8685,20.3229,20.373,11:51:23.477
190,0.0,0.5396,24.1,1.5,0.0,25.4,19.5,18.4,2.0013,2.4166,19.8451,19.8007,11:51:23.707
191,0.0,0.4175,24.1,1.5,0.0305,23.9,19.5,17.9,2.039,1.5859,20.5303,20.4668,11:51:23.948
192,0.0,0.5164,24.2,1.5,0.0647,23.9,19.5,18.2,3.2851,1.5859,20.2383,20.2561,11:51:24.193
193,0.0,0.5286,25.6,1.5,0.0195,23.9,20.2,18.4,1.3594,1.7747,20.3887,20.3935,11:51:24.436
194,0.0,0.4724,24.2,1.5,0.022,25.4,20.4,18.4,1.8502,1.2838,20.436,20.3784,11:51:24.678
195,0.0,0.4688,24.2,1.5,0.0208,23.9,19.8,17.9,2.0013,1.0573,20.4452,20.3496,11:51:24.910
196,0.0,0.4675,25.6,1.5,0.0,23.9,19.8,18.4,1.7747,2.1146,20.2945,20.2647,11:51:25.145
197,0.0,0.4724,24.2,1.5,0.0391,25.4,19.5,18.4,1.7747,1.2838,21.8816,21.6165,11:51:25.374
198,0.0,0.5078,24.1,1.5,0.0488,23.9,19.8,18.2,1.6992,2.1523,20.3588,20.2384,11:51:25.614
199,0.0,0.5213,25.6,1.5,0.0928,23.9,19.8,17.9,1.6237,2.039,20.3163,20.3163,11:51:25.849
200,0.0,0.4883,24.2,1.5,0.0366,25.4,20.2,17.9,2.7565,1.4349,20.209,20.2627,11:51:26.089
201,0.0,0.5506,24.2,1.5,0.0464,23.9,19.5,18.4,2.832,1.2838,20.5985,20.3767,11:51:26.322
202,0.0,0.4724,25.6,1.5,0.011,23.9,20.0,18.4,1.6992,1.6992,20.5687,20.4881,11:51:26.551
203,0.0,0.5432,24.2,1.5,0.0146,23.9,19.5,18.2,3.3229,1.737,20.5148,20.4137,11:51:26.784
204,0.0,0.531,24.1,1.5,0.0024,23.9,20.0,18.2,2.0013,1.6237,20.638,20.8167,11:51:27.016
205,0.0,0.5445,25.6,1.5,0.0122,23.9,20.4,18.4,2.5677,1.095,20.3915,20.1758,11:51:27.247
206,0.0,0.5249,24.2,1.5,0.0208,23.9,19.5,18.4,2.7942,1.737,39.5299,39.5609,11:51:27.474
207,0.0,0.5078,24.2,1.5,0.0635,23.9,19.8,18.4,3.3984,1.4349,39.4452,39.6305,11:51:27.701
208,0.0,0.4505,24.2,1.5,0.0696,23.9,19.5,17.7,2.039,3.0586,39.634,39.3131,11:51:27.949
209,0.0,0.4675,24.2,1.5,0.0171,23.9,20.0,18.6,3.0586,2.039,39.3897,39.5323,11:51:28.221
210,0.0,0.492,24.2,1.5,0.0354,23.9,19.8,18.4,3.0963,2.1901,39.3715,39.5827,11:51:28.492
211,0.0,0.5115,24.2,1.5,0.0403,23.9,19.8,17.9,2.4922,3.0208,39.2116,40.025,11:51:28.758
212,0.0,0.3638,25.6,1.5,0.0537,23.9,19.8,18.4,2.9453,2.2656,39.6158,39.5171,11:51:28.996
213,0.0,0.4346,24.1,1.5,0.0122,23.9,20.0,17.9,2.5677,3.1718,39.126,39.2808,11:51:29.223
214,0.0,0.4871,25.6,1.5,0.0671,23.9,19.8,17.9,2.3789,2.0768,39.358,39.4415,11:51:29.451
215,0.0,0.4981,24.2,1.5,0.0,25.4,19.5,18.2,2.5677,2.1523,39.9836,39.5538,11:51:29.682
216,0.0,0.4688,24.2,1.5,0.0415,23.9,19.8,17.9,2.3411,1.8502,39.4617,39.5795,11:51:29.918
217,0.0,0.5261,24.2,1.5,0.0305,23.9,20.0,17.9,3.4362,2.7565,39.5555,39.6812,11:51:30.152
