Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,14.3,11.8,4.1914,3.7005,60.5169,60.1022,08:46:36.061
2,14.1,11.3,4.9843,4.1536,59.9272,60.1603,08:46:37.008
3,13.6,11.3,5.1354,3.9648,59.8783,59.5616,08:46:37.768
4,13.6,11.3,4.3424,3.625,60.3916,59.8939,08:46:38.535
5,14.1,11.3,4.1536,2.9075,60.5996,59.9342,08:46:39.300
6,14.1,11.8,4.569,3.5494,59.5613,59.7769,08:46:40.051
7,13.6,11.3,4.4934,3.4739,59.8413,59.9107,08:46:40.809
8,14.5,11.3,3.6627,3.3984,59.8567,59.9968,08:46:41.574
9,14.5,11.1,4.0781,2.9453,60.0726,59.8289,08:46:42.335
10,14.5,11.6,4.9843,3.8893,59.8774,60.194,08:46:43.097
11,13.6,11.3,4.9466,4.2669,60.0562,60.3353,08:46:43.858
12,14.1,11.8,5.0598,3.9648,60.5607,60.0654,08:46:44.616
13,14.5,11.3,4.3046,3.5872,59.9197,59.7209,08:46:45.374
14,14.1,11.8,5.2486,3.9648,59.5855,60.1476,08:46:46.133
15,14.1,10.9,4.9088,4.1158,59.8261,60.4541,08:46:46.894
16,14.1,11.8,4.8333,3.8515,59.8613,59.7924,08:46:47.650
17,14.1,11.3,3.5117,4.3802,59.9173,60.0985,08:46:48.412
18,14.1,11.8,4.1914,3.4362,59.9777,60.1249,08:46:49.188
19,14.3,10.9,4.4557,3.1718,60.0296,60.2473,08:46:49.944
20,14.3,12.0,4.9088,3.2474,59.8853,60.1076,08:46:50.699
21,14.5,11.8,3.5872,3.6627,59.7129,60.0623,08:46:51.455
22,14.1,11.3,4.3802,2.983,60.0235,60.2913,08:46:52.231
23,14.5,11.3,5.0598,4.3046,59.8437,59.9731,08:46:52.990
24,14.5,11.8,5.2109,4.1914,60.1368,60.1165,08:46:53.754
25,14.5,11.3,4.0026,3.9648,59.8296,60.3305,08:46:54.507
26,13.8,10.9,4.871,3.1718,60.2264,60.861,08:46:55.284
27,14.3,10.9,4.72,3.8893,59.8308,60.025,08:46:56.044
28,14.3,11.3,4.6445,3.7382,60.033,59.6898,08:46:56.806
29,14.5,11.3,6.9478,3.1341,60.2133,59.7282,08:46:57.567
30,14.3,11.6,3.8515,3.2096,59.9699,59.8861,08:46:58.337
31,14.3,11.8,5.0598,4.1914,60.1398,60.3767,08:46:59.099
32,14.3,11.8,4.9088,4.4179,60.0935,59.6962,08:46:59.859
33,14.3,11.8,5.513,4.3802,59.9624,59.961,08:47:00.633
34,14.3,11.8,3.6627,3.3606,59.8742,60.1621,08:47:01.411
35,14.1,11.6,4.5312,3.7005,60.0593,60.329,08:47:02.170
36,14.5,11.8,7.3254,5.7395,61.6712,60.091,08:47:02.929
37,14.3,11.6,5.9661,6.2682,120.2284,119.7752,08:47:03.686
38,14.8,11.3,6.9856,6.1171,120.5434,119.8456,08:47:04.446
39,14.3,11.8,7.3254,5.3242,119.8191,119.949,08:47:05.205
40,14.5,11.6,6.6458,5.7018,119.9266,119.7366,08:47:05.981
41,14.5,10.9,6.9478,5.4752,119.197,120.1296,08:47:06.740
42,14.5,11.8,6.457,5.2486,119.9747,120.2029,08:47:07.499
43,14.5,12.0,7.2499,5.3619,118.9983,120.5776,08:47:08.255
44,14.5,11.3,6.759,6.2682,120.2404,120.4067,08:47:09.018
45,14.8,11.6,7.2877,5.4374,120.2564,120.3188,08:47:09.781
46,14.5,11.8,7.3632,5.9283,120.4349,120.2104,08:47:10.537
47,14.5,11.8,7.2122,5.8528,120.3729,119.7875,08:47:11.297
48,14.8,11.8,6.5325,4.9088,120.1251,119.9407,08:47:12.057
49,14.1,11.8,6.5702,6.1926,120.5289,119.1667,08:47:12.818
50,14.8,11.3,6.3059,5.1731,120.0195,119.845,08:47:13.581
51,15.2,11.8,7.5898,6.0416,119.5585,119.4088,08:47:14.345
52,14.5,11.8,5.2864,3.8515,120.6386,119.8309,08:47:15.108
53,14.5,12.0,6.7213,5.7395,119.7883,119.0481,08:47:15.865
54,14.5,12.3,4.7955,5.5507,119.9405,120.7794,08:47:16.623
55,15.2,11.3,6.9101,6.457,119.8314,119.6547,08:47:17.397
56,14.8,11.8,5.815,5.2486,121.1565,120.2712,08:47:18.170
57,14.8,11.1,6.457,5.8906,119.6459,120.1728,08:47:18.931
58,14.5,11.8,5.3242,5.2486,120.461,119.8075,08:47:19.678
59,15.2,12.0,6.3814,6.608,120.5666,120.1199,08:47:20.440
60,14.3,11.3,6.2304,5.664,119.6049,119.9105,08:47:21.205
61,14.8,11.8,7.0989,6.0416,119.9392,119.7154,08:47:21.948
62,15.2,11.1,8.8358,5.0221,119.9603,119.8701,08:47:22.709
63,14.5,11.3,6.2682,5.8906,120.2412,119.9584,08:47:23.499
64,14.5,12.0,7.0234,5.664,119.415,120.8691,08:47:24.261
65,14.5,11.8,6.0416,5.7773,119.8336,120.1879,08:47:25.019
66,15.0,12.7,6.9101,6.0038,119.2021,120.4031,08:47:25.777
67,15.0,11.6,6.8346,5.3242,120.2371,120.1886,08:47:26.536
68,15.2,11.8,6.9856,5.2109,119.9737,119.6161,08:47:27.294
69,15.0,11.3,6.0416,5.0221,120.3635,120.0458,08:47:28.055
70,15.4,12.3,6.9101,5.7018,120.3338,119.628,08:47:28.813
71,15.2,11.8,6.5325,4.4179,120.6004,120.0953,08:47:29.585
