Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,18.6,14.1,3.776,2.4166,20.3429,21.71,48:44.2
2,19.5,14.3,3.3984,3.2851,20.378,20.459,48:45.1
3,19.3,14.1,4.1914,3.6627,20.5168,20.7002,48:45.9
4,19.3,13.6,3.9648,3.0963,20.3725,20.3716,48:46.6
5,18.6,14.3,3.2851,2.7942,20.2228,20.5447,48:47.4
6,18.8,14.5,4.5312,3.1341,20.3335,20.3549,48:48.2
7,18.8,14.5,4.0403,3.3606,20.3332,20.3411,48:48.9
8,18.6,14.1,4.72,3.2096,20.5218,20.3821,48:49.7
9,18.8,13.4,3.3984,3.0963,20.3397,20.3043,48:50.4
10,19.1,14.1,4.1158,2.7565,20.4054,20.3085,48:51.2
11,19.1,14.5,4.9088,3.0208,20.4352,20.2401,48:52.0
12,18.8,14.1,3.4362,3.0963,20.4333,20.4067,48:52.7
13,18.6,14.5,3.5117,2.9075,20.2468,20.3404,48:53.5
14,18.8,13.6,3.8138,3.5494,20.2174,20.2473,48:54.2
15,18.8,15,4.4934,3.0963,20.4659,20.4908,48:55.0
16,19.1,14.1,3.6627,2.832,20.1237,20.5186,48:55.7
17,18.6,14.3,2.9075,3.3606,20.2348,20.3195,48:56.5
18,19.3,13.8,4.4557,3.5872,20.4412,20.1472,48:57.3
19,19.1,14.1,3.776,3.6627,20.7579,20.4073,48:58.0
20,19.3,14.3,3.4739,2.1901,20.6065,20.2023,48:58.8
21,19.1,14.5,3.0963,3.6627,20.1568,20.3338,48:59.5
22,18.8,14.5,3.9648,3.1718,20.4937,20.4853,49:00.3
23,18.6,14.3,3.9648,4.1536,20.3831,20.2711,49:01.1
24,19.1,14.1,4.3802,2.6054,20.2384,20.2182,49:01.8
25,18.6,14.5,3.0963,2.8698,20.2871,20.8386,49:02.6
26,18.8,13.6,4.4934,2.9075,20.4186,20.3416,49:03.4
27,18.6,13.6,3.2096,3.1341,20.3388,20.3808,49:04.1
28,18.8,14.5,4.1536,2.2278,20.4621,20.3331,49:04.9
29,18.6,13.8,3.2474,2.7942,20.4733,20.4231,49:05.7
30,18.8,13.8,4.871,3.3606,20.3116,20.4511,49:06.4
31,18.8,13.6,3.5117,3.1718,20.1843,20.3968,49:07.2
32,19.1,14.5,4.0026,2.7942,20.2301,20.3756,49:07.9
33,18.6,14.3,3.8893,2.9075,20.481,20.4059,49:08.7
34,19.1,14.1,4.0026,3.3229,20.3037,20.5119,49:09.5
35,19.1,14.5,3.7005,3.2096,20.1735,20.3783,49:10.2
36,18.8,14.3,3.776,2.6054,20.4513,20.4773,49:11.0
37,19.1,13.6,3.8893,3.4362,20.2627,20.2803,49:11.7
38,18.8,14.5,4.1536,3.0963,20.3104,20.3334,49:12.5
39,18.6,15,3.8893,3.3984,20.5387,20.7421,49:13.3
40,18.6,13.6,3.7005,3.0208,20.3857,20.3121,49:14.0
41,18.6,14.1,5.5507,3.3229,20.3487,20.4614,49:14.8
42,18.8,14.5,4.1914,3.5117,20.4177,20.2094,49:15.5
43,19.1,14.1,3.9648,2.681,20.474,20.4548,49:16.3
44,19.1,14.8,3.3229,3.2096,20.4098,20.4647,49:17.1
45,18.6,14.5,4.3424,2.832,20.3443,20.3899,49:17.8
46,18.8,14.1,3.7005,2.8698,20.6105,20.4208,49:18.6
47,18.6,14.1,4.7955,3.927,39.3788,39.4688,49:19.4
48,18.6,14.5,5.1354,5.1354,39.5362,39.4119,49:20.1
49,18.2,14.1,4.6067,3.3229,39.2618,39.5429,49:20.9
50,18.6,14.5,5.815,4.6445,39.5155,39.4846,49:21.6
51,18.8,13.8,4.3802,3.7382,39.5912,39.5843,49:22.4
52,18.6,14.1,5.0221,4.2669,39.5399,39.4966,49:23.1
53,18.6,14.1,4.5312,2.7187,39.6004,39.4459,49:23.9
54,18.8,13.8,5.1354,4.1914,39.7085,39.6287,49:24.7
55,18.6,13.8,4.3046,3.625,39.5655,39.6271,49:25.4
56,18.6,13.6,4.9466,4.3802,39.5788,39.5052,49:26.2
57,18.6,14.1,4.871,3.4739,39.5459,39.4936,49:26.9
58,18.6,14.3,5.5885,5.0221,39.5042,39.677,49:27.7
59,19.1,14.5,4.6445,3.2851,39.489,39.8089,49:28.5
60,18.6,14.1,6.0416,4.7578,39.7002,39.6557,49:29.2
61,18.6,14.5,4.1536,3.2851,39.5717,39.5483,49:30.0
62,18.6,13.6,4.9466,4.0403,39.4316,39.603,49:30.8
63,18.4,13.6,4.1158,3.6627,39.3064,39.5909,49:31.5
64,18.4,14.5,4.7578,3.7382,39.4869,39.634,49:32.3
65,19.1,14.3,4.6445,3.2851,39.3403,39.5127,49:33.0
66,19.1,14.1,5.3997,4.3046,39.5771,39.6677,49:33.8
67,19.1,14.1,6.3059,5.0221,60.1802,59.9441,49:34.6
68,18.6,14.8,4.3424,3.8515,59.8035,60.4115,49:35.3
69,18.6,14.5,5.664,4.72,59.9153,60.0903,49:36.1
70,18.4,14.5,5.9283,5.1354,59.9241,60.0599,49:36.8
71,19.1,13.8,6.2304,4.871,60.3809,60.01,49:37.6
72,19.1,14.8,4.3046,4.3424,59.8585,60.4324,49:38.4
73,18.6,14.5,5.9283,4.6445,59.9057,59.7944,49:39.1
74,18.8,14.1,6.4192,5.6262,60.2105,60.1676,49:39.9
75,18.8,14.1,7.0234,5.3242,59.8371,59.9708,49:40.7
76,19.1,14.3,5.2864,4.6822,60.0208,59.9678,49:41.4
77,19.1,15,6.1171,3.4362,60.0115,59.7653,49:42.2
78,18.4,13.8,6.3814,4.72,60.0409,60.0345,49:42.9
79,18.8,14.1,6.2304,4.6822,59.8654,59.8337,49:43.7
80,19.1,13.8,5.1354,4.0403,60.308,59.2734,49:44.5
81,19.1,14.5,6.0794,3.8515,59.9988,59.7862,49:45.2
82,18.6,14.8,6.608,5.4752,59.8296,59.9933,49:46.0
83,18.4,15,6.5325,5.513,59.8687,59.8706,49:46.8
84,19.1,14.3,6.1549,4.871,60.2357,59.4597,49:47.5
85,19.1,14.1,6.608,3.776,60.0089,59.9011,49:48.3
