Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,17.7,14.8,2.3411,1.5482,20.2782,20.1448,11:21:06.634
2,17.5,15.0,1.7747,1.9635,20.7857,20.2593,11:21:07.588
3,17.5,15.0,2.1523,2.7942,20.3598,20.4424,11:21:08.352
4,17.5,15.0,3.3229,2.6432,20.4767,20.3694,11:21:09.113
5,17.5,15.0,2.9453,1.7747,20.3167,20.5926,11:21:09.876
6,17.5,15.2,1.4349,1.9258,20.2329,20.407,11:21:10.636
7,17.7,14.8,2.3034,2.7187,20.346,20.3028,11:21:11.412
8,17.9,14.3,2.7942,2.4166,20.9728,20.2247,11:21:12.177
9,17.5,15.0,2.5677,2.3034,20.1172,20.1746,11:21:12.942
10,17.7,14.1,2.4544,2.3034,20.6857,20.3765,11:21:13.704
11,17.5,14.8,2.0013,2.6054,20.4498,21.1653,11:21:14.467
12,17.9,15.0,1.9258,2.1901,20.3638,20.4951,11:21:15.231
13,17.7,14.1,2.4166,2.0768,20.442,20.2737,11:21:15.995
14,17.5,14.8,2.5677,2.4922,20.3187,20.4639,11:21:16.757
15,17.5,15.0,3.0208,3.2851,20.2246,20.2907,11:21:17.523
16,17.5,14.8,2.9453,1.9258,20.4045,20.5722,11:21:18.280
17,17.5,15.0,1.8125,2.0768,20.3906,20.3874,11:21:19.046
18,17.5,14.8,3.2474,2.5677,20.3331,20.4136,11:21:19.807
19,17.7,15.0,2.5677,3.2096,20.3035,20.8271,11:21:20.569
20,17.0,15.0,2.5677,2.681,20.3791,20.4213,11:21:21.329
21,18.2,15.0,2.1523,2.681,20.3262,20.4155,11:21:22.101
22,17.9,14.1,2.3411,1.9635,20.3426,20.4388,11:21:22.864
23,17.5,14.8,2.3789,2.5677,20.2427,20.5789,11:21:23.624
24,17.5,14.8,2.4922,1.6992,20.5123,20.7517,11:21:24.389
25,17.7,14.8,1.9258,2.4544,20.3897,20.8329,11:21:25.151
26,17.3,14.5,3.0586,2.1523,20.4904,20.3668,11:21:25.914
27,17.7,14.8,2.3789,2.8698,20.2506,20.4148,11:21:26.675
28,17.3,15.0,2.3411,2.4166,20.4149,20.4106,11:21:27.448
29,18.2,14.8,2.1523,2.8698,20.7069,20.3767,11:21:28.190
30,17.7,14.1,2.9075,2.9453,19.9617,20.3433,11:21:28.955
31,17.7,14.8,3.2474,2.6054,20.7295,20.1071,11:21:29.719
32,17.5,14.8,2.4922,2.1523,20.3361,20.2008,11:21:30.481
33,17.9,14.5,2.2656,2.1901,20.1974,20.954,11:21:31.243
34,17.5,15.4,2.9453,2.7942,20.1749,20.4671,11:21:32.011
35,17.5,15.0,2.2278,2.1901,20.3932,19.9915,11:21:32.771
36,17.3,14.5,2.1146,1.9635,20.4288,20.3558,11:21:33.535
37,17.5,14.3,2.1523,2.1146,20.679,20.4515,11:21:34.301
38,17.5,14.5,2.832,2.7565,20.3382,20.3462,11:21:35.049
39,17.5,15.0,2.8698,2.4166,20.454,20.7226,11:21:35.809
40,17.5,14.5,3.1718,1.9635,20.3872,20.3918,11:21:36.571
41,17.5,14.1,2.681,2.2656,20.3041,20.2562,11:21:37.330
42,17.7,14.5,2.3411,2.7942,20.3479,20.2171,11:21:38.091
43,17.7,14.8,2.2278,1.888,20.4628,20.4714,11:21:38.854
44,17.3,15.0,2.5677,4.1158,20.2241,20.309,11:21:39.612
45,17.5,15.4,2.7565,2.039,20.4641,20.4215,11:21:40.377
46,17.7,15.2,2.5677,3.3606,20.4584,20.149,11:21:41.137
47,17.7,15.2,2.5677,2.7187,39.3254,39.4535,11:21:41.900
48,17.7,15.0,3.3606,3.1341,39.5142,39.6383,11:21:42.662
49,17.7,14.5,2.4166,2.7565,39.5552,39.5718,11:21:43.422
50,17.5,15.2,3.1341,2.9453,39.7177,39.6181,11:21:44.183
51,18.2,15.2,3.2474,3.3606,39.6681,39.4793,11:21:44.947
52,17.5,15.0,2.5677,3.2474,39.6334,39.7063,11:21:45.709
53,17.7,15.2,2.5677,2.5299,39.6864,39.5533,11:21:46.464
54,17.7,15.0,3.0586,3.4362,39.9002,39.5712,11:21:47.238
55,17.0,14.8,1.8502,2.9453,39.5558,39.5779,11:21:48.001
