Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,16.6,15.9,0.944,2.6432,20.8606,20.3602,09:46:21.553
2,17.0,15.4,2.1901,2.2656,20.2073,20.3947,09:46:22.504
3,17.0,15.7,0.944,2.5299,20.4534,20.4328,09:46:23.263
4,16.8,15.7,0.6419,2.1901,20.0007,20.7008,09:46:24.020
5,17.3,16.6,1.5104,2.4544,20.3283,20.2315,09:46:24.781
6,16.6,16.1,1.5104,2.7187,20.4091,20.4853,09:46:25.544
7,17.0,16.6,1.095,2.5677,20.4327,20.5043,09:46:26.307
8,17.0,15.9,0.9062,2.4544,20.4577,20.2785,09:46:27.074
9,17.0,16.1,1.1706,2.5299,20.4646,20.4868,09:46:27.838
10,17.0,15.4,1.5104,2.5299,20.2296,20.4549,09:46:28.618
11,16.6,16.1,2.0768,2.7565,19.9803,20.3852,09:46:29.386
12,16.6,16.1,0.8685,3.2096,20.7305,20.3925,09:46:30.153
13,17.0,16.3,1.5859,2.6054,20.3312,20.1693,09:46:30.916
14,16.8,15.4,1.6614,2.5299,20.5532,20.8603,09:46:31.681
15,17.5,15.7,0.6797,3.4362,20.521,20.6817,09:46:32.459
16,17.0,15.9,1.2461,2.1901,20.1572,20.5721,09:46:33.215
17,17.0,16.8,1.095,2.5677,20.3615,20.435,09:46:33.980
18,17.3,15.9,0.8685,2.4922,20.0808,20.7406,09:46:34.742
19,16.6,17.0,1.5859,2.7565,20.8894,20.3346,09:46:35.500
20,16.6,15.9,1.3594,2.5299,20.3084,20.2756,09:46:36.265
21,17.3,15.7,1.3216,2.1146,20.3517,20.3981,09:46:37.025
22,16.8,16.1,0.5286,1.7747,20.3809,20.4156,09:46:37.787
23,17.0,15.7,1.888,2.4166,20.3187,20.3902,09:46:38.552
24,17.0,15.9,0.9818,2.4922,20.375,20.6435,09:46:39.310
25,17.0,15.9,1.3971,2.3411,20.7125,20.4764,09:46:40.078
26,17.0,15.9,0.793,2.4544,20.4523,20.2956,09:46:40.838
27,17.0,16.6,1.4726,1.8502,20.2798,20.2689,09:46:41.599
28,17.3,15.7,1.3594,1.9635,20.4157,20.5817,09:46:42.361
29,16.8,16.3,1.6614,2.6432,20.3777,20.0148,09:46:43.136
30,17.0,15.4,1.2083,2.0768,20.1118,20.3296,09:46:43.897
31,16.8,16.1,1.2083,2.1146,20.3906,20.3816,09:46:44.642
32,17.0,15.9,1.1706,2.2278,20.5475,20.5186,09:46:45.419
33,17.0,16.3,1.6237,2.1146,20.2955,20.3586,09:46:46.184
