Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,18.8,15.7,1.9258,1.8125,20.4328,20.3143,09:15:01.749
2,18.8,14.5,2.9453,1.9635,20.3983,20.4676,09:15:02.698
3,19.3,15.7,2.681,2.1523,20.5087,20.0963,09:15:03.468
4,18.6,15.9,3.7382,1.4349,20.5539,20.9706,09:15:04.226
5,19.1,15.4,2.4544,2.5677,19.9788,20.2168,09:15:04.989
6,19.3,15.0,3.5494,3.776,20.2616,20.1987,09:15:05.755
7,19.3,15.9,2.681,2.4544,20.3433,20.5066,09:15:06.516
8,18.6,15.2,3.2096,1.5104,20.441,20.4246,09:15:07.280
9,18.8,15.7,2.7187,2.1901,20.4929,20.4809,09:15:08.073
10,18.8,15.4,3.1341,2.4922,20.6067,20.5773,09:15:08.834
11,18.6,15.2,2.5677,2.0768,20.1983,20.2905,09:15:09.612
12,19.1,15.4,3.0963,1.3971,20.52,20.4156,09:15:10.386
13,18.6,14.8,2.983,2.2656,20.2625,20.5199,09:15:11.146
14,18.8,15.4,3.1718,2.1146,20.3459,20.2954,09:15:11.909
15,19.1,15.9,2.7565,2.1901,20.4207,20.2957,09:15:12.677
16,19.1,15.4,2.3034,2.3411,20.1855,20.3235,09:15:13.469
17,19.1,15.7,3.5872,1.9635,20.4441,20.5005,09:15:14.245
18,19.1,15.4,2.4922,1.9635,20.5096,20.4527,09:15:15.002
19,18.6,15.4,2.681,1.8502,20.6531,20.2836,09:15:15.764
20,18.6,15.7,2.3034,2.4922,20.4604,20.2279,09:15:16.527
21,19.1,15.2,2.7187,2.5299,20.3624,20.3726,09:15:17.271
22,18.8,15.4,3.3606,2.5677,20.596,20.3957,09:15:18.033
23,19.1,15.4,2.7187,1.6992,20.7348,20.466,09:15:18.794
24,19.1,15.7,3.0208,1.888,20.2792,20.2904,09:15:19.551
25,18.8,15.9,3.2474,2.6054,20.4549,20.3722,09:15:20.325
26,19.1,15.0,2.681,2.4544,20.3767,20.5013,09:15:21.085
27,19.1,15.4,3.0208,1.5104,20.1651,20.066,09:15:21.844
28,18.6,15.4,2.4166,1.9258,20.4193,20.5279,09:15:22.608
29,18.6,16.1,2.9453,2.4166,20.3389,20.5696,09:15:23.384
30,19.1,15.4,2.7565,2.039,20.1517,19.971,09:15:24.131
31,18.8,14.5,3.7005,1.737,20.0886,20.348,09:15:24.895
32,19.1,15.0,2.681,2.0013,20.3775,20.5496,09:15:25.640
33,19.3,15.9,2.9453,1.9258,20.6339,20.4073,09:15:26.402
34,18.8,15.2,2.6432,2.1523,20.2678,20.4245,09:15:27.166
35,18.6,15.4,2.7942,1.4726,20.3604,20.5216,09:15:27.933
36,19.1,15.9,2.2278,1.7747,20.5849,20.5467,09:15:28.709
37,18.6,15.2,3.1341,2.8698,20.3034,20.1791,09:15:29.472
38,18.6,15.9,3.3606,1.5482,20.5591,20.8067,09:15:30.234
39,19.1,15.4,2.7187,1.4349,20.5015,20.4333,09:15:30.993
40,18.8,15.7,3.0963,2.8698,20.0563,20.2412,09:15:31.784
41,18.8,15.4,2.8698,2.3411,20.3656,20.6057,09:15:32.543
42,19.1,16.3,2.6432,2.7187,20.5023,20.2755,09:15:33.303
43,18.6,15.4,2.5677,2.2656,20.3317,20.2482,09:15:34.065
44,18.6,15.2,3.4362,1.737,20.4321,20.4962,09:15:34.844
45,19.1,14.5,3.4362,2.1523,20.4861,20.645,09:15:35.600
46,19.3,15.9,4.2291,2.5299,20.9305,20.2621,09:15:36.361
47,19.3,15.0,3.3229,3.3984,39.6075,39.9023,09:15:37.118
48,19.1,15.7,3.2851,2.2278,40.2132,39.5825,09:15:37.880
49,19.1,15.9,4.0403,3.1341,39.9419,39.7544,09:15:38.635
50,18.6,15.2,3.2851,1.9258,39.3682,39.3457,09:15:39.409
51,19.1,15.4,3.3984,2.4166,39.6495,39.5301,09:15:40.166
52,19.1,15.9,3.5117,2.6432,39.5016,38.9188,09:15:40.926
53,18.6,15.4,3.4362,2.9075,39.6168,39.4039,09:15:41.685
54,18.8,15.2,3.1341,2.1146,39.7438,39.4552,09:15:42.446
55,18.6,15.0,3.2851,3.3606,39.4656,39.6034,09:15:43.209
56,19.3,15.4,4.0026,2.1523,40.1668,39.6919,09:15:43.985
57,19.1,15.2,3.8515,2.7942,39.7976,39.6899,09:15:44.747
58,18.8,14.5,3.5872,1.9635,39.7457,40.5778,09:15:45.512
59,19.1,15.4,3.5872,2.2278,39.5599,39.671,09:15:46.268
60,19.3,15.9,3.3229,2.1523,39.6288,39.6111,09:15:47.028
61,19.1,14.8,3.2851,2.5299,39.5384,39.5154,09:15:47.792
62,19.1,15.4,3.0963,1.7747,39.476,39.411,09:15:48.551
63,19.1,16.1,4.3046,3.0963,39.1651,39.7765,09:15:49.309
64,19.1,15.9,3.2474,1.8502,39.5096,39.353,09:15:50.073
65,19.3,15.0,3.625,2.3789,39.3331,39.7657,09:15:50.835
66,18.6,15.0,3.8515,3.0208,59.9548,60.1334,09:15:51.592
67,19.1,15.4,4.3424,3.2851,59.8684,59.9844,09:15:52.355
68,18.8,15.9,4.6067,3.8893,60.2035,60.1065,09:15:53.114
69,19.1,15.9,4.4179,3.1341,60.5499,59.7866,09:15:53.876
70,18.6,15.7,2.9453,2.983,59.8327,60.5318,09:15:54.648
71,18.6,15.0,4.0781,2.6432,59.7951,59.6614,09:15:55.407
72,19.3,15.4,4.0781,3.0586,59.8158,60.2417,09:15:56.168
73,19.1,15.9,3.927,2.8698,60.2397,59.8709,09:15:56.912
74,18.6,15.2,2.9453,2.7942,59.9304,60.0061,09:15:57.671
75,18.6,15.9,3.3984,2.4166,59.9447,60.163,09:15:58.446
76,18.8,15.0,4.9466,3.4362,59.8976,59.9183,09:15:59.179
77,18.8,15.0,4.1158,2.7565,61.0122,60.0552,09:15:59.938
78,18.8,15.7,3.2096,3.0963,59.78,60.0895,09:16:00.697
79,19.5,15.4,3.625,2.7187,60.392,60.3314,09:16:01.456
80,18.6,15.9,4.2291,3.927,59.892,60.0438,09:16:02.214
81,19.3,15.0,5.0221,3.776,60.3082,59.8212,09:16:02.994
82,19.1,15.2,3.8893,3.0586,60.133,59.7637,09:16:03.751
83,19.1,15.0,4.8333,2.2656,60.3937,59.8275,09:16:04.513
84,19.5,15.9,4.0781,3.6627,59.8834,59.951,09:16:05.274
85,19.3,15.0,4.0403,3.0963,60.4067,60.0142,09:16:06.041
86,19.1,15.7,4.9843,3.8893,80.1315,80.3506,09:16:06.801
87,19.1,15.0,4.4179,3.4362,79.9062,80.59,09:16:07.559
88,19.3,15.0,4.6822,4.2291,80.4953,80.623,09:16:08.312
89,18.6,15.4,4.4179,3.927,80.3246,80.8816,09:16:09.076
90,18.8,16.1,4.7578,4.1158,80.5384,80.6636,09:16:09.852
91,19.1,15.9,5.2109,3.8138,80.2643,80.0449,09:16:10.610
92,18.6,15.4,5.0598,3.8515,80.5713,80.1046,09:16:11.373
93,19.5,15.9,4.6067,3.8138,80.6069,80.2289,09:16:12.132
94,19.1,15.0,4.3802,3.3606,80.2925,80.0707,09:16:12.895
95,19.1,15.0,5.815,3.8515,80.4088,80.2278,09:16:13.669
96,18.8,15.0,4.4179,3.927,80.2894,80.2913,09:16:14.432
97,19.3,15.9,4.7955,3.8515,80.3667,80.6599,09:16:15.193
98,19.3,15.2,4.1536,3.8515,80.358,80.3556,09:16:15.957
99,19.1,15.9,4.4557,3.5117,80.5098,80.1834,09:16:16.728
100,18.8,15.9,4.569,3.2474,80.0998,80.3227,09:16:17.489
101,19.1,15.9,4.4557,4.0026,80.2492,80.7536,09:16:18.245
102,18.8,15.9,4.1158,3.4362,79.5387,80.4368,09:16:19.008
103,19.3,15.4,5.5507,3.927,80.1206,80.4756,09:16:19.771
104,19.1,15.9,4.6067,3.7382,80.1624,80.7729,09:16:20.524
105,19.3,16.3,5.0598,3.8893,80.4805,80.5131,09:16:21.286
106,19.1,15.4,4.0781,3.9648,99.2979,99.8179,09:16:22.060
107,19.1,15.4,5.0976,4.6822,99.9567,99.0936,09:16:22.835
108,19.1,15.9,4.6067,4.1158,99.8635,99.3245,09:16:23.591
109,19.1,15.4,5.0221,2.832,99.3854,99.6589,09:16:24.352
110,18.8,15.9,3.8893,4.1914,99.5391,99.4301,09:16:25.098
111,18.8,15.2,5.0221,4.3046,99.6759,99.1769,09:16:25.858
112,19.5,15.0,4.569,4.1914,99.5973,99.1121,09:16:26.628
113,18.8,15.4,5.513,3.1341,99.4311,99.5452,09:16:27.393
114,19.5,15.0,5.0221,3.4362,99.1122,99.8113,09:16:28.156
115,19.1,15.7,5.0976,4.3802,99.436,99.8364,09:16:28.914
116,19.1,15.4,4.4557,4.4934,99.5572,99.82,09:16:29.676
117,19.1,15.9,3.6627,3.3984,99.381,100.0649,09:16:30.440
118,19.3,15.2,5.815,4.0403,99.3628,99.5771,09:16:31.203
119,19.3,15.7,4.7955,3.9648,99.7204,99.8112,09:16:31.962
120,19.1,15.4,4.6067,3.776,99.4776,99.7531,09:16:32.719
121,19.3,15.9,3.625,3.8138,100.3848,99.5032,09:16:33.477
122,19.1,15.9,4.72,4.3802,99.5639,99.585,09:16:34.223
123,19.5,15.0,5.3619,4.2291,98.8539,99.6506,09:16:34.981
124,19.1,15.9,4.871,3.3984,99.6292,99.7565,09:16:35.742
125,19.1,15.9,4.4557,5.2486,118.6135,101.6855,09:16:36.499
126,19.5,15.7,5.3242,4.5312,120.2048,119.8108,09:16:37.261
127,19.5,16.6,5.0976,5.664,120.0836,120.3652,09:16:38.021
128,19.1,15.0,5.4374,4.2669,119.9902,119.7171,09:16:38.781
129,19.1,15.9,4.8333,4.1536,119.2976,119.8912,09:16:39.560
130,19.5,15.4,5.0221,4.1536,119.2458,120.4633,09:16:40.320
131,18.8,15.9,5.664,4.2291,119.2923,120.2734,09:16:41.085
132,19.1,15.9,5.5885,4.1158,119.9382,120.207,09:16:41.844
133,19.3,15.7,5.3997,4.569,119.3148,120.2038,09:16:42.604
134,19.1,15.9,4.9843,3.9648,120.4889,120.0211,09:16:43.380
135,19.3,15.4,5.815,4.72,120.1391,119.5353,09:16:44.144
136,19.1,15.7,4.9466,3.7382,119.8915,120.062,09:16:44.905
137,19.3,15.2,5.2486,4.2291,120.1208,119.4771,09:16:45.664
138,19.1,16.3,4.6067,2.832,119.7668,120.4166,09:16:46.423
139,19.3,15.4,4.6067,4.4557,120.2241,119.7974,09:16:47.185
140,19.5,15.4,4.2291,4.2291,120.6368,120.3316,09:16:47.975
141,19.5,16.3,5.664,4.1914,119.8626,120.5528,09:16:48.723
142,19.1,15.9,4.1914,4.1158,120.0744,120.3256,09:16:49.465
143,19.8,15.4,5.5885,4.1536,120.2657,120.9678,09:16:50.236
144,19.5,16.1,4.3424,4.0781,120.7952,120.15,09:16:50.983
145,20.0,15.2,4.2669,3.8893,99.641,100.3103,09:16:51.743
146,19.8,15.9,4.5312,4.4934,99.5927,99.5776,09:16:52.499
147,19.5,15.4,3.8515,2.7565,99.5553,99.5404,09:16:53.273
148,20.0,16.3,5.1354,4.0403,100.0446,99.3932,09:16:54.037
149,19.5,16.1,3.927,5.1731,99.649,99.88,09:16:54.798
150,19.5,15.4,4.4179,3.6627,99.768,99.389,09:16:55.559
151,19.5,15.7,3.927,2.8698,99.8117,99.1047,09:16:56.317
152,19.5,16.6,4.4557,3.625,99.147,99.3959,09:16:57.075
153,19.5,15.9,4.1914,5.2864,99.2756,99.6307,09:16:57.849
154,19.5,15.9,4.6067,3.0963,99.6484,99.4734,09:16:58.606
155,19.5,15.4,4.3424,3.1718,99.72,99.5515,09:16:59.365
156,19.5,16.6,4.72,4.0781,99.9649,99.3512,09:17:00.128
157,19.3,16.6,4.569,4.2291,99.7047,99.512,09:17:00.890
158,19.3,15.9,4.871,2.7187,99.6807,99.5538,09:17:01.648
159,19.5,16.6,4.3424,3.5117,99.3784,99.55,09:17:02.407
160,19.5,15.9,5.2864,4.0403,99.0404,99.0941,09:17:03.168
161,19.5,15.9,4.0781,4.1158,99.6208,99.5187,09:17:03.927
162,19.8,16.3,4.1158,3.1718,99.3392,99.6132,09:17:04.687
163,19.5,15.7,5.2486,2.7942,99.2612,99.8071,09:17:05.450
164,19.5,16.1,4.4934,4.0403,99.4427,99.5087,09:17:06.212
165,19.5,16.1,4.3046,3.3606,80.2882,80.5021,09:17:06.986
166,19.3,15.9,4.0781,3.3984,80.4009,80.5278,09:17:07.748
167,19.5,15.7,4.7578,3.2474,80.5904,80.4539,09:17:08.520
168,19.5,15.9,5.0976,3.0208,80.2983,80.3362,09:17:09.279
169,19.3,16.3,3.8138,3.776,80.5334,80.4005,09:17:10.040
170,19.5,15.4,4.4557,3.625,80.5105,80.7215,09:17:10.802
171,19.1,16.6,4.0781,2.9075,80.6612,80.6229,09:17:11.598
172,19.5,16.6,3.5872,3.0586,80.7762,80.4107,09:17:12.362
173,19.1,15.7,4.1536,3.0963,80.1413,80.1533,09:17:13.120
174,20.2,16.3,3.625,3.1718,80.0382,80.4816,09:17:13.882
175,19.5,16.6,4.0026,3.1341,81.358,80.5171,09:17:14.658
176,19.8,16.8,4.1914,3.1718,80.8952,79.8737,09:17:15.418
177,19.5,16.1,3.5872,2.6054,80.4901,80.5247,09:17:16.212
178,19.8,16.1,3.4362,2.2656,79.8344,80.3784,09:17:16.974
179,19.8,16.6,3.1341,2.681,80.4511,80.5768,09:17:17.750
180,19.8,16.3,3.2851,3.2096,80.411,80.572,09:17:18.540
181,20.2,15.9,3.625,2.983,80.1806,80.6456,09:17:19.322
182,19.5,16.1,3.6627,3.1718,80.1203,80.5593,09:17:20.084
183,19.5,15.9,2.983,2.983,80.2379,80.5345,09:17:20.858
184,19.3,16.1,3.0586,2.7942,60.8392,63.0624,09:17:21.619
185,19.8,16.3,2.832,2.039,59.9502,59.7957,09:17:22.395
186,19.5,16.1,3.4739,2.2656,60.062,59.9749,09:17:23.155
187,19.5,15.9,3.4362,2.5299,59.8879,60.0509,09:17:23.911
188,19.5,17.0,2.5299,2.3034,59.9563,60.1073,09:17:24.672
189,19.3,16.1,3.3984,2.3034,59.7743,59.9719,09:17:25.417
190,19.5,17.0,3.7005,2.4544,60.1062,60.5305,09:17:26.178
191,19.3,16.3,3.8138,3.3984,59.8944,59.7989,09:17:26.937
192,19.5,15.9,3.3229,2.7187,59.8203,59.8566,09:17:27.707
193,19.8,16.1,3.2474,1.9635,60.2481,60.0975,09:17:28.488
194,20.0,15.7,3.2096,2.6432,60.0393,59.2556,09:17:29.253
195,19.5,16.3,3.5117,2.3789,59.9444,60.1052,09:17:30.013
196,19.5,16.8,3.1718,2.1901,59.9654,59.6941,09:17:30.786
197,19.5,15.4,3.7382,2.1146,60.0381,60.1664,09:17:31.549
198,19.5,15.7,3.8138,2.9075,60.1233,59.9677,09:17:32.311
199,19.5,16.8,3.8893,3.2851,60.101,60.2274,09:17:33.085
200,20.0,16.3,3.8893,2.4166,59.7427,60.0242,09:17:33.852
201,19.5,16.1,3.3606,2.7942,59.7156,60.1396,09:17:34.611
202,19.5,16.1,3.3984,2.832,60.0227,60.5723,09:17:35.365
203,19.3,15.9,3.5872,3.0963,59.7942,59.8233,09:17:36.121
204,20.0,15.9,3.0963,2.039,39.7161,39.7128,09:17:36.899
205,20.2,15.9,3.776,1.9258,40.4129,39.3155,09:17:37.695
206,19.5,15.9,2.9075,2.5677,39.7559,40.1444,09:17:38.455
207,19.3,17.0,2.7565,1.9258,39.4388,39.5403,09:17:39.215
208,19.8,15.4,3.0963,2.4166,39.7164,39.6328,09:17:39.987
209,19.5,17.0,3.2851,2.2278,39.4932,39.4406,09:17:40.765
