Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
44,7.9,6.6,4.4179,2.7565,20.2739,20.51,08:33:51.592
45,7.7,5.4,3.3984,1.7747,20.4484,20.5331,08:33:52.350
46,7.7,5.7,4.3046,2.7942,20.6429,20.3825,08:33:53.127
47,8.4,5.9,3.8515,2.8698,39.9357,39.7468,08:33:53.894
48,7.9,5.7,4.569,2.3789,39.1457,39.4203,08:33:54.661
49,7.9,5.7,3.9648,3.2474,39.2848,38.959,08:33:55.427
50,8.2,5.7,3.8515,2.6432,39.5069,39.5657,08:33:56.209
51,7.9,6.1,4.3424,2.7565,39.3917,38.9204,08:33:56.975
52,8.2,5.7,3.4739,2.681,39.6395,39.7172,08:33:57.743
53,7.9,5.9,5.2864,3.5117,39.2654,39.5009,08:33:58.508
54,8.4,5.9,4.6822,2.3789,39.3942,39.569,08:33:59.271
55,7.9,6.3,4.871,3.3984,39.6741,39.5125,08:34:00.032
56,7.9,5.2,4.4557,2.7187,39.349,39.184,08:34:00.794
57,8.2,5.4,4.1536,3.0963,39.7346,39.4166,08:34:01.556
58,8.2,5.7,3.3606,2.9453,39.4801,39.6996,08:34:02.313
59,8.6,6.3,5.0221,3.1718,39.4939,40.3598,08:34:03.070
60,8.2,5.4,3.776,2.2656,40.3972,39.5817,08:34:03.832
61,7.7,5.4,3.927,3.1718,39.5375,39.8237,08:34:04.596
62,8.2,6.1,3.5494,2.1901,39.5609,39.6089,08:34:05.358
63,8.2,5.7,4.7955,3.2474,39.4026,39.4712,08:34:06.121
64,8.2,5.9,3.5117,2.7565,39.9967,39.6608,08:34:06.885
65,8.2,5.7,4.5312,2.832,39.5861,39.484,08:34:07.645
66,8.2,5.7,4.5312,3.2851,60.0217,59.8597,08:34:08.408
67,8.2,6.3,4.72,4.1914,59.955,59.7011,08:34:09.172
68,8.2,6.6,5.2109,3.8138,60.6197,60.0079,08:34:09.934
69,7.7,5.7,5.0976,3.3229,60.3959,60.0605,08:34:10.695
70,8.2,5.7,3.8893,3.0586,59.9654,60.5334,08:34:11.451
71,7.9,6.1,4.1536,3.3984,60.1635,59.9823,08:34:12.213
72,7.9,5.7,4.8333,3.0208,60.2987,60.3469,08:34:12.978
73,8.2,6.1,5.7773,3.3984,60.466,59.445,08:34:13.745
74,8.4,5.9,4.4179,4.0781,59.3874,60.0155,08:34:14.509
75,8.6,5.4,4.9088,2.983,60.21,60.0459,08:34:15.287
76,7.9,6.1,4.6822,3.7005,60.1449,59.5582,08:34:16.053
77,7.9,5.7,5.0976,3.5117,60.1619,60.1849,08:34:16.821
78,8.6,6.1,3.8893,3.2474,60.206,59.9816,08:34:17.586
79,8.2,5.7,4.1158,2.3411,60.6857,59.9264,08:34:18.349
80,7.9,5.7,4.2291,2.832,59.9288,60.0623,08:34:19.111
81,8.2,6.3,4.1158,4.2291,59.3355,59.9875,08:34:19.872
82,8.2,6.1,3.776,2.7942,59.9365,59.7562,08:34:20.618
83,7.9,5.7,4.3046,2.1146,60.7061,59.7483,08:34:21.382
84,8.6,5.7,4.7578,3.5494,59.8377,60.0217,08:34:22.144
85,8.2,5.7,4.569,3.8138,59.98,60.0616,08:34:22.919
86,8.4,5.9,4.871,4.8333,80.0994,79.9914,08:34:23.681
87,8.4,5.7,5.3997,5.513,80.787,80.5143,08:34:24.447
88,8.4,6.1,5.0598,3.625,80.5124,80.3797,08:34:25.208
89,8.2,6.1,4.7955,5.1354,80.4743,79.9369,08:34:25.968
90,8.2,5.9,4.569,4.0781,80.3105,80.1899,08:34:26.728
91,8.2,6.1,4.2669,4.1158,80.6137,79.8709,08:34:27.492
92,8.6,6.1,5.664,3.4739,80.8832,81.1215,08:34:28.254
93,8.6,6.1,5.0221,3.8893,80.5851,80.3454,08:34:29.018
94,8.2,6.6,4.6067,4.3424,80.1484,80.4451,08:34:29.794
95,8.2,5.4,5.2486,4.1158,80.3455,80.3436,08:34:30.555
96,8.4,6.1,4.6445,3.8138,80.3615,80.526,08:34:31.319
97,8.2,6.6,4.4557,3.5117,80.3128,80.8703,08:34:32.084
98,8.6,6.3,4.6822,4.0026,80.1441,80.5307,08:34:32.845
99,8.8,6.1,4.8333,3.2096,80.563,80.4546,08:34:33.616
100,8.2,5.9,4.6822,3.5872,80.0911,80.5128,08:34:34.383
101,8.4,5.7,4.871,4.1158,81.0567,80.4745,08:34:35.151
102,8.2,6.1,5.2864,3.2851,80.5233,81.3804,08:34:35.915
103,8.6,5.9,4.2669,2.8698,80.0912,80.2794,08:34:36.682
104,8.2,5.7,4.569,3.0963,80.1976,80.1265,08:34:37.440
105,8.4,5.7,4.7578,3.6627,84.3109,80.3099,08:34:38.207
106,8.6,6.1,6.0038,4.3046,99.0007,99.6659,08:34:38.970
107,8.6,6.1,5.2109,4.4557,99.5912,99.5108,08:34:39.733
108,8.6,5.2,5.4752,4.0403,99.8862,99.4662,08:34:40.480
109,8.2,6.8,4.8333,3.3229,99.6343,99.8006,08:34:41.246
110,8.6,5.9,6.2682,3.7005,99.5148,99.3369,08:34:42.022
111,8.2,6.1,5.2486,4.569,99.5685,99.604,08:34:42.770
112,8.2,6.3,2.5299,4.4934,99.5065,99.5284,08:34:43.535
113,8.4,5.7,2.4166,4.1914,98.9856,99.6307,08:34:44.299
114,8.4,6.3,2.832,4.0026,99.7678,99.5151,08:34:45.087
115,8.4,7.0,2.5299,3.7005,99.6161,99.7868,08:34:45.853
116,8.6,7.0,2.4544,3.3984,99.8034,99.7918,08:34:46.617
117,8.6,6.6,2.2656,3.927,99.169,99.9825,08:34:47.380
118,8.2,6.1,2.1146,4.9088,99.3405,99.5601,08:34:48.157
119,8.6,5.4,2.5299,4.4557,99.2217,99.8012,08:34:48.919
120,8.8,6.1,2.5299,4.1158,99.95,99.4747,08:34:49.681
121,8.6,5.9,2.4166,3.8138,100.3369,99.4173,08:34:50.441
122,8.4,6.1,2.832,4.9088,99.7551,98.8831,08:34:51.197
123,8.6,6.6,2.1523,4.0781,99.3929,99.7361,08:34:51.952
124,8.6,6.1,2.2278,4.3046,99.7033,99.6392,08:34:52.712
125,8.6,6.1,2.3411,4.871,120.0455,119.701,08:34:53.475
126,8.6,5.7,1.8125,4.2291,120.0179,120.1112,08:34:54.239
127,8.2,6.3,2.6054,4.6822,119.9411,121.3133,08:34:55.004
128,8.6,6.3,1.8502,4.569,120.2384,120.3441,08:34:55.783
129,8.6,6.1,2.0768,4.6067,120.009,119.9253,08:34:56.549
130,8.6,6.1,2.0013,4.72,119.9114,119.9627,08:34:57.312
131,8.6,6.8,2.6432,4.7578,120.1235,119.7767,08:34:58.073
132,8.4,6.3,2.3034,4.4557,119.9736,120.0275,08:34:58.834
133,8.6,5.9,1.6237,4.0026,120.1075,120.1481,08:34:59.595
134,8.6,6.1,1.9635,4.3046,119.4702,120.5971,08:35:00.360
135,8.6,6.1,2.5677,4.2669,120.3041,119.9293,08:35:01.124
136,8.4,6.6,2.832,4.3424,119.6615,120.1383,08:35:01.888
137,8.6,6.1,2.0768,4.1914,119.9729,120.0647,08:35:02.648
138,8.4,5.7,2.7942,4.6822,120.8398,119.0785,08:35:03.441
139,8.8,6.8,2.3789,4.1158,119.9994,120.0954,08:35:04.201
140,8.4,6.6,2.6432,4.1536,120.1246,119.8081,08:35:04.967
141,8.2,5.7,2.0768,3.5872,119.9757,120.2538,08:35:05.726
142,8.2,6.6,2.8698,4.9088,120.1125,120.3669,08:35:06.503
143,8.2,5.9,2.3411,4.0781,120.1776,119.9088,08:35:07.280
144,8.4,6.3,2.2656,4.72,120.2064,119.9026,08:35:08.040
145,8.2,6.1,2.3034,2.7565,99.7346,99.6242,08:35:08.803
146,8.4,6.6,2.2656,4.3424,99.0333,100.0368,08:35:09.568
147,8.8,6.1,2.1523,4.4557,99.5517,99.9347,08:35:10.331
148,8.4,6.6,2.3411,3.5494,99.4378,100.0493,08:35:11.094
149,8.6,6.6,2.4166,2.681,99.0054,99.7288,08:35:11.856
150,8.2,6.6,2.1146,3.776,100.2172,99.5573,08:35:12.618
151,9.1,6.6,2.1901,4.4557,99.01,98.9865,08:35:13.385
152,8.6,6.1,1.4726,3.6627,99.5198,99.5086,08:35:14.128
153,8.6,6.1,2.3034,3.0963,99.3363,98.8446,08:35:14.895
154,8.6,6.8,1.888,3.9648,99.8919,99.5281,08:35:15.656
155,8.4,6.8,2.3034,4.6067,99.7441,99.5077,08:35:16.421
156,8.4,6.6,2.7942,3.8893,99.954,99.4903,08:35:17.199
157,8.6,5.9,2.1523,4.7578,99.4276,99.1378,08:35:17.962
158,8.2,6.8,2.3034,4.9088,99.3203,99.5055,08:35:18.729
159,8.4,7.0,3.1718,4.0026,100.148,99.9362,08:35:19.497
160,8.4,5.9,2.2656,3.2096,99.6607,99.5746,08:35:20.274
161,8.2,6.6,2.3034,3.3229,98.7814,100.6851,08:35:21.038
162,8.6,6.1,2.7187,3.8138,99.4116,100.0546,08:35:21.799
163,8.6,6.3,1.3971,4.3046,99.7801,99.0578,08:35:22.562
164,8.6,6.6,2.832,2.9453,80.7932,95.2495,08:35:23.323
165,8.6,6.6,1.9258,2.6432,80.2585,80.0802,08:35:24.091
166,8.6,6.6,1.9635,2.8698,80.2865,80.3369,08:35:24.853
167,8.8,7.0,2.3411,3.5872,80.5317,80.4352,08:35:25.628
168,8.2,5.9,2.2656,2.7942,80.4277,80.3526,08:35:26.392
169,8.6,6.6,1.4349,3.2096,80.1778,80.7568,08:35:27.156
170,8.2,6.3,2.4544,3.7005,80.2439,80.2348,08:35:27.919
171,8.6,7.0,1.737,3.4362,80.4423,80.4418,08:35:28.661
172,8.6,6.6,1.8125,3.6627,80.2735,80.6366,08:35:29.421
173,8.6,6.6,2.3411,3.2474,80.1318,81.0647,08:35:30.185
174,8.2,6.6,1.6992,3.2851,80.0777,80.6566,08:35:30.950
175,8.6,6.8,2.039,3.4362,80.0067,80.351,08:35:31.713
176,8.8,6.8,1.8125,3.625,81.7455,80.3718,08:35:32.476
177,8.4,7.0,2.6432,3.7382,80.5379,80.1366,08:35:33.235
178,7.9,6.8,2.0013,3.0586,80.4447,80.2789,08:35:34.000
179,8.6,6.6,1.3594,2.7565,81.5508,80.1454,08:35:34.767
180,8.6,7.0,2.0013,3.0963,80.3952,80.1293,08:35:35.533
181,8.6,6.8,3.0208,3.5494,80.891,79.6315,08:35:36.297
182,8.8,6.1,2.2656,3.5117,80.3132,80.2934,08:35:37.064
183,8.4,7.5,2.039,3.7382,80.8444,80.1841,08:35:37.823
184,8.4,6.6,1.6992,2.6054,60.0175,60.0279,08:35:38.591
185,8.2,6.3,1.6992,3.4362,59.8144,60.0052,08:35:39.356
186,8.4,6.6,1.5859,3.1341,59.9016,60.1057,08:35:40.132
187,8.6,6.3,2.3789,3.5494,60.0385,60.0814,08:35:40.895
188,8.8,6.6,1.9635,2.8698,60.1118,59.8105,08:35:41.675
189,8.2,6.1,1.7747,3.0963,59.7604,59.9637,08:35:42.437
190,8.4,6.3,1.8502,2.2656,59.7993,60.0509,08:35:43.201
191,8.2,7.5,1.888,3.4362,59.9401,59.925,08:35:43.964
192,8.6,7.0,1.7747,3.5872,60.1552,59.8215,08:35:44.730
193,8.2,7.0,1.6237,3.1341,59.9195,60.2403,08:35:45.474
194,8.2,6.3,2.1146,2.7565,59.8966,59.9001,08:35:46.220
195,8.6,6.8,2.3034,3.1718,60.1875,59.9327,08:35:47.011
196,8.2,6.8,2.3411,3.8138,59.7592,59.4847,08:35:47.766
197,8.4,6.8,1.8502,3.5494,60.171,60.0834,08:35:48.532
198,9.1,6.3,2.0768,3.0586,60.2221,60.1394,08:35:49.291
199,8.6,7.0,2.2278,3.3606,60.1163,60.0912,08:35:50.056
200,8.6,7.0,2.7942,3.6627,59.8154,59.8493,08:35:50.800
201,8.2,7.0,2.0013,2.9453,60.0278,60.0845,08:35:51.560
202,8.2,7.5,2.2278,2.6432,59.6884,59.7078,08:35:52.324
203,8.6,6.3,1.6237,4.1536,60.0119,60.314,08:35:53.085
204,8.2,6.6,1.8125,2.5677,39.1054,39.7703,08:35:53.845
205,8.6,6.8,1.6992,2.5299,39.9589,39.6394,08:35:54.604
206,8.6,6.3,2.039,2.7565,39.717,39.3822,08:35:55.369
207,8.8,7.0,1.5104,3.3229,40.0384,39.6504,08:35:56.130
208,8.4,7.0,1.6992,2.1146,39.4469,39.7805,08:35:56.895
209,8.4,6.6,2.2656,2.5299,39.9384,39.3753,08:35:57.654
210,8.4,6.6,1.3216,2.5299,39.6006,39.5885,08:35:58.411
211,8.6,7.0,1.6992,2.5677,39.2296,39.5991,08:35:59.167
212,8.6,7.5,1.737,2.0013,39.2814,40.3456,08:35:59.928
213,8.6,7.0,2.7187,2.7187,39.5266,39.7626,08:36:00.687
214,8.8,7.5,1.8125,3.1341,39.554,40.4758,08:36:01.443
215,9.1,6.3,1.3971,2.7942,39.0017,39.6967,08:36:02.236
216,8.4,6.1,1.095,3.1341,39.1898,39.7343,08:36:03.005
217,8.4,6.6,1.5482,2.4544,39.7586,39.6078,08:36:03.761
218,8.6,7.0,0.9818,2.7565,39.7812,39.6311,08:36:04.520
219,8.8,6.3,1.4726,2.6054,39.5693,39.5571,08:36:05.289
220,8.6,6.1,1.5104,2.1523,39.5193,39.4818,08:36:06.064
221,8.4,6.1,0.9818,2.983,39.3252,39.0531,08:36:06.803
222,8.4,6.6,1.5482,2.832,39.4952,39.5471,08:36:07.571
223,8.6,7.0,2.3789,1.7747,21.6445,38.8191,08:36:08.328
224,8.2,6.8,1.6614,1.8502,20.8181,20.1096,08:36:09.108
225,8.4,6.6,2.3034,2.2278,19.9343,20.0287,08:36:09.884
226,8.6,6.6,2.9075,1.8125,20.2333,21.2766,08:36:10.639
227,8.4,6.8,1.095,1.5859,20.4931,20.0867,08:36:11.392
228,8.6,7.0,2.2656,2.0013,20.3723,20.3652,08:36:12.148
229,8.6,6.6,1.1706,2.3411,20.4807,20.2963,08:36:12.914
230,8.6,6.8,3.0208,2.1146,20.2767,20.3628,08:36:13.705
231,9.1,7.7,0.944,2.0768,20.4542,20.5711,08:36:14.456
232,8.6,7.0,2.681,2.9075,20.4142,20.2014,08:36:15.214
233,8.6,6.1,1.9258,3.3229,20.4822,20.1963,08:36:15.975
234,8.6,6.3,2.7565,4.9466,20.2849,20.4077,08:36:16.735
235,9.1,6.8,2.6432,2.6432,20.0191,20.8114,08:36:17.505
236,8.6,7.5,2.2656,2.0768,20.3614,20.7644,08:36:18.267
237,8.4,7.0,2.6432,2.6432,20.3194,20.58,08:36:19.027
238,8.6,6.8,2.7187,2.3789,20.4533,20.3914,08:36:19.785
239,8.6,5.9,1.9635,1.737,20.3414,20.2433,08:36:20.543
240,8.6,6.1,1.9635,2.0768,20.6864,20.516,08:36:21.306
241,8.6,6.6,2.9075,3.3229,20.3269,20.2316,08:36:22.059
242,8.2,6.1,2.1901,2.3789,20.4439,20.8403,08:36:22.817
