Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
64,16.1,13.4,1.0573,1.9635,39.632,39.4853,09:22:50.719
65,15.9,13.4,0.6797,2.681,39.7644,39.5481,09:22:51.482
66,15.7,13.4,2.0013,2.5677,60.3403,59.727,09:22:52.242
67,15.4,13.4,1.888,2.8698,59.7266,59.7616,09:22:53.001
68,16.1,13.6,1.2838,3.2851,59.7536,60.1338,09:22:53.761
69,15.9,13.6,1.5859,2.7187,60.4948,59.6116,09:22:54.519
70,15.9,12.7,1.2083,2.6432,59.7886,59.7393,09:22:55.284
71,16.1,13.2,1.2083,2.7565,60.4341,60.0651,09:22:56.048
72,15.9,12.9,1.4726,2.6432,59.8783,59.9421,09:22:56.811
73,15.2,13.4,0.8685,3.2096,60.1798,59.5257,09:22:57.573
74,15.2,12.9,2.4922,3.3229,60.0042,59.7307,09:22:58.331
75,15.7,13.2,1.3971,3.5872,58.7809,59.9282,09:22:59.098
76,15.7,13.8,1.8125,3.5494,60.0059,60.0958,09:22:59.863
77,15.2,13.2,1.6237,3.3229,60.157,59.9696,09:23:00.624
78,15.7,13.8,2.0768,2.6054,59.6451,59.9557,09:23:01.383
79,15.4,14.1,1.095,2.2656,59.3437,60.035,09:23:02.158
80,15.7,13.4,1.888,2.6432,60.0936,60.0058,09:23:02.919
81,15.7,13.6,1.5104,2.6054,60.8027,59.8623,09:23:03.687
82,15.7,13.6,1.4726,2.3789,59.9773,60.0828,09:23:04.451
83,15.7,13.2,2.039,2.5677,59.8989,60.0955,09:23:05.212
84,15.9,13.8,1.6237,2.983,59.9731,60.061,09:23:06.021
85,15.7,13.8,1.888,2.7565,59.9931,59.9539,09:23:06.785
86,15.7,13.8,1.9635,3.3229,80.2433,80.4514,09:23:07.548
87,15.9,14.1,1.7747,3.5117,80.3163,80.3064,09:23:08.314
88,15.7,13.6,1.5104,3.8515,80.6319,80.5866,09:23:09.092
89,15.7,13.6,2.3034,4.9843,80.7529,80.4933,09:23:09.853
90,15.7,13.4,1.8502,3.4739,80.4892,80.7903,09:23:10.613
91,15.7,13.6,2.7565,3.7005,80.3799,80.4585,09:23:11.375
92,15.9,12.9,2.039,3.7382,80.1952,80.3559,09:23:12.140
93,15.7,13.6,1.4349,3.2474,80.6135,80.467,09:23:12.904
94,15.7,13.6,1.9635,3.3229,80.6567,80.5204,09:23:13.666
95,16.1,13.8,1.9258,3.8138,80.5114,80.5305,09:23:14.443
96,16.1,13.8,1.1706,3.4362,80.5577,80.6709,09:23:15.222
97,15.9,13.6,1.4726,3.4362,80.5104,80.3111,09:23:15.986
98,15.7,13.6,1.4349,3.3984,80.715,80.6109,09:23:16.753
99,15.7,13.2,1.6992,3.5494,80.668,80.4922,09:23:17.530
100,15.7,13.4,1.3594,3.3229,80.6304,80.219,09:23:18.293
101,15.7,13.8,2.0768,3.0586,80.561,80.4003,09:23:19.052
102,15.7,13.2,1.4349,2.9075,80.2989,80.3441,09:23:19.817
103,15.7,14.1,1.6237,2.832,81.3767,80.3735,09:23:20.589
104,16.1,13.6,1.6614,3.1341,80.6025,80.1403,09:23:21.353
105,15.4,14.1,1.7747,3.8893,99.2863,96.1115,09:23:22.114
106,15.7,13.6,1.4726,3.8515,99.6922,99.3441,09:23:22.875
107,15.4,13.8,1.6614,4.1158,99.6618,99.4355,09:23:23.637
108,15.4,13.6,1.6992,3.6627,99.5849,99.8743,09:23:24.418
109,16.1,13.4,1.2838,3.8138,99.1684,99.9063,09:23:25.167
110,16.1,13.6,2.039,3.8138,99.3521,101.1198,09:23:25.930
111,15.7,13.8,2.1523,4.0026,99.8261,99.5776,09:23:26.694
112,15.9,13.6,2.2656,3.2096,99.6914,99.4122,09:23:27.458
113,15.9,14.1,1.3216,3.8893,99.6152,99.4144,09:23:28.236
114,15.9,13.6,1.4726,4.1158,99.3981,99.9921,09:23:29.001
115,15.2,13.4,1.6237,3.5494,99.4964,99.5621,09:23:29.763
116,16.1,14.1,1.9258,4.4557,99.4048,99.6848,09:23:30.527
117,15.7,13.6,1.4349,3.776,99.8165,99.7849,09:23:31.289
118,15.9,13.6,2.3411,4.3424,99.8074,99.6146,09:23:32.050
119,15.7,13.4,1.6992,2.7187,99.6777,100.1717,09:23:32.815
120,15.7,14.5,2.2656,3.3984,99.6003,98.8778,09:23:33.575
121,15.7,13.4,1.9258,3.4362,99.2109,99.5735,09:23:34.339
122,15.7,14.3,1.5482,3.5872,100.2192,99.2462,09:23:35.101
123,15.4,13.4,2.6432,3.5872,99.7684,99.4688,09:23:35.894
124,15.9,14.5,1.7747,3.625,99.1967,100.2351,09:23:36.675
125,15.7,13.6,1.8502,3.3984,120.0657,120.0373,09:23:37.436
126,15.2,14.1,1.4726,3.5494,119.7107,120.4053,09:23:38.197
127,15.7,14.5,1.3971,4.7578,120.1043,119.7454,09:23:38.954
128,15.7,13.8,1.2838,4.9466,119.312,120.0386,09:23:39.717
129,16.1,14.1,1.7747,3.7382,119.0505,119.7721,09:23:40.478
130,16.1,14.1,1.6237,3.9648,120.646,119.7665,09:23:41.242
131,15.9,12.9,2.0013,3.9648,119.9771,120.0046,09:23:42.001
132,15.7,13.6,2.1523,3.927,119.26,119.8411,09:23:42.760
133,15.9,14.1,1.6992,3.625,120.0102,119.9464,09:23:43.522
134,16.1,13.6,2.681,4.5312,119.5228,120.2739,09:23:44.287
135,16.1,14.1,2.681,3.4739,120.1582,120.395,09:23:45.054
136,15.7,13.8,1.8125,3.927,119.6235,119.2569,09:23:45.814
137,15.7,14.1,1.9635,3.8893,119.8763,120.2248,09:23:46.579
138,16.1,14.1,2.8698,4.0026,119.7228,120.1782,09:23:47.342
139,15.7,13.6,2.2278,3.2474,119.9837,120.2011,09:23:48.119
140,16.1,14.5,1.2461,4.1536,119.8694,119.669,09:23:48.882
141,15.7,13.6,1.5482,3.4362,120.0126,119.7828,09:23:49.647
142,15.7,14.1,1.9635,3.8893,119.6641,119.6777,09:23:50.405
143,15.9,13.4,1.7747,3.927,119.1091,120.1561,09:23:51.173
144,15.9,14.3,1.6237,3.5494,119.8424,119.7892,09:23:51.936
145,16.1,13.2,2.6054,2.7565,99.8015,99.4631,09:23:52.702
146,15.7,14.1,1.888,3.1718,99.3864,99.4222,09:23:53.459
147,16.1,14.8,1.5104,4.6822,99.4195,99.8798,09:23:54.218
148,16.1,14.1,1.3594,3.5117,100.4367,99.4634,09:23:54.985
149,15.9,14.1,2.4922,3.0586,100.4533,100.0839,09:23:55.743
150,15.4,14.1,1.8125,3.5872,98.9232,99.5206,09:23:56.506
151,16.1,14.5,2.7565,3.5872,99.4476,99.7107,09:23:57.293
152,16.1,14.1,1.6237,2.832,99.075,99.8767,09:23:58.050
153,15.9,13.8,2.1146,2.9075,99.6167,99.3467,09:23:58.809
154,15.7,14.1,1.2083,4.2291,99.5824,99.6939,09:23:59.567
155,16.1,13.8,2.039,4.0026,99.3508,99.9233,09:24:00.320
156,16.1,13.8,1.9635,2.7942,99.3642,99.4849,09:24:01.074
157,16.1,14.1,2.1146,4.0026,99.4794,99.8806,09:24:01.843
158,15.9,13.8,2.2656,3.5117,99.6044,99.3508,09:24:02.598
159,15.9,14.8,1.5482,4.0026,99.9052,99.4651,09:24:03.360
160,15.9,14.5,1.6992,3.0586,99.7922,99.6063,09:24:04.121
161,16.1,13.6,2.0768,3.0586,99.6455,99.406,09:24:04.880
162,15.9,14.1,2.1523,3.776,99.6705,99.7214,09:24:05.642
163,15.9,13.8,1.5104,3.1718,99.691,99.5919,09:24:06.423
164,15.9,13.8,1.6992,2.7187,80.1962,79.9658,09:24:07.189
165,15.9,14.5,1.2838,2.7942,80.6302,80.0483,09:24:07.935
166,15.7,14.1,2.1901,2.9075,80.5487,80.3776,09:24:08.730
167,15.9,14.1,2.0013,3.3229,80.3319,80.3843,09:24:09.493
168,15.7,14.8,2.6432,2.6054,80.4848,80.4652,09:24:10.253
169,15.2,14.5,1.9258,2.7942,80.1527,79.9168,09:24:11.011
170,15.9,14.3,1.8502,2.832,80.1263,80.0506,09:24:11.771
171,16.1,14.8,2.2656,3.2096,79.7649,80.3761,09:24:12.550
172,15.9,13.8,1.3971,2.5677,80.0192,80.3245,09:24:13.312
173,16.1,14.3,2.1523,3.6627,80.9515,80.2739,09:24:14.075
174,15.7,14.1,2.0768,2.6432,80.5845,80.1045,09:24:14.840
175,15.7,14.3,1.3594,3.4362,80.5656,80.2875,09:24:15.602
176,15.9,13.8,1.2083,3.0963,81.1855,80.5689,09:24:16.367
177,16.1,13.6,1.3594,3.1341,80.552,80.3783,09:24:17.131
178,16.1,14.5,1.2461,2.5299,80.1518,80.1633,09:24:17.903
179,15.7,14.5,1.095,3.2851,80.367,80.2263,09:24:18.668
180,15.9,15.0,1.2083,2.7565,80.5922,81.2148,09:24:19.429
181,16.1,15.2,1.8125,3.5872,80.4096,82.1124,09:24:20.220
182,16.1,14.1,2.3034,3.7005,80.486,80.4247,09:24:21.000
183,15.7,13.6,1.3594,3.3984,81.1256,80.1109,09:24:21.760
184,15.7,14.5,1.0195,2.1146,59.8145,59.2852,09:24:22.519
185,16.1,14.3,1.4726,2.4544,59.9793,60.0215,09:24:23.277
186,16.1,14.1,1.3594,2.7565,59.8244,60.0589,09:24:24.035
187,16.1,14.3,1.8125,3.2851,60.0581,59.8169,09:24:24.814
188,15.9,14.5,1.4726,2.9075,59.2491,60.225,09:24:25.589
189,16.1,13.6,1.5104,2.983,59.9277,59.8683,09:24:26.357
190,15.9,14.1,1.0573,2.0768,59.4418,60.7374,09:24:27.115
191,16.1,14.5,1.8502,2.7565,60.0358,60.1273,09:24:27.890
192,16.1,13.6,0.944,2.6432,60.0418,59.7148,09:24:28.637
193,15.9,14.3,1.4726,3.1341,60.6845,59.588,09:24:29.402
194,15.9,14.8,1.2083,2.1146,59.6187,60.2036,09:24:30.166
195,15.7,13.6,1.9258,2.7565,59.7923,60.2788,09:24:30.946
196,15.7,13.6,1.9635,2.832,59.9738,59.2484,09:24:31.711
197,16.1,14.3,1.6992,3.0963,59.8169,60.002,09:24:32.479
198,16.1,14.1,1.5482,2.7942,59.9053,59.8357,09:24:33.238
199,16.1,15.0,1.1328,2.3789,59.9994,59.7198,09:24:34.001
200,15.9,14.5,2.0013,3.9648,60.4065,60.0212,09:24:34.811
201,15.7,14.3,1.4349,2.832,60.1288,60.9334,09:24:35.570
202,16.1,14.8,2.2656,3.776,60.0944,59.9417,09:24:36.333
203,16.1,14.1,1.095,2.5677,39.8886,56.039,09:24:37.098
204,15.9,14.8,0.8685,2.1146,39.6599,40.1544,09:24:37.858
205,15.7,14.3,1.3594,1.4726,39.4487,39.7938,09:24:38.618
206,15.7,14.5,1.0195,2.1901,39.5709,39.4129,09:24:39.396
207,15.9,14.3,0.8307,2.6432,39.5024,39.7334,09:24:40.170
208,15.9,14.3,0.944,2.039,39.8898,39.7322,09:24:40.930
209,15.9,14.1,1.2838,2.1146,39.6723,39.532,09:24:41.707
210,16.1,13.8,0.8307,3.9648,39.6537,40.3718,09:24:42.489
211,15.9,13.8,1.4349,2.6432,39.5067,39.5736,09:24:43.233
212,16.1,14.5,0.793,2.1146,39.4146,39.9262,09:24:43.993
213,15.9,14.1,1.4726,1.9635,39.909,39.5943,09:24:44.755
214,15.7,13.8,1.3216,2.5677,39.5681,39.7488,09:24:45.519
215,15.7,14.1,1.4349,2.2278,39.1783,39.5555,09:24:46.265
216,15.9,14.5,0.8685,2.8698,39.035,39.7221,09:24:47.012
217,16.1,13.6,0.9062,2.4544,39.539,39.4867,09:24:47.773
218,16.1,14.3,0.944,2.7942,39.8341,40.0021,09:24:48.554
219,15.9,14.3,0.793,1.7747,39.6843,39.6497,09:24:49.319
220,15.7,14.3,1.0195,2.2278,39.6125,39.7052,09:24:50.080
221,15.7,14.5,0.793,2.1146,39.2694,39.4505,09:24:50.844
222,16.1,14.5,1.6237,2.1523,39.5466,40.2665,09:24:51.608
223,15.9,14.1,1.4349,1.6237,20.3656,20.7131,09:24:52.375
224,15.9,13.6,1.2838,1.7747,20.3361,20.4696,09:24:53.156
225,15.9,14.3,0.9062,2.3034,20.5076,20.7178,09:24:53.920
226,15.9,14.1,0.9062,2.3411,20.3071,20.3595,09:24:54.715
227,16.1,14.8,1.3971,1.5482,20.376,20.7498,09:24:55.475
228,16.1,13.8,1.0573,1.4726,20.5042,20.4821,09:24:56.232
229,16.1,14.3,0.793,1.9258,20.303,20.4258,09:24:57.007
230,16.1,14.1,1.6237,1.888,21.253,20.2468,09:24:57.781
231,16.1,15.0,0.9062,1.5104,20.3446,20.5709,09:24:58.538
232,16.1,14.3,1.6614,1.6237,20.552,20.3936,09:24:59.311
233,15.7,14.1,0.7552,2.0768,20.3995,20.4207,09:25:00.096
234,15.7,14.8,1.4349,2.0013,20.1885,20.4105,09:25:00.896
235,16.1,14.5,0.6419,1.7747,20.421,20.6299,09:25:01.654
236,16.1,13.6,1.888,1.5482,21.0433,20.1014,09:25:02.419
237,16.1,14.1,0.9818,2.1146,20.2988,20.3119,09:25:03.177
238,16.1,14.1,1.8125,1.5104,20.4451,20.4511,09:25:03.949
239,16.1,14.3,0.8685,1.7747,20.2839,19.9932,09:25:04.716
240,16.1,14.3,1.5859,1.5482,20.4171,20.3082,09:25:05.474
241,15.9,14.1,0.793,2.1146,20.4017,20.4297,09:25:06.233
242,16.1,14.1,0.793,1.1328,20.3487,20.0855,09:25:06.997
