Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
49,0.0,0.51,24.8,1.5,0.2,25.7,23.8,21.3,2.08,1.62,39.32,39.66,13:25:30.793
50,0.0,0.5,24.8,1.5,0.27,24.2,23.2,21.8,2.68,1.93,41.16,39.43,13:25:32.008
51,0.0,0.47,24.8,1.5,0.28,24.2,23.4,21.8,1.62,2.61,39.28,39.46,13:25:33.218
52,0.0,0.41,26.3,1.5,0.24,24.2,23.6,22.0,2.11,2.15,39.62,39.69,13:25:34.424
53,0.0,0.5,26.2,1.5,0.26,24.2,23.8,21.8,2.19,2.38,39.5,39.0,13:25:35.650
54,0.0,0.48,26.3,1.5,0.26,24.2,23.8,21.8,2.87,2.79,39.59,39.69,13:25:36.871
55,0.0,0.47,24.8,1.5,0.27,25.7,23.8,21.3,1.89,1.81,39.36,40.41,13:25:38.081
56,0.0,0.43,24.8,1.5,0.25,24.2,23.6,21.3,2.53,1.96,39.29,40.1,13:25:39.285
57,0.0,0.45,24.8,1.5,0.26,24.2,23.6,21.8,2.11,2.27,39.75,38.82,13:25:40.494
58,0.0,0.44,24.8,1.5,0.26,24.2,23.6,21.6,2.15,1.85,39.72,39.39,13:25:41.733
59,0.0,0.5,24.8,1.5,0.28,24.2,23.8,21.8,2.91,2.64,59.51,60.15,13:25:42.947
60,0.0,0.47,26.3,1.5,0.27,24.2,23.6,21.3,2.72,2.19,59.53,59.87,13:25:44.157
61,0.0,0.46,24.8,1.5,0.24,25.7,23.6,21.1,2.57,3.21,60.8,60.2,13:25:45.365
62,0.0,0.43,24.8,1.5,0.22,24.2,23.6,22.0,2.53,1.93,59.94,59.88,13:25:46.573
63,0.0,0.5,24.8,1.5,0.27,24.2,23.4,21.6,2.49,2.91,59.86,59.81,13:25:47.784
64,0.0,0.42,26.3,1.5,0.34,24.2,23.8,22.0,2.0,2.53,60.17,60.03,13:25:48.991
65,0.0,0.41,26.3,1.5,0.28,24.2,23.8,21.8,2.49,2.04,60.29,59.34,13:25:50.215
66,0.0,0.43,24.9,1.5,0.35,25.7,23.4,21.8,2.42,3.47,59.85,60.02,13:25:51.424
67,0.0,0.45,24.8,1.5,0.21,25.7,23.8,21.3,2.0,1.93,59.68,59.9,13:25:52.632
68,0.0,0.47,24.8,1.5,0.32,24.2,23.8,21.8,2.87,2.15,60.52,59.72,13:25:53.847
69,0.0,0.42,24.9,1.5,0.25,24.2,23.8,21.3,2.76,2.34,59.65,59.6,13:25:55.052
70,0.0,0.43,24.8,1.5,0.28,24.2,23.2,21.8,2.15,3.13,59.32,59.84,13:25:56.259
71,0.0,0.46,24.8,1.5,0.25,24.2,23.2,22.0,2.98,2.27,59.71,60.13,13:25:57.449
72,0.0,0.49,24.9,1.5,0.32,24.2,23.8,22.0,2.19,2.45,59.84,60.06,13:25:58.655
73,0.0,0.47,26.3,1.5,0.27,24.2,23.8,22.3,2.08,2.45,60.0,59.16,13:25:59.869
74,0.0,0.47,26.3,1.5,0.28,24.2,24.1,21.3,2.27,2.72,60.1,59.54,13:26:01.076
75,0.0,0.43,24.8,1.5,0.21,25.7,23.4,21.3,3.74,3.1,68.76,59.79,13:26:02.299
76,0.0,0.45,24.8,1.5,0.27,25.7,24.3,21.8,3.25,2.76,79.86,80.4,13:26:03.508
77,0.0,0.43,24.9,1.5,0.27,24.2,23.8,22.3,2.57,2.72,80.77,80.21,13:26:04.718
78,0.0,0.46,26.3,1.5,0.25,24.2,23.8,21.3,2.34,2.79,80.47,80.34,13:26:05.924
79,0.0,0.41,24.9,1.5,0.27,24.2,23.8,21.8,3.1,2.68,80.34,80.48,13:26:07.134
80,0.0,0.49,26.3,1.5,0.32,24.2,23.4,21.1,2.27,2.87,80.33,80.53,13:26:08.376
81,0.0,0.46,24.9,1.5,0.26,25.7,23.8,21.8,3.29,2.45,80.54,79.21,13:26:09.584
82,0.0,0.46,24.9,1.5,0.28,24.2,23.8,21.6,2.68,2.19,80.26,80.0,13:26:10.779
83,0.0,0.44,26.3,1.5,0.26,24.2,23.8,22.0,3.21,3.4,80.73,80.27,13:26:11.979
84,0.0,0.48,24.9,1.5,0.24,24.2,23.8,21.6,3.17,2.19,80.45,79.31,13:26:13.186
85,0.0,0.42,24.9,1.5,0.28,25.7,23.8,21.8,3.66,1.66,80.39,80.35,13:26:14.392
86,0.0,0.42,24.9,1.5,0.27,24.2,23.4,21.8,2.83,4.15,80.66,79.91,13:26:15.598
87,0.0,0.5,24.9,1.5,0.26,24.2,23.6,21.6,2.45,2.91,79.72,80.22,13:26:16.803
88,0.0,0.49,24.9,1.5,0.26,25.7,23.8,22.0,2.98,3.13,80.95,80.34,13:26:17.992
89,0.0,0.49,24.9,1.5,0.27,25.7,23.6,21.1,3.96,2.98,80.27,80.81,13:26:19.198
90,0.0,0.48,24.9,1.5,0.26,25.7,24.1,21.8,2.3,2.91,80.32,80.69,13:26:20.452
91,0.0,0.44,24.9,1.5,0.25,24.2,24.3,21.8,3.36,3.44,79.62,79.36,13:26:21.661
92,0.0,0.41,24.9,1.5,0.29,24.2,23.8,21.3,3.1,3.51,99.63,99.45,13:26:22.883
93,0.0,0.5,24.9,1.5,0.28,24.2,23.4,22.3,3.13,3.32,99.12,100.29,13:26:24.096
94,0.0,0.44,24.9,1.5,0.23,24.2,23.8,21.1,3.36,3.02,99.46,99.59,13:26:25.324
95,0.0,0.48,24.9,1.5,0.28,24.2,23.8,21.8,3.25,3.62,99.61,99.09,13:26:26.553
96,0.0,0.45,26.4,1.5,0.27,24.2,23.8,21.3,3.44,2.79,99.07,98.94,13:26:27.763
97,0.0,0.46,24.9,1.5,0.24,25.7,23.8,21.6,2.79,4.46,99.37,100.39,13:26:28.970
98,0.0,0.44,24.9,1.5,0.3,24.2,23.8,21.8,2.79,3.36,99.39,99.8,13:26:30.180
99,0.0,0.43,24.9,1.5,0.28,25.7,24.1,22.0,3.13,2.76,99.84,99.23,13:26:31.407
100,0.0,0.45,24.9,1.5,0.28,24.2,24.3,21.6,3.36,3.17,99.53,99.9,13:26:32.615
101,0.0,0.48,24.9,1.5,0.29,24.2,23.8,22.5,3.62,2.64,99.43,99.58,13:26:33.836
102,0.0,0.43,26.4,1.5,0.26,24.2,23.8,22.5,2.42,3.7,99.5,99.52,13:26:35.055
103,0.0,0.47,24.9,1.5,0.29,25.7,24.3,21.8,3.44,2.76,100.45,99.36,13:26:36.257
104,0.0,0.45,24.9,1.5,0.26,24.2,23.8,21.8,3.44,3.96,99.63,99.35,13:26:37.459
105,0.0,0.44,24.9,1.5,0.26,24.2,24.1,22.7,3.06,3.29,99.75,99.56,13:26:38.676
106,0.0,0.48,26.4,1.5,0.25,24.2,24.1,22.7,3.47,3.17,99.47,99.59,13:26:39.880
107,0.0,0.46,26.4,1.5,0.27,24.2,23.8,22.0,2.83,3.1,99.67,99.77,13:26:41.093
108,0.0,0.47,24.9,1.5,0.27,24.2,23.8,21.8,3.62,3.13,106.03,99.54,13:26:42.315
109,0.0,0.46,24.9,1.5,0.26,25.7,24.3,21.6,3.4,2.98,119.9,120.11,13:26:43.523
110,0.0,0.42,24.9,1.5,0.3,25.7,23.8,22.3,3.89,3.13,119.56,120.01,13:26:44.747
111,0.0,0.43,24.9,1.5,0.29,24.2,24.1,22.0,2.83,3.55,120.0,119.31,13:26:45.960
112,0.0,0.48,25.0,1.5,0.31,24.2,24.3,22.0,3.47,3.1,120.32,120.75,13:26:47.190
113,0.0,0.44,24.9,1.5,0.25,24.2,24.3,22.3,3.13,2.53,120.09,119.87,13:26:48.393
114,0.0,0.45,26.4,1.5,0.27,24.2,24.1,21.8,4.15,3.36,119.86,119.63,13:26:49.612
115,0.0,0.44,24.9,1.5,0.26,25.7,23.8,21.8,3.1,3.13,119.29,120.03,13:26:50.824
116,0.0,0.44,24.9,1.5,0.28,25.7,24.1,21.6,5.48,3.32,119.39,119.89,13:26:52.036
117,0.0,0.45,24.9,1.5,0.26,25.7,23.8,22.3,3.55,3.78,119.37,120.21,13:26:53.246
118,0.0,0.44,25.0,1.5,0.28,24.2,24.1,21.8,2.87,3.4,119.84,119.86,13:26:54.472
119,0.0,0.43,24.9,1.5,0.31,24.2,24.3,22.3,4.08,3.55,119.63,119.81,13:26:55.682
120,0.0,0.45,26.4,1.5,0.24,24.2,24.3,21.6,2.68,2.27,119.95,120.38,13:26:56.893
121,0.0,0.48,25.0,1.5,0.3,25.7,24.3,22.5,2.79,3.47,120.08,119.73,13:26:58.100
122,0.0,0.42,25.0,1.5,0.27,25.7,24.3,22.3,3.62,3.21,119.66,119.26,13:26:59.310
123,0.0,0.45,25.0,1.5,0.26,25.7,24.3,22.3,3.51,3.44,119.94,120.08,13:27:00.552
124,0.0,0.46,25.0,1.5,0.29,24.2,23.8,22.3,3.59,3.66,119.69,119.81,13:27:01.765
125,0.0,0.43,25.0,1.5,0.26,24.2,24.3,22.3,2.53,2.68,99.55,99.68,13:27:02.977
126,0.0,0.43,25.0,1.5,0.24,24.2,24.3,22.0,4.0,2.64,99.57,99.78,13:27:04.193
127,0.0,0.47,25.0,1.5,0.27,24.2,24.8,21.6,3.1,2.08,99.52,99.37,13:27:05.401
128,0.0,0.44,26.4,1.5,0.25,24.2,24.1,21.3,2.87,2.19,99.8,100.0,13:27:06.643
129,0.0,0.49,26.4,1.5,0.23,24.2,24.1,22.3,2.91,2.45,99.34,98.57,13:27:07.862
130,0.0,0.44,25.0,1.5,0.29,24.2,24.3,21.8,2.49,2.68,99.65,99.86,13:27:09.077
131,0.0,0.45,25.0,1.5,0.26,25.7,24.1,22.3,2.23,2.76,99.37,99.12,13:27:10.292
132,0.0,0.44,25.0,1.5,0.29,25.7,24.3,22.3,2.34,3.17,99.59,99.53,13:27:11.516
133,0.0,0.45,25.0,1.5,0.26,24.2,24.1,22.0,3.02,2.23,99.6,99.43,13:27:12.721
134,0.0,0.47,25.0,1.5,0.28,24.2,24.3,22.7,2.49,2.83,99.59,99.62,13:27:13.955
135,0.0,0.45,26.4,1.5,0.27,24.2,24.8,22.0,2.42,3.32,99.6,99.13,13:27:15.169
136,0.0,0.46,26.4,1.5,0.28,24.2,24.3,21.8,2.79,4.61,99.49,99.93,13:27:16.368
137,0.0,0.47,26.4,1.5,0.27,24.2,24.1,22.5,2.72,2.83,99.6,99.56,13:27:17.575
138,0.0,0.42,25.0,1.5,0.27,25.7,23.8,23.2,3.21,2.79,99.54,99.71,13:27:18.801
139,0.0,0.46,25.0,1.5,0.25,25.7,24.3,22.0,3.44,4.53,99.03,99.49,13:27:20.024
140,0.0,0.45,25.0,1.5,0.29,24.2,24.8,22.7,2.91,3.36,99.75,99.38,13:27:21.248
141,0.0,0.41,25.0,1.5,0.3,24.2,24.3,22.5,2.15,3.21,80.18,86.0,13:27:22.458
142,0.0,0.48,25.0,1.5,0.26,24.2,24.3,21.8,2.95,1.89,80.75,80.31,13:27:23.682
143,0.0,0.44,25.0,1.5,0.26,24.2,24.5,22.5,2.15,2.83,80.81,80.47,13:27:24.910
144,0.0,0.42,25.0,1.5,0.24,25.7,24.3,21.3,2.57,3.62,80.25,80.43,13:27:26.127
145,0.0,0.53,25.0,1.5,0.27,25.7,24.5,22.3,2.45,2.38,80.2,80.1,13:27:27.393
146,0.0,0.41,25.0,1.5,0.29,24.2,24.3,22.0,3.66,2.68,80.02,80.91,13:27:28.598
147,0.0,0.48,25.0,1.5,0.3,24.2,24.3,22.5,3.66,2.34,80.23,79.93,13:27:29.811
148,0.0,0.46,26.5,1.5,0.23,24.2,24.8,22.3,2.64,2.87,80.45,80.45,13:27:31.016
149,0.0,0.41,25.0,1.5,0.23,25.7,24.3,22.3,2.79,2.95,80.23,80.37,13:27:32.216
150,0.0,0.47,26.5,1.5,0.28,24.2,24.5,22.0,2.91,2.38,80.81,80.95,13:27:33.424
151,0.0,0.43,25.0,1.5,0.32,24.2,24.3,22.0,2.79,2.87,80.15,79.08,13:27:34.605
152,0.0,0.47,26.5,1.5,0.3,24.2,24.3,22.7,2.19,2.64,80.59,79.5,13:27:35.825
153,0.0,0.46,25.0,1.5,0.31,25.7,24.5,22.9,2.34,3.1,80.09,80.22,13:27:37.058
154,0.0,0.45,25.0,1.5,0.27,25.7,24.3,22.7,3.13,2.68,80.4,80.3,13:27:38.278
155,0.0,0.42,25.0,1.5,0.31,24.3,24.5,22.0,2.45,2.64,80.39,80.4,13:27:39.485
156,0.0,0.48,25.0,1.5,0.24,24.2,24.3,21.1,2.87,2.38,80.58,80.66,13:27:40.693
157,0.0,0.48,25.0,1.5,0.28,24.2,24.3,22.3,2.49,3.25,80.72,80.3,13:27:41.904
158,0.0,0.54,25.0,1.5,0.25,24.2,24.5,21.8,2.49,2.49,60.0,60.11,13:27:43.145
159,0.0,0.41,25.0,1.5,0.3,24.2,24.1,22.5,2.98,2.34,60.16,59.89,13:27:44.373
160,0.0,0.43,26.5,1.5,0.28,24.2,24.3,21.8,1.77,1.81,59.94,59.27,13:27:45.583
161,0.0,0.47,26.5,1.5,0.28,24.2,24.1,22.5,2.23,2.27,60.04,59.19,13:27:46.807
162,0.0,0.47,25.0,1.5,0.3,25.7,24.3,22.3,2.45,2.23,59.61,59.75,13:27:48.013
163,0.0,0.44,25.0,1.5,0.33,24.3,24.3,22.0,1.81,2.04,59.97,60.2,13:27:49.218
164,0.0,0.38,25.0,1.5,0.28,24.2,24.5,22.3,2.04,1.93,60.04,60.03,13:27:50.439
165,0.0,0.43,25.0,1.5,0.23,24.2,24.5,22.3,2.38,2.38,59.93,59.92,13:27:51.658
166,0.0,0.49,26.5,1.5,0.31,24.3,24.1,21.8,2.72,2.49,60.05,59.78,13:27:52.866
167,0.0,0.46,26.5,1.5,0.31,24.2,24.3,22.3,2.49,2.19,59.67,59.9,13:27:54.075
168,0.0,0.46,26.5,1.5,0.26,24.3,24.1,21.8,2.72,2.04,59.83,60.04,13:27:55.314
169,0.0,0.48,25.0,1.5,0.26,24.3,24.3,22.0,2.3,3.02,59.63,59.7,13:27:56.538
170,0.0,0.44,25.0,1.5,0.26,25.7,24.3,21.8,2.08,2.45,60.06,59.99,13:27:57.746
171,0.0,0.42,25.0,1.5,0.3,24.2,23.8,21.6,1.55,2.3,59.39,60.12,13:27:58.954
172,0.0,0.48,25.0,1.5,0.26,24.3,24.1,21.8,3.29,3.4,60.25,60.0,13:28:00.163
173,0.0,0.43,26.5,1.5,0.27,24.3,24.3,21.8,2.98,2.19,59.5,59.91,13:28:01.372
174,0.0,0.44,25.0,1.5,0.22,25.7,24.3,22.0,2.11,1.7,39.05,39.62,13:28:02.585
175,0.0,0.53,25.0,1.5,0.32,25.7,24.3,22.3,2.19,2.27,40.29,39.37,13:28:03.810
176,0.0,0.45,25.0,1.5,0.26,24.3,24.8,22.3,2.0,1.96,39.54,39.04,13:28:05.017
177,0.0,0.46,25.0,1.5,0.21,25.7,24.3,22.9,2.11,2.34,39.41,40.56,13:28:06.260
178,0.0,0.4,25.0,1.5,0.25,25.7,24.3,22.3,1.74,2.3,39.6,39.69,13:28:07.482
179,0.0,0.42,25.0,1.5,0.26,24.3,24.1,22.7,1.93,2.57,38.59,39.36,13:28:08.694
180,0.0,0.42,25.0,1.5,0.27,24.3,25.0,22.3,2.15,2.3,39.33,39.37,13:28:09.920
181,0.0,0.42,25.0,1.5,0.27,24.3,24.3,22.7,2.0,1.85,39.69,39.55,13:28:11.139
182,0.0,0.51,25.0,1.5,0.3,24.3,24.5,22.7,2.19,2.42,39.42,39.45,13:28:12.358
183,0.0,0.46,26.5,1.5,0.26,24.3,24.5,22.0,2.34,2.11,39.47,39.72,13:28:13.600
184,0.0,0.43,26.5,1.5,0.26,24.3,24.3,22.9,1.66,1.81,39.3,39.62,13:28:14.805
185,0.0,0.42,26.5,1.5,0.26,24.3,24.3,22.3,2.34,2.0,39.97,39.37,13:28:16.028
186,0.0,0.41,26.5,1.5,0.25,24.3,23.8,22.3,1.74,2.15,40.26,39.43,13:28:17.254
187,0.0,0.45,26.5,1.5,0.29,24.3,24.3,21.8,2.27,2.42,39.59,39.48,13:28:18.491
188,0.0,0.42,26.5,1.5,0.26,24.3,25.0,22.0,1.55,3.25,39.64,39.92,13:28:19.702
189,0.0,0.5,25.0,1.5,0.24,25.8,24.3,22.7,2.04,1.4,39.57,39.47,13:28:20.909
190,0.0,0.43,25.0,1.5,0.22,25.8,24.8,22.0,2.0,2.45,39.73,39.36,13:28:22.133
191,0.0,0.43,25.0,1.5,0.27,24.3,24.3,22.0,1.25,1.81,20.17,20.49,13:28:23.339
192,0.0,0.54,25.0,1.5,0.25,24.3,24.5,21.6,1.74,2.79,20.88,20.78,13:28:24.562
193,0.0,0.43,25.0,1.5,0.25,24.3,24.5,22.0,1.13,1.25,20.24,20.23,13:28:25.791
194,0.0,0.46,25.0,1.5,0.24,24.3,24.3,21.8,1.43,1.74,20.42,20.51,13:28:27.017
195,0.0,0.44,26.5,1.5,0.27,24.3,24.8,21.8,2.34,1.25,20.4,20.36,13:28:28.239
196,0.0,0.46,26.5,1.5,0.27,24.3,24.8,22.7,1.32,2.3,20.26,20.03,13:28:29.445
197,0.0,0.43,25.0,1.5,0.26,25.8,23.8,22.5,1.74,1.43,20.57,20.49,13:28:30.665
198,0.0,0.43,25.1,1.5,0.35,24.3,24.1,22.5,1.4,1.81,20.42,20.12,13:28:31.885
199,0.0,0.44,25.0,1.5,0.25,24.3,24.5,21.8,2.04,2.61,20.45,20.28,13:28:33.148
200,0.0,0.42,26.5,1.5,0.27,24.3,24.8,22.3,1.1,1.51,20.45,20.41,13:28:34.370
201,0.0,0.42,26.5,1.5,0.29,24.3,24.8,22.3,2.0,1.25,20.42,20.69,13:28:35.587
202,0.0,0.5,26.5,1.5,0.29,24.3,24.1,22.0,0.98,1.59,20.35,20.31,13:28:36.817
203,0.0,0.41,26.5,1.5,0.31,24.3,24.3,21.8,1.32,1.51,20.33,20.5,13:28:38.043
204,0.0,0.51,26.5,1.5,0.29,24.3,24.3,22.3,1.85,1.55,20.31,20.03,13:28:39.278
205,0.0,0.4,25.0,1.5,0.25,24.3,24.8,22.3,1.81,1.96,20.46,20.53,13:28:40.521
206,0.0,0.46,25.0,1.5,0.27,24.3,24.8,22.9,1.66,1.96,20.16,20.15,13:28:41.750
