Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,17.0,13.6,2.1901,1.8502,20.3282,20.2081,11:17:16.779
2,16.8,14.5,2.4922,2.1523,20.5253,20.4077,11:17:17.733
3,17.3,14.1,3.2096,2.6432,20.3947,20.2111,11:17:18.491
4,17.5,14.3,3.3984,3.776,20.2288,20.244,11:17:19.246
5,17.0,15.0,2.4166,2.681,20.3284,20.2804,11:17:20.003
6,17.5,14.5,2.0768,1.8125,20.4347,20.3913,11:17:20.772
7,17.5,13.6,2.5677,2.1901,20.3719,20.3304,11:17:21.523
8,17.3,14.3,2.4166,2.2656,20.6988,20.2223,11:17:22.279
9,17.3,14.1,2.1901,2.832,20.3938,20.4368,11:17:23.041
10,17.0,14.1,2.4544,1.6237,20.6632,20.4699,11:17:23.802
11,17.7,14.3,3.4362,2.0768,20.1997,20.4664,11:17:24.547
12,17.7,14.3,2.5299,2.4922,20.092,20.7316,11:17:25.289
13,17.3,14.5,2.681,1.6992,20.351,20.4831,11:17:26.048
14,17.3,13.8,2.1523,2.3034,20.2698,19.9619,11:17:26.807
15,17.0,13.8,3.1341,2.1523,20.1616,20.3322,11:17:27.571
16,17.3,13.8,3.3606,2.983,20.1121,20.2859,11:17:28.330
17,17.0,13.6,3.1718,1.888,20.3504,20.4283,11:17:29.094
18,17.0,14.3,1.9258,2.1523,20.4916,20.3556,11:17:29.857
19,17.0,13.6,2.7565,2.2656,20.4984,20.9751,11:17:30.603
20,17.3,14.5,2.2278,2.6054,20.2009,20.3212,11:17:31.365
21,17.0,14.8,2.3034,2.1523,20.3956,20.4479,11:17:32.127
22,17.5,14.1,3.3606,2.681,20.3796,20.1766,11:17:32.887
23,17.5,14.1,2.7565,1.9635,20.4078,20.4154,11:17:33.648
24,17.5,14.1,2.8698,2.0013,20.1079,20.614,11:17:34.406
25,17.3,14.1,1.8125,3.1718,20.336,20.352,11:17:35.168
26,17.5,14.8,2.832,2.8698,20.3789,19.9132,11:17:35.926
27,17.5,13.6,3.3229,2.1901,20.6988,20.6398,11:17:36.684
28,17.0,14.5,2.5299,1.8125,20.4557,20.7303,11:17:37.438
29,17.0,14.5,1.8125,2.3789,20.3806,20.4146,11:17:38.210
30,17.3,14.5,2.7565,2.6432,20.3956,20.3573,11:17:38.970
31,17.3,14.1,3.1718,2.4544,21.0408,20.1845,11:17:39.728
32,17.7,14.5,2.8698,1.9635,20.3784,20.289,11:17:40.503
33,17.3,14.1,2.0013,1.9258,20.3387,20.3904,11:17:41.281
34,17.7,13.8,2.2656,2.832,20.4083,20.5431,11:17:42.054
35,17.5,14.3,2.5677,2.4922,20.4131,20.357,11:17:42.817
36,17.5,13.6,3.1718,1.8125,20.4018,20.8827,11:17:43.581
37,17.0,13.6,1.888,2.039,20.3725,20.3917,11:17:44.357
38,17.0,14.1,2.983,3.0963,19.9978,20.7276,11:17:45.119
39,17.0,14.5,3.0963,2.9453,20.3278,19.8702,11:17:45.882
40,17.9,14.1,2.3034,1.5859,20.375,20.3068,11:17:46.643
41,17.3,14.3,1.9635,2.681,20.3814,20.0492,11:17:47.397
42,17.5,13.8,3.4739,2.3411,20.3872,20.5911,11:17:48.164
43,17.3,14.5,2.5677,2.6054,20.4642,20.3087,11:17:48.927
44,17.5,13.6,2.1146,1.888,20.4903,20.3679,11:17:49.687
45,17.9,14.1,2.7565,2.1146,20.9073,20.8744,11:17:50.445
46,17.3,13.8,2.3789,2.5677,20.8295,20.3246,11:17:51.209
47,17.0,14.5,3.6627,3.5872,39.5651,39.8712,11:17:51.972
48,17.0,14.1,4.0781,3.0208,39.9189,39.8867,11:17:52.736
49,17.5,13.8,3.2474,2.2656,39.5315,39.7404,11:17:53.493
50,17.5,14.1,2.832,3.0963,39.5973,39.5004,11:17:54.257
51,16.8,14.5,3.3606,2.4166,39.6106,39.5387,11:17:55.017
52,17.7,14.8,3.927,3.6627,39.3527,39.7761,11:17:55.776
53,17.0,14.5,3.2851,2.7565,39.6261,39.4558,11:17:56.557
54,17.3,14.3,3.1341,2.7942,39.6944,39.897,11:17:57.333
55,17.0,14.5,3.0208,2.4544,39.4,39.5014,11:17:58.096
56,17.5,14.1,2.9453,3.2851,39.6492,39.5587,11:17:58.854
57,17.0,13.8,2.681,2.2278,39.496,39.5706,11:17:59.625
58,17.5,15.0,2.8698,3.3606,39.5654,39.4507,11:18:00.385
59,17.5,14.3,2.4922,2.5299,39.5451,39.4945,11:18:01.144
60,17.5,14.3,3.0963,3.3229,39.7164,39.6304,11:18:01.904
61,17.5,14.1,2.681,2.7942,39.3822,39.55,11:18:02.667
62,17.0,14.1,2.681,2.4166,40.0956,39.5413,11:18:03.428
63,17.3,14.5,2.832,2.1523,39.5864,39.5424,11:18:04.191
64,17.3,14.5,2.9453,3.0208,39.4377,39.5399,11:18:04.952
65,17.5,14.5,2.4922,2.4166,39.5301,39.2232,11:18:05.713
66,17.0,13.6,4.0403,4.4179,55.5691,39.8512,11:18:06.484
67,17.5,14.5,4.1536,4.1158,60.0705,59.4404,11:18:07.245
68,17.5,14.1,3.2474,3.625,59.6824,59.9528,11:18:08.009
69,17.5,14.3,3.6627,2.681,60.1463,60.1931,11:18:08.773
70,17.0,14.1,3.4362,3.4739,60.0369,60.1129,11:18:09.536
71,17.5,13.6,3.8893,3.2851,60.0098,59.7619,11:18:10.298
72,16.8,14.5,3.5117,2.8698,59.8077,59.6488,11:18:11.065
73,17.3,14.8,3.0963,2.5677,59.9576,59.6757,11:18:11.823
74,17.5,13.8,3.9648,3.3606,60.9077,60.251,11:18:12.584
75,17.5,14.3,4.2669,4.0403,60.0269,60.0538,11:18:13.343
76,17.0,14.5,3.9648,3.4362,61.6679,59.491,11:18:14.101
77,16.8,14.5,3.4362,3.2474,60.0201,59.9895,11:18:14.867
78,17.0,14.3,4.569,4.3424,60.4786,60.2571,11:18:15.630
79,17.5,14.1,3.9648,4.0403,60.0021,60.0552,11:18:16.385
80,16.8,14.1,3.5494,3.3229,60.0673,60.2164,11:18:17.163
81,17.0,14.8,2.7942,3.1341,59.8508,60.2048,11:18:17.926
82,17.0,15.2,3.3229,2.832,59.884,59.935,11:18:18.685
83,17.5,14.1,2.983,3.1341,59.9994,60.0336,11:18:19.445
84,17.5,14.5,3.1341,3.3606,60.0931,59.338,11:18:20.208
85,17.0,13.8,2.8698,3.0963,59.8763,59.9504,11:18:20.971
86,17.5,15.0,3.2096,3.3229,80.269,80.8021,11:18:21.737
87,17.0,14.5,3.0963,4.1158,80.3539,80.3298,11:18:22.513
88,17.3,15.0,3.8893,4.4179,80.4707,80.6085,11:18:23.275
89,17.5,14.3,3.2096,4.0403,80.154,80.508,11:18:24.038
90,17.0,13.8,2.983,3.9648,80.5544,80.5893,11:18:24.803
91,17.5,15.0,3.9648,3.2096,79.99,80.6805,11:18:25.563
92,17.0,14.5,3.5117,3.3229,80.5774,80.4302,11:18:26.328
93,17.5,14.3,4.4179,3.1718,80.1291,80.2131,11:18:27.084
94,17.0,14.1,3.6627,3.776,80.1839,80.2846,11:18:27.843
95,17.0,14.1,4.1158,3.927,81.2882,80.2185,11:18:28.605
96,17.0,14.1,4.3802,3.8515,80.2281,80.1763,11:18:29.368
97,17.5,13.8,4.2669,4.1914,80.3342,80.1251,11:18:30.128
98,17.9,14.8,4.0026,3.625,80.8406,80.1122,11:18:30.892
99,17.5,14.5,4.6067,4.0781,80.5062,79.4228,11:18:31.651
100,17.7,14.1,4.9843,4.569,80.721,80.7135,11:18:32.424
101,17.5,15.0,4.4934,4.3424,79.3113,80.6646,11:18:33.203
102,17.3,15.0,4.4179,3.927,80.5485,80.1541,11:18:33.962
103,17.7,14.3,4.4557,3.927,80.4961,80.325,11:18:34.739
104,17.3,14.1,4.4557,4.1914,80.2811,80.4115,11:18:35.519
105,17.3,14.1,4.7955,3.9648,80.3471,80.0556,11:18:36.284
106,17.5,14.5,4.6067,4.4934,100.4113,99.7509,11:18:37.042
107,17.0,14.5,4.5312,3.0586,99.8819,99.9063,11:18:37.788
108,17.3,14.1,5.1731,4.0781,99.0447,99.6081,11:18:38.552
109,17.5,15.0,4.4557,4.7955,99.3894,99.5564,11:18:39.314
110,17.5,14.1,4.0403,4.4557,99.4872,99.6302,11:18:40.075
111,17.0,13.6,3.7005,4.0026,99.7042,99.6834,11:18:40.835
112,17.3,14.1,4.9088,4.3046,99.7209,99.1398,11:18:41.594
113,17.0,14.3,4.3424,4.5312,99.4449,99.5866,11:18:42.357
114,17.7,14.5,4.7955,4.3046,99.5518,99.6687,11:18:43.118
115,17.3,14.8,4.871,4.7578,99.3068,99.4431,11:18:43.884
116,17.5,14.5,4.72,4.4557,99.777,99.2894,11:18:44.649
117,17.5,14.3,4.3046,4.9466,99.7934,99.4009,11:18:45.412
118,17.3,14.8,4.4934,3.3229,99.6136,99.6068,11:18:46.177
119,17.5,14.8,4.72,3.2851,99.1412,100.0886,11:18:46.939
120,17.3,14.5,3.8515,4.871,99.4133,99.7274,11:18:47.701
121,17.5,14.8,4.6067,4.3802,99.5584,99.4369,11:18:48.462
122,17.5,14.8,3.7005,3.0963,99.8383,99.9246,11:18:49.239
123,17.5,13.8,4.9088,4.1158,99.5996,99.5292,11:18:50.000
124,17.7,14.5,3.8138,5.1354,100.1132,100.4079,11:18:50.760
125,17.5,14.5,4.4934,4.9466,117.2019,100.3799,11:18:51.524
126,17.5,14.5,5.2109,4.6445,120.622,119.5432,11:18:52.287
127,17.7,14.5,4.6445,4.0781,119.8714,120.0762,11:18:53.048
128,17.9,15.0,4.9088,5.1354,120.2721,119.3805,11:18:53.814
129,17.5,14.5,3.776,3.1718,119.8652,119.834,11:18:54.580
130,17.5,14.5,4.9843,5.3242,119.6378,119.7383,11:18:55.352
131,17.5,15.2,3.3984,4.0026,120.0741,120.2512,11:18:56.098
132,17.5,14.5,4.7578,5.3997,119.7935,120.3513,11:18:56.859
133,17.5,15.0,3.6627,4.3802,121.0818,120.4149,11:18:57.637
134,17.9,14.3,4.871,4.9466,120.0463,121.6818,11:18:58.397
135,17.5,15.0,4.0781,4.72,120.6111,120.5904,11:18:59.157
136,17.5,14.3,5.0976,4.9843,120.1086,120.1985,11:18:59.916
137,17.5,14.3,5.5885,4.7955,120.0754,120.1148,11:19:00.674
138,17.7,14.5,5.2864,4.6445,120.0221,120.0864,11:19:01.436
139,17.5,15.0,4.9088,4.4557,119.6434,120.3798,11:19:02.195
140,17.7,14.5,4.6067,4.6822,120.0204,119.9523,11:19:02.954
141,17.5,14.5,5.2864,4.3046,119.3618,120.2976,11:19:03.718
142,18.2,14.3,4.569,5.0221,119.9849,119.865,11:19:04.477
143,17.7,14.3,4.8333,4.4179,119.5128,120.4945,11:19:05.235
144,17.9,15.0,5.2109,4.1914,120.6356,119.9886,11:19:05.999
145,17.5,15.4,4.4934,3.2474,98.924,100.02,11:19:06.760
146,17.7,14.5,4.5312,3.8138,99.3366,100.3163,11:19:07.523
147,17.7,14.3,4.2291,4.0781,99.4173,99.544,11:19:08.286
148,17.5,14.5,3.8515,3.1341,99.5266,99.6519,11:19:09.049
149,18.2,14.1,4.7955,3.5117,99.4893,99.5259,11:19:09.806
150,17.7,14.8,4.569,4.3424,100.6104,99.6186,11:19:10.567
151,17.7,15.0,4.5312,3.6627,99.8042,99.6066,11:19:11.343
152,17.9,14.3,3.625,3.9648,99.7655,99.6037,11:19:12.104
153,17.7,14.5,3.8138,3.8893,100.0684,99.244,11:19:12.866
154,17.5,15.0,3.8138,4.3802,99.4721,99.4333,11:19:13.623
155,17.9,14.8,4.4179,3.6627,99.6298,99.3307,11:19:14.384
156,17.7,15.0,3.8893,4.4934,99.2747,100.1748,11:19:15.150
157,17.5,14.8,4.5312,4.2669,99.788,99.3839,11:19:15.911
158,17.9,14.5,5.7773,4.5312,99.8022,99.5301,11:19:16.672
159,17.5,14.5,3.9648,3.1341,99.5721,99.8771,11:19:17.433
160,17.9,15.4,4.4179,3.8138,98.9844,100.2168,11:19:18.194
161,17.7,14.8,4.5312,4.3046,99.5446,99.6713,11:19:18.949
162,17.7,14.8,4.0403,4.2291,99.8735,99.8345,11:19:19.706
163,17.5,14.8,3.7005,2.8698,99.3985,99.6104,11:19:20.479
164,17.7,15.0,4.9466,4.0781,99.2221,99.7236,11:19:21.236
165,17.7,15.0,3.9648,3.7382,80.3348,80.1094,11:19:22.000
166,17.7,14.5,4.6067,3.4362,80.2689,79.9746,11:19:22.761
167,18.4,15.0,4.6822,3.927,80.3701,80.0596,11:19:23.520
168,18.4,15.4,4.0403,3.6627,80.9017,80.1863,11:19:24.282
169,17.5,14.8,4.0781,3.625,80.4203,80.5491,11:19:25.048
170,17.9,14.5,4.569,4.0026,80.6321,80.3872,11:19:25.810
171,17.9,15.0,4.4934,3.7005,80.0724,80.5655,11:19:26.573
172,18.2,15.2,4.0026,3.8138,80.1022,79.473,11:19:27.337
173,18.2,14.5,4.1914,3.4362,80.0963,80.5071,11:19:28.097
174,17.9,15.0,4.1914,3.8515,80.6482,80.9087,11:19:28.864
175,17.5,15.0,3.8515,5.0221,80.8472,79.7932,11:19:29.625
176,18.4,15.0,3.8893,3.7005,80.234,80.3603,11:19:30.385
177,18.2,15.0,4.6445,4.5312,80.4178,80.1326,11:19:31.148
178,17.5,15.0,3.927,3.8515,80.5315,80.2396,11:19:31.910
179,17.7,14.5,4.2669,3.776,80.4278,80.4664,11:19:32.673
180,17.9,14.5,4.0026,3.5494,80.6852,80.3003,11:19:33.447
181,17.9,14.5,3.8515,3.8515,80.4272,80.349,11:19:34.203
182,17.7,14.5,4.3802,4.1158,80.2564,80.4698,11:19:34.963
183,17.9,14.1,4.4934,4.3802,80.1726,80.5943,11:19:35.722
184,17.7,15.0,3.927,3.2096,77.6157,80.3595,11:19:36.484
185,17.9,15.0,4.1536,3.2096,59.8697,59.5773,11:19:37.262
186,17.5,15.4,3.1341,2.681,60.7193,60.0843,11:19:38.035
187,18.2,14.5,2.983,2.3034,59.9861,59.8748,11:19:38.796
188,18.2,15.0,4.4557,3.2096,59.4155,60.0423,11:19:39.555
189,18.4,14.5,3.776,3.3606,60.0301,60.2088,11:19:40.333
190,17.7,14.3,4.9843,4.0403,60.0197,60.0253,11:19:41.094
191,17.9,15.4,3.2096,3.3606,60.1377,60.4211,11:19:41.851
192,18.2,14.8,3.5117,3.0208,60.1314,59.9833,11:19:42.627
193,17.7,14.8,3.5872,3.4362,59.7825,59.3976,11:19:43.385
194,18.2,15.4,3.5494,3.0586,59.4991,60.2444,11:19:44.146
195,18.2,15.0,2.9075,2.7565,59.9442,60.0067,11:19:44.909
196,17.7,14.5,3.0208,2.6054,59.8051,60.5542,11:19:45.675
197,18.2,14.5,3.4362,3.0586,60.137,59.9251,11:19:46.437
198,17.9,14.8,3.5117,3.625,59.9563,59.9117,11:19:47.205
199,18.2,14.5,3.7005,3.1341,60.2543,59.776,11:19:47.965
200,18.4,15.0,4.3046,3.3984,59.9827,59.7631,11:19:48.725
201,17.9,15.0,5.0598,3.1718,59.4237,60.1651,11:19:49.483
202,18.2,15.0,4.0781,3.3229,60.3222,59.8042,11:19:50.262
203,18.4,14.3,2.7565,3.0208,60.1627,59.822,11:19:51.039
204,17.9,14.5,2.4544,2.7565,39.9306,39.778,11:19:51.816
205,17.9,14.5,2.9075,2.681,39.7279,40.2973,11:19:52.580
206,17.7,15.4,2.983,2.5677,39.8655,39.2508,11:19:53.339
207,18.2,15.2,2.4166,2.7942,39.5106,39.9626,11:19:54.102
208,17.7,14.8,3.2096,2.5677,39.9545,39.703,11:19:54.868
209,18.2,14.8,3.0963,2.4922,39.76,39.4483,11:19:55.642
210,18.2,14.5,2.8698,3.0963,39.4308,39.7322,11:19:56.406
211,17.7,15.2,3.2096,3.5117,39.6278,39.8854,11:19:57.169
212,17.7,15.0,2.9075,2.1901,39.668,39.4095,11:19:57.930
213,18.2,14.8,3.5117,3.0963,39.9209,39.5278,11:19:58.694
214,17.7,14.8,2.2656,2.0768,40.156,39.584,11:19:59.453
215,17.9,15.0,3.7005,3.0963,39.5485,39.4985,11:20:00.217
216,18.4,14.8,3.2096,2.6432,39.9542,39.3964,11:20:00.981
217,17.9,15.4,2.7942,3.0586,39.1613,39.705,11:20:01.726
218,17.9,14.8,2.3034,2.0768,39.5895,39.6988,11:20:02.485
219,17.9,15.0,4.0781,3.3984,40.6994,39.4709,11:20:03.257
220,18.2,14.3,3.2096,2.1146,39.9445,39.4552,11:20:04.028
221,18.2,14.8,3.8893,3.2851,39.3032,39.8922,11:20:04.791
