Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,15.2,11.8,3.2474,2.3789,20.4019,20.4648,10:36:22.643
2,15.2,11.6,4.1158,2.4922,20.4885,20.4183,10:36:23.590
3,15.2,11.6,3.8515,2.4922,20.2803,20.3887,10:36:24.350
4,15.7,11.8,3.0586,2.4166,20.3014,20.4564,10:36:25.111
5,15.2,11.3,2.8698,2.9453,20.7555,20.4599,10:36:25.876
6,15.2,11.1,3.9648,3.0208,20.8024,20.434,10:36:26.620
7,15.2,11.1,3.8893,2.4544,20.0643,20.6366,10:36:27.382
8,15.9,11.8,3.5494,2.1146,20.3836,20.2925,10:36:28.126
9,15.4,11.3,2.7187,2.6432,20.4091,20.3304,10:36:28.892
10,15.2,11.8,3.8138,2.8698,20.3092,20.3208,10:36:29.638
11,15.4,11.6,4.0403,2.3789,20.5272,20.4486,10:36:30.401
12,14.8,11.8,3.2474,2.4166,20.3904,20.3437,10:36:31.163
13,15.2,11.6,3.0963,2.4922,20.2195,20.4388,10:36:31.922
14,15.7,11.1,4.1158,2.5677,20.4259,20.4177,10:36:32.680
15,14.5,11.3,4.0026,2.4922,20.3856,20.3038,10:36:33.439
16,15.4,11.3,3.1718,2.7187,20.3874,20.3395,10:36:34.197
17,15.2,11.3,2.983,2.1901,20.4459,20.1835,10:36:34.959
18,15.4,10.9,4.3424,2.3411,20.4644,20.4458,10:36:35.721
19,15.0,11.3,3.8138,2.5677,20.5152,20.4474,10:36:36.469
20,15.2,11.8,3.625,2.5299,20.3116,20.4021,10:36:37.231
21,15.2,11.6,2.9453,2.9453,20.1742,20.9425,10:36:37.996
22,14.8,12.3,3.9648,2.1901,20.2012,20.3872,10:36:38.757
23,14.8,11.1,3.7005,2.7942,20.3949,20.5156,10:36:39.515
24,14.5,10.9,3.8893,2.039,20.2959,20.4133,10:36:40.285
25,14.5,11.3,3.5117,2.832,20.2608,20.5826,10:36:41.049
26,14.5,11.3,3.8893,2.5299,20.3021,20.628,10:36:41.811
27,15.0,11.8,3.1341,2.5677,20.3419,20.392,10:36:42.573
28,14.8,10.9,4.6067,2.3789,20.4289,20.3134,10:36:43.335
29,15.0,12.0,3.5117,2.6432,20.4288,20.4724,10:36:44.099
30,15.0,11.1,4.3424,2.7565,20.065,20.4157,10:36:44.860
31,15.0,11.8,3.6627,2.6432,20.3863,20.2839,10:36:45.622
32,15.0,10.9,3.625,2.8698,20.2529,20.42,10:36:46.383
33,15.0,11.3,4.0026,2.5677,20.4723,20.2105,10:36:47.142
