Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,10.4,7.9,3.2474,2.9075,20.2635,20.7675,08:35:13.539
2,10.9,8.6,3.2474,3.0208,20.3335,20.2571,08:35:14.485
3,10.4,8.4,3.8138,2.7565,20.4037,20.3305,08:35:15.247
4,10.2,8.2,2.681,2.6054,20.2591,20.4384,08:35:16.008
5,10.4,9.1,3.0208,2.9453,20.4656,20.7616,08:35:16.767
6,10.4,9.1,2.7565,2.1523,20.2439,20.2796,08:35:17.542
7,10.7,8.4,3.4362,2.832,20.1464,20.2046,08:35:18.331
8,10.7,8.8,2.7565,2.7942,20.4397,20.4594,08:35:19.091
9,10.4,8.6,3.1341,2.7942,20.3014,20.3515,08:35:19.864
10,10.7,8.6,3.2474,3.4362,20.3402,20.7178,08:35:20.626
11,10.9,9.3,3.3229,1.9258,21.3526,20.5119,08:35:21.379
12,10.7,8.6,2.2278,2.2656,20.4699,20.1231,08:35:22.142
13,10.4,8.4,3.7005,3.6627,20.5055,20.324,08:35:22.902
14,10.9,8.6,3.1718,2.9075,20.0491,20.6246,08:35:23.664
15,10.4,8.4,2.6054,2.2278,20.3802,20.5788,08:35:24.429
16,10.4,9.1,2.7187,1.8502,20.3066,20.3532,08:35:25.188
17,10.9,8.6,2.983,3.1718,20.301,20.2983,08:35:25.950
18,10.4,8.6,3.5872,2.3411,20.2755,20.3295,08:35:26.712
19,10.4,8.8,2.9453,2.1146,20.4202,20.1681,08:35:27.473
20,10.4,8.4,2.832,2.4922,20.5295,20.3675,08:35:28.231
21,10.9,8.8,3.0586,3.3606,20.1892,20.3886,08:35:28.991
22,10.4,8.6,3.7382,2.832,20.36,20.6464,08:35:29.751
23,10.7,8.2,3.4739,2.039,20.4131,20.3601,08:35:30.507
24,10.4,9.1,2.8698,2.0768,20.4398,20.3306,08:35:31.265
25,10.4,9.3,3.0208,2.9075,20.2934,20.8459,08:35:32.027
26,10.9,7.9,3.7005,2.0013,20.7294,20.5204,08:35:32.785
27,10.4,8.6,2.983,2.2656,20.322,20.4363,08:35:33.547
28,10.4,8.8,2.5299,2.5299,20.2416,20.4302,08:35:34.303
29,10.4,8.6,4.0781,2.6432,20.3989,20.3246,08:35:35.066
30,10.7,9.8,3.625,2.4544,20.1682,20.5852,08:35:35.821
31,10.4,8.4,3.0208,2.6054,20.4454,20.3723,08:35:36.583
32,10.2,8.6,2.8698,2.8698,20.6975,20.5271,08:35:37.336
33,11.1,8.4,3.4739,3.5117,20.5219,20.3422,08:35:38.099
34,10.9,9.1,3.3984,2.983,20.6388,20.3175,08:35:38.855
35,10.7,8.2,3.0586,2.1146,20.4073,20.4106,08:35:39.610
36,10.9,8.4,3.776,3.2096,20.1097,20.5199,08:35:40.370
37,10.4,8.6,3.3229,2.2278,20.3003,20.4098,08:35:41.136
38,10.9,8.4,3.3984,2.2656,20.2789,20.4615,08:35:41.898
39,10.9,8.4,3.1341,2.681,20.4467,20.3229,08:35:42.660
40,10.4,9.1,3.2474,2.6054,20.1956,20.2893,08:35:43.422
41,10.4,8.8,3.3229,2.681,20.3786,20.2567,08:35:44.180
