Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,4.5,2.3,2.1146,3.1718,20.073,20.2631,09:45:03.755
2,4.1,1.8,2.6432,2.1146,20.0949,20.3151,09:45:04.706
3,4.1,2.3,2.1146,1.6614,20.1234,21.0165,09:45:05.468
4,4.1,1.8,2.983,2.2656,20.4515,20.2866,09:45:06.225
5,4.1,2.7,2.0013,1.5482,20.2475,20.4904,09:45:06.987
6,3.8,2.3,2.4544,2.4166,20.4064,20.077,09:45:07.747
7,4.1,2.3,4.1158,1.8502,20.5191,20.2849,09:45:08.507
8,3.8,2.5,2.3034,2.0768,20.4253,20.4048,09:45:09.270
9,4.1,2.7,1.888,2.7565,20.3519,20.3564,09:45:10.030
10,4.1,3.2,2.983,2.6432,20.3063,20.2809,09:45:10.791
11,4.3,2.3,2.5677,2.4922,20.3291,20.1951,09:45:11.556
12,4.1,2.3,2.7565,3.0963,20.2587,20.2636,09:45:12.334
13,4.5,2.0,2.8698,1.888,20.8694,20.3915,09:45:13.094
14,4.3,2.3,2.4166,2.9075,20.2915,20.4359,09:45:13.855
15,4.1,2.3,3.5117,2.3789,20.6466,20.1922,09:45:14.615
16,4.3,3.2,2.4166,2.2656,20.3357,20.2324,09:45:15.378
17,4.1,2.3,2.6432,2.3034,20.7662,19.9357,09:45:16.157
18,3.8,2.7,2.7942,1.9635,20.4098,20.3284,09:45:16.918
19,4.1,2.3,2.3411,3.0963,20.7385,20.3329,09:45:17.681
20,4.5,2.5,1.9258,2.4166,20.2212,20.511,09:45:18.437
21,4.1,2.7,2.8698,2.1523,20.3087,20.6513,09:45:19.199
22,4.3,2.7,2.2656,2.6054,20.1954,20.2839,09:45:19.963
23,4.1,2.5,2.681,1.6237,20.4525,20.1895,09:45:20.722
24,4.1,2.7,2.039,2.3034,20.3759,20.2947,09:45:21.481
25,4.1,2.0,2.0768,2.1146,20.3963,20.2701,09:45:22.245
26,4.3,3.2,4.1158,2.2656,20.2749,20.28,09:45:23.002
27,4.1,2.5,2.832,2.0768,20.438,20.453,09:45:23.761
28,4.5,2.7,3.5494,1.888,20.5369,20.3053,09:45:24.521
29,4.3,2.0,2.1523,1.9635,20.2293,20.4096,09:45:25.280
30,4.5,2.9,2.1523,2.681,20.3856,20.3389,09:45:26.038
31,4.1,2.0,2.1523,1.737,20.1819,20.2367,09:45:26.794
32,4.3,2.3,1.9635,2.0013,20.212,21.07,09:45:27.552
33,4.1,2.7,1.9258,2.5677,20.5021,20.6035,09:45:28.313
34,4.1,2.7,2.5677,2.4166,19.8396,20.0925,09:45:29.069
35,3.8,2.7,2.4922,1.8502,20.4297,20.4974,09:45:29.829
36,4.3,2.0,2.0013,2.1901,20.5658,20.2396,09:45:30.586
37,4.1,2.3,2.4922,2.6432,20.2958,20.3493,09:45:31.362
38,4.5,2.7,2.7565,1.9635,20.2944,20.8284,09:45:32.106
39,3.6,3.4,2.3411,1.6614,20.4509,20.5337,09:45:32.861
40,3.8,3.2,2.4544,2.3789,20.3852,20.0726,09:45:33.612
41,3.8,2.9,2.6432,2.3789,20.3077,20.2256,09:45:34.389
42,3.8,2.5,3.2096,2.039,20.4075,20.2622,09:45:35.164
43,3.8,2.5,2.4922,2.0013,20.3237,20.2706,09:45:35.939
44,3.8,2.9,3.5117,2.2278,20.2778,20.4238,09:45:36.715
45,4.3,2.0,3.0586,2.3411,20.6944,20.4805,09:45:37.473
46,4.3,2.5,3.9648,1.6992,20.411,19.9639,09:45:38.232
47,4.3,2.3,4.1914,3.4362,39.0259,39.289,09:45:38.995
48,3.8,3.2,3.1718,2.6054,39.3655,39.6893,09:45:39.759
49,4.1,2.7,3.4739,2.7942,39.6723,39.7105,09:45:40.519
50,4.1,2.3,3.0208,3.0586,39.4224,39.5116,09:45:41.278
51,4.1,3.4,3.9648,3.2851,39.5535,39.6616,09:45:42.055
52,4.3,2.9,2.5299,3.4739,39.6508,39.5266,09:45:42.817
53,4.1,2.5,3.625,2.6432,39.2902,40.5797,09:45:43.575
54,4.1,2.7,3.3984,3.0586,39.6041,39.8348,09:45:44.333
55,4.1,3.6,3.8515,2.681,39.5322,38.9252,09:45:45.092
56,4.1,2.5,2.681,2.7565,39.2234,39.4494,09:45:45.854
57,3.6,2.5,3.1718,2.5677,39.4943,38.9403,09:45:46.614
58,4.1,3.2,2.832,2.1523,39.2211,39.4592,09:45:47.377
59,4.1,3.6,4.0026,2.4166,39.5195,39.5884,09:45:48.119
60,4.1,2.5,2.8698,2.4166,39.6438,39.4918,09:45:48.892
61,4.3,2.0,3.8138,2.8698,39.4718,39.2345,09:45:49.651
62,4.1,3.2,3.4362,2.7942,39.7222,39.5454,09:45:50.405
63,4.5,2.0,3.2096,3.776,39.0427,39.4381,09:45:51.161
64,4.3,2.3,2.6054,3.0963,41.2233,39.6353,09:45:51.922
65,4.3,2.7,3.4362,2.5677,39.5365,39.4017,09:45:52.684
66,4.1,2.7,4.3802,2.4922,53.2953,39.5611,09:45:53.447
67,4.5,3.2,3.6627,4.4179,59.7974,59.9613,09:45:54.210
68,3.8,2.7,3.5494,3.3229,60.0476,59.7774,09:45:54.967
69,4.1,3.2,2.9453,2.832,59.888,59.9754,09:45:55.727
70,4.1,2.5,4.6067,2.983,59.3865,59.4444,09:45:56.490
71,3.8,2.9,3.4739,3.3229,59.6397,59.8841,09:45:57.254
72,4.1,2.9,4.0403,4.2291,60.008,59.9943,09:45:58.015
73,4.1,2.7,4.1158,3.7005,60.2438,59.7228,09:45:58.774
74,4.3,2.7,4.1914,2.7565,59.9959,59.5903,09:45:59.536
75,4.1,2.7,2.9453,4.8333,59.9875,60.4363,09:46:00.298
76,4.1,2.5,3.5872,3.2474,60.0763,60.0039,09:46:01.103
77,4.1,2.7,3.8138,3.2851,60.2647,60.2961,09:46:01.860
78,4.3,2.9,3.1341,3.7382,59.9431,59.8552,09:46:02.636
79,4.1,2.7,3.5494,3.3606,59.9687,60.1555,09:46:03.399
80,4.5,2.7,4.2291,4.1914,60.1235,59.9751,09:46:04.162
81,4.1,2.3,4.0403,3.5872,60.3579,60.4238,09:46:04.925
82,4.1,2.9,3.2851,3.0208,59.7967,59.7595,09:46:05.688
83,4.3,3.2,3.2096,3.0586,59.4281,60.5908,09:46:06.446
84,4.1,2.5,3.4362,3.0208,60.3879,60.1742,09:46:07.205
85,4.1,2.7,3.3984,3.2096,59.9043,60.6795,09:46:07.962
86,4.3,2.7,4.2291,3.8893,80.7851,80.2628,09:46:08.727
87,3.8,2.9,4.1914,3.8893,80.9997,80.1423,09:46:09.488
88,4.1,3.2,4.0403,3.8515,80.4475,80.3889,09:46:10.246
89,4.3,2.7,4.2669,3.6627,80.6754,80.4303,09:46:11.001
90,4.3,2.3,4.2291,4.0781,80.2761,81.4319,09:46:11.761
91,4.3,2.7,5.3242,3.4362,81.0737,80.4052,09:46:12.504
92,4.1,3.6,4.3424,3.8138,80.2429,80.5939,09:46:13.262
93,4.1,2.9,4.3424,3.6627,80.4124,80.4582,09:46:14.026
94,4.5,2.3,3.8138,3.927,80.3401,80.5679,09:46:14.786
95,4.5,2.3,4.6822,4.3802,80.3359,80.2885,09:46:15.548
96,4.5,2.7,4.1158,3.9648,80.3338,80.4866,09:46:16.306
97,4.5,2.9,4.72,3.1341,80.2331,80.2973,09:46:17.066
98,4.1,2.7,4.0026,3.3984,80.2436,80.3614,09:46:17.829
99,5.0,2.3,4.5312,3.8515,80.2498,79.9208,09:46:18.592
100,4.5,2.3,4.0781,3.625,80.3961,80.5443,09:46:19.354
101,4.5,2.7,3.8515,4.0026,80.4714,79.2872,09:46:20.115
102,4.8,2.9,4.5312,4.1536,80.4873,80.4823,09:46:20.875
103,4.5,3.2,5.5885,4.871,80.3662,80.096,09:46:21.632
104,4.8,3.6,3.927,3.4739,81.4593,80.3376,09:46:22.394
105,4.3,2.3,3.776,3.5872,80.934,80.7073,09:46:23.154
106,4.5,2.9,5.1354,4.1158,99.9855,99.6961,09:46:23.914
107,4.3,2.7,3.776,4.4179,99.5705,99.5252,09:46:24.675
108,4.5,2.9,4.1536,4.1914,99.5,99.2105,09:46:25.437
109,4.5,2.3,5.3997,4.5312,99.5164,99.2684,09:46:26.199
110,4.3,2.0,4.6067,3.5494,99.4259,100.635,09:46:26.959
111,4.3,2.3,3.7382,4.3802,99.2322,99.7889,09:46:27.723
112,4.5,2.7,5.0221,3.7005,99.5034,99.6228,09:46:28.481
113,4.5,2.7,4.72,4.1158,99.5194,99.2668,09:46:29.256
114,5.0,3.2,3.9648,3.1341,99.6185,99.5905,09:46:30.019
115,4.8,3.2,4.6445,3.8138,99.2684,99.6172,09:46:30.782
116,4.5,3.2,4.1158,4.2669,99.4433,99.7444,09:46:31.544
117,4.3,3.2,4.4179,4.4557,98.9333,99.6417,09:46:32.304
118,4.1,2.7,3.4739,3.4362,100.5044,99.6609,09:46:33.066
119,4.1,2.9,4.871,3.8893,99.7573,99.7773,09:46:33.832
120,4.5,3.4,4.5312,4.4557,99.5042,99.4299,09:46:34.598
121,4.5,2.5,4.6067,4.7578,99.502,99.7721,09:46:35.358
122,4.8,3.2,4.3802,4.1158,99.449,99.854,09:46:36.133
123,4.3,3.6,5.1731,4.4934,99.605,99.4551,09:46:36.896
124,4.1,3.2,4.0403,4.3046,99.3425,99.4361,09:46:37.657
125,4.8,3.2,4.4179,3.7382,101.1136,99.5816,09:46:38.416
126,5.0,3.2,4.8333,4.4557,120.2746,119.5713,09:46:39.170
127,4.8,3.2,4.7578,3.625,119.9423,119.9936,09:46:39.923
128,4.5,2.9,6.3059,4.4557,119.967,118.8182,09:46:40.682
129,4.5,3.4,4.1536,3.625,119.6889,119.6523,09:46:41.440
130,4.8,4.1,4.3802,4.9088,119.9705,119.2423,09:46:42.200
131,4.8,2.5,3.8515,4.0403,120.0114,119.9208,09:46:42.961
132,4.8,3.6,4.6067,4.9088,119.1595,120.0525,09:46:43.723
133,4.8,2.9,4.1536,4.5312,120.0614,119.8291,09:46:44.484
134,4.8,3.2,6.6835,5.1731,119.9182,120.5132,09:46:45.239
135,5.0,2.9,5.1731,4.1158,120.0832,121.1457,09:46:46.019
136,4.5,3.2,4.7578,4.6445,120.1729,120.2619,09:46:46.781
137,4.5,2.7,5.1731,3.8138,119.8224,120.0242,09:46:47.548
138,5.0,2.9,5.4374,4.6445,120.1379,120.219,09:46:48.305
139,4.8,2.7,5.3997,3.927,119.5858,120.3624,09:46:49.067
140,4.3,3.4,4.1536,3.8893,120.0139,119.6316,09:46:49.826
141,4.5,2.7,5.5507,4.0026,118.9709,120.6347,09:46:50.583
142,5.0,3.4,4.3046,4.72,119.9098,120.1167,09:46:51.343
143,5.0,3.2,4.6822,4.4557,119.8537,120.2339,09:46:52.102
144,4.5,2.7,5.0221,3.2851,120.0164,119.7175,09:46:52.877
145,4.8,3.6,4.0403,3.625,99.8791,99.4846,09:46:53.640
146,4.8,3.2,4.2669,4.2291,99.5004,99.5024,09:46:54.401
147,4.5,3.2,3.7382,4.1158,100.1669,99.4068,09:46:55.178
148,4.5,2.9,3.7005,3.625,99.3507,99.626,09:46:55.954
149,4.1,2.3,4.3802,4.4179,100.3336,98.9893,09:46:56.732
150,4.8,3.2,4.5312,3.6627,99.6303,99.5665,09:46:57.494
151,4.5,3.2,4.2669,2.8698,99.471,99.7736,09:46:58.258
152,5.0,2.5,4.1914,4.5312,99.3144,99.4901,09:46:59.024
153,5.0,2.9,4.0026,4.6445,99.2902,99.9264,09:46:59.784
154,5.2,2.5,4.6445,3.4739,99.8185,99.5671,09:47:00.549
155,4.8,3.8,3.2474,3.7005,100.4757,99.8143,09:47:01.325
156,4.8,3.4,4.1914,3.2851,99.9227,99.474,09:47:02.086
157,4.8,2.7,3.8138,4.6067,99.3764,99.4839,09:47:02.861
158,4.8,2.9,3.5494,3.7005,99.3988,99.6609,09:47:03.624
159,4.8,2.7,4.5312,3.3984,99.5212,98.6838,09:47:04.390
160,4.5,3.2,4.871,3.7005,99.6718,99.5496,09:47:05.149
161,5.0,2.9,4.1536,4.569,98.6561,99.4072,09:47:05.912
162,4.5,2.9,3.8515,3.3229,99.5243,99.5245,09:47:06.672
163,4.5,3.2,4.72,3.3606,99.293,100.1951,09:47:07.435
164,4.8,3.4,4.7955,3.4362,99.4825,99.2843,09:47:08.195
165,4.5,3.2,3.4739,3.7005,80.5038,80.1524,09:47:08.971
166,5.2,3.6,4.1914,3.4739,80.2437,80.263,09:47:09.719
167,5.2,3.2,3.4362,3.5117,80.5573,80.2367,09:47:10.479
168,4.5,2.7,2.832,3.5872,80.4921,80.1685,09:47:11.240
169,5.2,3.2,3.776,4.3046,80.2543,80.0812,09:47:11.999
170,4.5,2.9,4.3802,3.6627,80.4262,80.4573,09:47:12.756
171,4.5,3.4,5.5885,3.0208,80.1513,80.3875,09:47:13.514
172,5.2,3.2,5.513,3.0208,80.2902,80.1423,09:47:14.281
173,4.8,3.4,4.0781,4.1536,80.6545,80.5444,09:47:15.041
174,5.2,3.8,5.0221,3.3984,80.4141,80.4404,09:47:15.806
175,5.2,3.4,3.7005,3.1341,80.3769,80.3617,09:47:16.582
176,5.4,2.9,3.6627,3.7005,80.6629,80.3026,09:47:17.340
177,5.4,3.8,3.6627,3.6627,80.0155,80.2943,09:47:18.106
178,5.0,3.2,4.4557,3.2851,80.6239,80.8502,09:47:18.890
179,4.5,4.1,3.8893,2.7565,80.381,80.3148,09:47:19.668
180,5.4,2.9,4.3424,3.1341,80.4303,80.1888,09:47:20.451
181,5.0,3.2,4.0781,2.8698,80.7255,79.9498,09:47:21.211
182,4.8,3.2,3.5494,3.2474,79.9596,80.4689,09:47:21.956
183,5.0,3.6,4.3046,2.3411,80.5978,80.5263,09:47:22.717
184,5.0,2.7,3.4739,2.7565,74.2325,80.0158,09:47:23.473
185,5.0,3.2,3.3606,3.5494,59.9556,60.0401,09:47:24.239
186,5.2,3.2,4.0026,3.5494,59.9394,59.669,09:47:24.997
187,4.8,3.8,3.4739,3.5117,60.3664,59.8794,09:47:25.759
188,5.0,3.2,2.8698,3.5494,59.8107,60.1136,09:47:26.520
189,5.0,3.8,3.4362,2.7942,59.8031,60.1925,09:47:27.287
190,4.5,2.9,3.2474,3.0586,60.2001,60.1286,09:47:28.049
191,5.0,2.7,3.4362,2.4166,59.9341,59.7832,09:47:28.813
192,5.0,3.8,2.7187,2.5299,60.041,59.7981,09:47:29.573
193,5.0,3.2,4.3046,2.681,59.9402,60.2797,09:47:30.331
194,5.2,3.2,3.5494,3.2474,59.8074,59.6781,09:47:31.090
195,5.0,3.6,3.3606,3.2096,59.9053,59.7466,09:47:31.847
