Log,ac_flowrate,cp_pressure,cp_temperature,cp_flowrate,mixer_pressure,mixer_temperature_Funnel,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
107,0.0,0.564,26.9,3.0,40.0,25.7,23.2,21.3,3.0208,3.5117,119.9025,119.9434,14:46:34.073
108,0.0,0.5383,25.5,3.0,40.0,25.7,23.6,22.0,3.4362,3.0208,118.9291,120.5864,14:46:35.422
109,0.0,0.5774,25.5,3.0,40.0,25.7,23.2,22.0,3.0963,2.5677,120.3067,120.3488,14:46:36.750
110,0.0,0.5481,25.5,3.0,40.0,27.2,23.8,21.6,3.3984,3.0586,120.1365,119.8692,14:46:38.100
111,0.0,0.4907,26.9,3.0,40.0,25.7,23.8,22.3,3.7005,3.2096,119.419,120.1115,14:46:39.429
112,0.0,0.5078,26.9,3.0,40.0,25.7,23.8,21.8,3.0963,1.8125,119.961,119.9036,14:46:40.762
113,0.0,0.4907,25.5,3.0,40.0,25.7,23.4,21.8,2.983,2.8698,100.4387,99.3204,14:46:42.090
114,0.0,0.5737,26.9,3.0,40.0,25.7,23.8,21.1,3.2096,2.9075,99.9531,100.107,14:46:43.466
115,0.0,0.5408,26.9,3.0,40.0,25.7,23.4,21.8,3.1341,2.1523,98.9853,99.3687,14:46:44.807
116,0.0,0.5249,25.5,3.0,40.0,25.7,23.2,21.8,2.983,2.4922,99.6983,99.4606,14:46:46.158
117,0.0,0.5408,26.9,3.0,40.0,25.7,23.8,21.8,2.983,2.4166,99.5882,99.4362,14:46:47.500
118,0.0,0.4981,25.5,3.0,40.0,25.7,24.1,21.3,2.0013,2.8698,98.9334,99.9675,14:46:48.848
119,0.0,0.5542,25.5,3.0,40.0,27.2,23.2,21.1,2.983,1.7747,99.0573,98.5398,14:46:50.215
120,0.0,0.5017,25.5,3.0,40.0,27.2,23.2,21.3,2.2656,2.039,99.5403,98.6725,14:46:51.535
121,0.0,0.5445,25.5,3.0,40.0,25.7,23.8,22.0,2.5677,3.2474,99.5948,99.2179,14:46:52.867
122,0.0,0.4907,25.5,3.0,40.0,25.7,23.6,21.1,2.9075,2.4544,99.6915,99.6953,14:46:54.200
123,0.0,0.5835,25.5,3.0,40.0,25.7,24.1,22.0,3.2851,2.8698,99.9743,99.69,14:46:55.548
124,0.0,0.5176,26.9,3.0,40.0,25.7,24.1,22.3,2.5677,2.0768,99.8483,99.3846,14:46:56.891
125,0.0,0.5542,25.5,3.0,40.0,25.7,23.8,21.3,2.9075,2.5677,99.6342,99.7155,14:46:58.241
126,0.0,0.5542,25.5,3.0,40.0,25.7,23.4,21.8,2.8698,2.681,99.5206,99.2866,14:46:59.555
127,0.0,0.5506,25.5,3.0,40.0,25.8,23.6,21.8,2.4922,3.4739,99.2784,100.9024,14:47:00.881
128,0.0,0.5676,25.5,3.0,40.0,25.7,24.1,22.0,2.2656,1.9258,80.8134,80.2314,14:47:02.209
129,0.0,0.553,25.5,3.0,40.0,25.7,23.8,22.0,3.776,1.9635,80.3163,80.6288,14:47:03.547
130,0.0,0.5786,25.5,3.0,40.0,27.2,24.1,22.3,3.2096,2.7565,80.1059,80.4356,14:47:04.951
131,0.0,0.5176,26.9,3.0,40.0,25.8,23.8,21.8,2.681,2.0013,80.5702,80.358,14:47:06.267
132,0.0,0.5457,26.9,3.0,40.0,25.8,23.8,21.1,3.1341,2.3411,80.3233,80.4046,14:47:07.618
133,0.0,0.4956,27.0,3.0,40.0,25.7,23.6,21.3,2.4922,2.039,80.5621,81.7187,14:47:08.918
134,0.0,0.6079,25.5,3.0,40.0,25.7,23.2,21.8,2.832,2.2656,79.8642,80.5017,14:47:10.239
135,0.0,0.5445,26.9,3.0,40.0,25.8,23.6,21.6,2.3034,1.9635,80.3139,80.1647,14:47:11.568
136,0.0,0.5103,27.0,3.0,40.0,25.7,23.6,21.6,2.681,2.2278,80.5793,80.3564,14:47:12.882
137,0.0,0.5713,25.5,3.0,40.0,25.8,23.4,22.3,2.7187,2.6432,81.2791,80.3001,14:47:14.202
138,0.0,0.5176,25.5,3.0,40.0,27.2,24.1,21.3,2.3034,2.3789,80.6194,80.2893,14:47:15.522
139,0.0,0.5396,25.5,3.0,40.0,25.7,23.6,21.8,2.681,2.1901,80.2829,80.7788,14:47:16.888
140,0.0,0.4981,26.9,3.0,40.0,25.8,24.3,22.0,2.5299,1.6237,80.921,80.5299,14:47:18.220
141,0.0,0.5176,26.9,3.0,40.0,25.8,23.8,21.8,3.0586,2.0013,80.4884,80.4922,14:47:19.530
142,0.0,0.5591,25.5,3.0,40.0,25.8,23.8,21.8,2.6432,1.737,79.1255,80.3017,14:47:20.851
143,0.0,0.5249,25.5,3.0,40.0,27.2,23.6,22.5,1.5104,1.3216,60.0296,60.3791,14:47:22.219
144,0.0,0.5457,26.9,3.0,40.0,25.8,23.8,21.8,2.4544,1.8125,60.0908,60.0018,14:47:23.550
145,0.0,0.5298,25.5,3.0,40.0,25.8,23.8,21.6,3.3229,1.888,59.8266,60.169,14:47:24.918
146,0.0,0.5176,25.5,3.0,40.0,27.2,23.6,21.6,1.888,2.983,59.8509,59.9534,14:47:26.261
147,0.0,0.5213,25.5,3.0,40.0,25.8,23.8,21.3,2.681,1.7747,59.8189,60.0195,14:47:27.582
148,0.0,0.5396,25.5,3.0,40.0,27.3,23.4,21.3,2.5299,3.0208,60.008,59.9209,14:47:28.897
149,0.0,0.5554,25.5,3.0,40.0,25.8,23.8,22.0,1.9635,2.5677,59.9205,60.134,14:47:30.261
150,0.0,0.5884,25.5,3.0,40.0,25.8,23.8,21.8,1.9635,1.6614,60.4722,60.0782,14:47:31.578
151,0.0,0.5066,25.5,3.0,40.0,25.8,23.8,21.3,3.7382,2.0013,60.0359,60.0856,14:47:32.925
152,0.0,0.5481,27.0,3.0,40.0,25.8,23.8,21.8,2.2656,1.737,60.3331,59.9502,14:47:34.253
153,0.0,0.5408,25.5,3.0,40.0,25.8,23.4,21.8,2.1901,1.6992,59.7809,59.7691,14:47:35.621
154,0.0,0.5298,27.0,3.0,40.0,27.3,23.6,22.0,1.5482,1.4726,59.9692,60.2685,14:47:36.953
155,0.0,0.5347,25.5,3.0,40.0,25.8,24.1,21.8,1.8502,1.9635,59.9748,59.9199,14:47:38.318
156,0.0,0.531,25.5,3.0,40.0,25.8,23.8,21.8,2.4922,2.3034,59.9737,59.9885,14:47:39.667
157,0.0,0.5603,27.0,3.0,40.0,25.8,24.1,21.8,3.0208,2.2278,59.7659,60.5426,14:47:41.035
158,0.0,0.4675,25.5,3.0,40.0,25.8,23.8,22.3,1.9258,1.0573,39.6795,39.5582,14:47:42.386
159,0.0,0.52,25.5,3.0,40.0,25.8,23.8,21.8,1.888,1.4349,39.5846,39.7542,14:47:43.737
160,0.0,0.5005,25.5,3.0,40.0,27.3,23.4,22.3,2.0768,1.8502,40.4446,39.1757,14:47:45.055
161,0.0,0.5249,25.5,3.0,40.0,25.8,23.6,21.8,2.2278,1.2083,39.8494,40.0051,14:47:46.389
162,0.0,0.5493,25.5,3.0,40.0,25.8,23.8,22.5,1.6614,1.0195,39.9148,39.5551,14:47:47.738
163,0.0,0.5359,25.5,3.0,40.0,27.3,23.8,21.6,2.6432,1.4349,39.5283,39.3392,14:47:49.082
164,0.0,0.5676,27.0,3.0,40.0,25.8,24.3,22.0,2.4922,2.3034,39.6352,39.4125,14:47:50.432
165,0.0,0.5005,27.0,3.0,40.0,25.8,23.6,21.6,1.7747,1.8502,38.9889,39.6378,14:47:51.748
166,0.0,0.52,25.5,3.0,40.0,25.8,24.1,22.3,1.6992,1.2083,39.6872,39.6427,14:47:53.084
167,0.0,0.5213,25.5,3.0,40.0,27.3,24.1,22.0,1.8502,1.1706,39.5094,39.6218,14:47:54.432
168,0.0,0.5029,27.0,3.0,40.0,25.8,23.4,22.3,2.5677,2.3789,38.7017,39.2724,14:47:55.778
169,0.0,0.5127,25.5,3.0,40.0,25.8,24.1,22.3,1.8502,1.6992,40.0864,38.9466,14:47:57.123
170,0.0,0.5115,25.5,3.0,40.0,25.8,23.4,22.3,3.2096,1.2083,39.7328,39.3163,14:47:58.441
171,0.0,0.4883,27.0,3.0,40.0,25.8,23.8,21.8,1.8125,2.1523,39.616,39.8845,14:47:59.769
172,0.0,0.4773,27.0,3.0,40.0,25.8,23.8,21.8,2.4922,1.9635,39.9342,39.6938,14:48:01.118
173,0.0,0.5676,25.5,3.0,40.0,25.8,23.6,21.3,1.6614,1.0195,20.3316,20.3221,14:48:02.469
174,0.0,0.5115,25.5,3.0,40.0,25.8,23.8,21.6,1.5104,1.0195,20.4622,20.4092,14:48:03.796
175,0.0,0.5554,25.5,3.0,40.0,27.3,23.8,22.0,1.8502,1.0195,20.4154,20.3218,14:48:05.116
176,0.0,0.481,25.5,3.0,40.0,25.8,23.8,22.3,1.2838,1.2461,20.3481,20.5602,14:48:06.469
177,0.0,0.5335,27.0,3.0,40.0,27.3,23.8,21.8,2.1523,1.737,20.163,20.5013,14:48:07.834
178,0.0,0.481,25.6,3.0,40.0,25.8,23.8,20.9,1.4349,1.6237,20.2961,20.7762,14:48:09.215
179,0.0,0.5261,25.5,3.0,40.0,25.8,23.8,21.3,2.2278,1.4726,20.2559,20.0503,14:48:10.544
180,0.0,0.5298,27.0,3.0,40.0,25.8,23.8,22.0,1.0195,1.888,20.3275,20.5377,14:48:11.907
181,0.0,0.5164,25.5,3.0,40.0,25.8,24.3,21.8,1.6614,1.7747,20.6025,20.4204,14:48:13.290
182,0.0,0.5261,25.5,3.0,40.0,25.8,23.8,21.3,1.9258,1.6237,20.3499,20.3123,14:48:14.603
183,0.0,0.4834,25.5,3.0,40.0,25.8,23.8,21.8,1.095,1.737,20.4174,20.5452,14:48:15.953
184,0.0,0.5445,25.6,3.0,40.0,25.8,24.1,21.8,1.3971,1.6237,20.4343,20.4428,14:48:17.318
185,0.0,0.4859,25.5,3.0,40.0,27.3,23.8,21.3,2.7942,1.737,20.2478,20.4382,14:48:18.632
186,0.0,0.5542,25.5,3.0,40.0,27.3,24.3,21.3,1.3216,1.2461,20.4207,21.6212,14:48:19.976
187,0.0,0.4907,25.6,3.0,40.0,25.8,23.8,21.6,1.0573,1.4726,20.4344,20.362,14:48:21.290
