Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,12.7,11.3,1.0573,1.5859,20.2597,20.5374,09:04:55.387
2,12.9,11.6,1.5482,2.7565,20.3642,20.2207,09:04:56.322
3,13.2,11.6,1.3971,1.8125,20.2398,20.6447,09:04:57.089
4,13.2,11.3,1.4726,2.9075,20.1367,20.6901,09:04:57.851
5,12.7,11.8,1.3971,1.8125,20.3574,20.3789,09:04:58.610
6,13.2,11.8,0.944,2.1901,20.1271,20.493,09:04:59.373
7,13.2,11.3,1.095,1.5104,20.4289,20.1461,09:05:00.137
8,13.2,11.8,1.7747,1.5482,20.3445,20.4287,09:05:00.924
9,13.2,11.6,0.5664,1.8125,20.5246,20.3248,09:05:01.687
10,13.2,11.1,1.6614,1.4349,20.4172,20.3833,09:05:02.446
11,12.9,11.3,0.9062,1.9258,20.3801,20.4454,09:05:03.208
12,12.9,11.3,2.1146,1.8125,20.0774,20.6669,09:05:03.967
13,12.7,11.6,1.3971,3.1341,20.6813,20.5135,09:05:04.739
14,13.2,11.8,1.1706,2.2278,20.3937,20.363,09:05:05.508
15,12.9,11.3,1.1706,1.4726,20.3523,20.5172,09:05:06.274
16,12.7,11.6,1.2838,2.1901,20.4551,20.3352,09:05:07.037
17,13.2,11.3,0.7174,2.681,20.4584,20.515,09:05:07.815
18,12.7,11.8,1.9258,2.1146,20.3522,20.3618,09:05:08.580
19,12.9,11.8,1.2083,1.5859,20.3014,20.3099,09:05:09.347
20,13.4,11.3,0.9062,1.737,20.4892,20.3292,09:05:10.114
21,13.2,11.1,0.793,2.0768,20.3488,20.2672,09:05:10.875
22,12.7,11.6,1.4349,1.9635,20.3626,20.4734,09:05:11.654
23,13.2,11.3,1.5482,2.0013,20.4942,20.5427,09:05:12.419
24,13.6,11.8,0.9062,2.3034,20.2124,20.3641,09:05:13.180
25,13.2,11.3,1.5482,2.1523,20.2011,20.546,09:05:13.943
26,12.9,11.8,1.1328,2.4922,20.5577,20.3476,09:05:14.703
27,12.7,11.8,1.8502,1.737,20.2161,20.3056,09:05:15.499
28,13.2,11.1,1.4726,2.0013,20.3536,20.7246,09:05:16.259
29,13.2,11.6,1.3971,2.2278,20.2784,20.4679,09:05:17.009
30,12.9,11.8,1.1706,1.4349,20.3401,20.4386,09:05:17.767
31,13.4,11.6,1.3594,1.6237,20.4139,20.3932,09:05:18.526
32,12.7,11.3,1.2083,2.039,20.5016,20.5025,09:05:19.294
33,12.9,11.8,1.3216,1.737,20.1013,20.2317,09:05:20.074
34,13.2,11.8,1.2083,1.4349,20.6987,20.2495,09:05:20.851
35,13.2,11.3,1.737,1.8125,20.1822,20.7443,09:05:21.612
36,13.2,10.9,1.095,2.2656,20.3146,20.3936,09:05:22.386
37,12.9,11.6,1.5482,2.0768,20.394,20.4956,09:05:23.152
38,12.9,11.8,1.2838,1.5859,20.2708,20.726,09:05:23.915
39,12.9,11.1,1.1328,2.1146,21.4517,20.3143,09:05:24.699
40,13.2,10.9,0.944,2.1523,20.9845,20.16,09:05:25.460
41,12.9,10.9,1.5482,1.2838,20.4801,20.3265,09:05:26.211
42,13.2,11.6,1.0573,1.7747,20.3968,20.3337,09:05:26.976
43,12.9,11.8,1.4349,1.888,20.3293,20.5721,09:05:27.740
44,13.4,11.6,1.095,2.1523,20.379,20.8327,09:05:28.503
45,12.9,11.6,1.888,2.1146,20.2764,20.6439,09:05:29.270
46,12.9,11.1,1.6237,2.6432,25.0495,20.3639,09:05:30.032
47,13.4,11.8,1.7747,3.3984,39.5267,39.6314,09:05:30.786
48,12.9,11.6,1.2838,2.7187,39.5458,39.5309,09:05:31.551
49,12.9,11.3,1.1706,2.8698,40.1092,39.4825,09:05:32.299
50,12.9,11.8,1.6237,2.3411,39.486,39.4039,09:05:33.061
51,13.4,10.9,1.2838,3.5117,39.5095,39.3109,09:05:33.825
52,13.4,12.0,1.5859,2.4922,39.7026,39.3565,09:05:34.584
53,13.2,11.8,2.0768,2.1523,39.5739,39.4793,09:05:35.346
54,12.7,11.8,1.3216,2.7942,39.5182,39.3849,09:05:36.108
55,13.2,11.3,1.6614,2.5677,39.5997,39.5616,09:05:36.869
56,13.2,11.8,1.737,2.7565,39.597,39.7661,09:05:37.631
57,12.9,11.8,0.9062,3.3984,39.6948,39.8161,09:05:38.392
58,13.2,11.3,1.2083,2.039,39.9198,39.6468,09:05:39.154
