Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,17.0,17.3,1.1706,2.2656,20.402,20.3899,09:50:56.735
2,17.0,16.3,1.6237,1.7747,20.6734,20.3393,09:50:57.702
3,17.0,17.0,1.5482,1.9635,20.5079,20.3696,09:50:58.464
4,17.0,16.8,1.0195,2.4922,20.2505,20.2574,09:50:59.222
5,17.3,17.0,1.8125,1.6992,20.4831,20.3217,09:50:59.981
6,17.5,17.0,1.2461,2.1901,20.4262,20.4352,09:51:00.739
7,17.3,17.0,1.7747,1.737,20.2014,20.438,09:51:01.506
8,17.5,17.5,0.9818,2.1146,20.3685,20.3303,09:51:02.265
9,17.5,17.0,1.5859,1.8502,20.2419,20.3554,09:51:03.026
10,17.3,17.0,1.3971,1.7747,20.3739,20.5674,09:51:03.786
11,17.7,16.8,1.6992,1.8502,20.3948,20.6514,09:51:04.539
12,17.3,17.5,1.888,1.737,20.3931,20.4019,09:51:05.313
13,17.3,17.0,1.6992,2.3411,20.5286,20.4914,09:51:06.071
14,17.5,17.0,1.0195,2.4166,20.5253,20.4334,09:51:06.823
15,17.5,17.0,1.3216,2.0768,20.265,20.2374,09:51:07.581
16,17.9,17.7,1.5104,2.1523,20.4653,20.2424,09:51:08.339
17,17.7,17.0,1.3971,1.8125,20.3738,20.4536,09:51:09.108
18,17.5,17.0,1.2461,2.039,20.2547,20.4755,09:51:09.872
19,17.5,17.5,1.3971,2.681,20.0815,20.4405,09:51:10.634
20,17.5,17.0,1.095,2.7187,20.3506,20.3783,09:51:11.399
21,17.0,17.3,1.4349,1.9258,20.4376,20.505,09:51:12.164
22,17.7,17.3,1.4349,1.6992,20.4552,20.5528,09:51:12.942
23,17.5,17.0,0.6419,2.4166,20.2832,20.5011,09:51:13.704
24,17.5,17.3,1.4726,1.6614,20.3806,20.2,09:51:14.467
25,17.5,16.3,0.9062,2.1523,20.3319,20.3067,09:51:15.231
26,17.7,16.3,1.888,1.9258,20.3876,20.9106,09:51:15.992
27,17.0,17.0,0.5286,1.8502,20.4471,20.0614,09:51:16.753
28,17.7,17.0,1.5859,2.1146,20.1801,20.2409,09:51:17.518
29,17.5,16.8,1.3971,2.1146,20.7292,20.3996,09:51:18.280
30,17.5,16.1,1.2461,2.2656,20.1294,20.6852,09:51:19.043
31,17.0,17.9,0.9062,2.6054,20.4445,20.1544,09:51:19.806
32,17.9,17.5,1.2461,2.0013,20.4542,20.3683,09:51:20.570
33,17.9,17.5,1.2461,2.0013,20.3326,20.21,09:51:21.331
34,17.5,17.0,1.1706,1.8125,20.868,20.8265,09:51:22.074
35,17.5,16.1,0.5664,2.1901,20.4348,20.2066,09:51:22.836
36,17.3,16.8,1.6614,2.039,20.3763,21.1605,09:51:23.609
37,17.7,16.1,0.7174,1.9635,20.4869,20.4785,09:51:24.372
38,17.3,17.0,1.4349,1.7747,21.2521,20.2957,09:51:25.132
39,17.5,17.3,1.095,2.5299,20.3077,20.2759,09:51:25.890
40,17.5,16.8,1.737,1.8502,20.3354,20.2981,09:51:26.650
41,17.5,17.5,1.2838,2.7187,20.3019,20.4873,09:51:27.414
42,17.5,16.8,1.0573,2.3789,20.6941,20.2244,09:51:28.172
