Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,19.3,15.7,6.6835,5.5507,59.9125,59.8169,10:51:12.989
2,19.5,14.8,6.4192,5.4374,60.2126,59.8305,10:51:13.954
3,19.8,15.0,5.0598,4.0403,59.9176,60.1939,10:51:14.711
4,19.3,15.0,5.0221,3.7005,59.8977,60.0199,10:51:15.473
5,19.5,14.5,5.4752,4.3424,59.998,59.9571,10:51:16.228
6,19.3,14.5,5.9661,4.569,60.1882,60.3622,10:51:16.987
7,19.8,13.8,5.3997,4.2669,59.9168,59.3674,10:51:17.746
8,19.5,15.0,4.569,3.927,59.9047,60.1176,10:51:18.505
9,19.8,14.5,6.0794,4.569,60.0401,59.9255,10:51:19.263
10,19.3,14.8,6.0794,4.9843,60.1631,60.218,10:51:20.024
11,19.8,14.8,6.1171,5.0221,60.0819,60.0792,10:51:20.782
12,19.3,14.8,4.72,4.3046,59.7936,60.621,10:51:21.540
13,19.5,14.8,6.3059,4.2291,60.0553,60.001,10:51:22.305
14,19.8,15.4,6.0416,4.871,59.8023,59.9158,10:51:23.062
15,19.5,15.0,5.664,4.5312,59.77,59.671,10:51:23.822
16,19.1,14.5,4.5312,4.5312,59.6435,60.1103,10:51:24.581
17,19.5,15.0,5.2864,3.8138,60.1351,59.8888,10:51:25.344
18,19.5,14.8,5.664,4.1536,60.0575,59.4273,10:51:26.100
19,19.1,15.0,6.3814,5.3997,60.0591,59.8501,10:51:26.876
20,19.3,15.7,3.7005,4.5312,60.1513,59.5864,10:51:27.658
21,19.1,15.2,4.9466,3.3984,39.6237,39.6744,10:51:28.423
22,19.5,14.5,3.6627,4.0781,39.7984,39.3265,10:51:29.176
23,19.8,15.0,4.4557,3.2096,39.2857,39.464,10:51:29.940
24,19.1,15.0,3.927,4.0781,39.1337,39.612,10:51:30.705
25,19.5,15.4,4.569,4.569,39.4238,39.8668,10:51:31.466
26,19.3,14.1,4.1158,3.5117,39.7294,39.4891,10:51:32.225
27,19.8,15.0,5.4374,3.7005,39.5391,39.6967,10:51:32.988
28,19.5,14.5,3.9648,3.2474,39.3538,39.7906,10:51:33.751
29,19.5,14.8,5.3242,3.3984,39.5134,39.8145,10:51:34.517
30,18.8,14.8,4.3046,3.3229,39.7195,39.4035,10:51:35.277
31,19.5,15.4,4.72,3.3984,39.5948,39.7914,10:51:36.071
32,19.3,15.0,4.2291,3.2096,39.5551,39.2934,10:51:36.831
33,19.8,14.5,5.2109,4.1158,39.4864,39.6605,10:51:37.592
34,19.5,14.5,4.3424,3.5117,39.5181,39.8113,10:51:38.336
35,19.1,15.7,5.0976,4.1158,39.2845,39.7082,10:51:39.096
36,19.5,15.0,4.7955,3.0963,39.6545,39.4454,10:51:39.868
37,19.1,15.0,5.6262,4.0026,39.5377,40.0533,10:51:40.629
38,19.5,15.0,4.2669,3.6627,39.7305,39.4082,10:51:41.392
39,19.3,15.2,5.1354,3.3606,39.7399,39.5005,10:51:42.155
40,19.5,15.0,2.9075,2.9075,20.2579,30.9103,10:51:42.919
41,19.3,15.0,3.927,2.3789,20.4925,20.5613,10:51:43.686
42,20.0,13.8,3.5117,2.7942,20.4488,20.3278,10:51:44.447
43,19.5,15.4,3.6627,1.888,20.3948,20.337,10:51:45.210
44,19.8,14.3,3.3229,2.9453,20.142,20.3448,10:51:45.971
45,19.5,15.0,4.0026,2.983,20.4407,20.5162,10:51:46.734
46,20.0,15.2,3.0586,2.7565,20.584,20.4994,10:51:47.498
47,19.8,15.0,3.6627,2.3411,20.4069,20.2864,10:51:48.262
48,19.5,14.1,3.776,2.832,20.4377,20.4467,10:51:49.023
49,19.8,15.0,3.9648,2.7942,20.8455,20.3838,10:51:49.788
50,19.5,14.8,3.5494,3.1718,20.2995,20.3774,10:51:50.551
51,19.5,14.5,3.2096,2.5299,20.4388,20.4491,10:51:51.311
52,19.1,15.0,4.1914,2.832,20.82,20.4078,10:51:52.087
53,19.3,15.0,3.5117,2.983,20.4012,20.3452,10:51:52.863
54,19.5,14.5,3.4739,2.6054,20.5461,20.4988,10:51:53.643
55,19.3,15.0,3.1718,2.4166,20.3613,20.3555,10:51:54.403
56,19.5,14.5,3.9648,2.681,20.0916,20.4592,10:51:55.161
57,19.3,15.0,3.8893,2.7187,20.4998,20.371,10:51:55.916
58,19.3,14.8,3.776,2.2656,20.4439,20.4345,10:51:56.679
59,19.8,15.2,2.7187,2.832,20.3267,20.2922,10:51:57.442
