Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,18.2,14.3,3.2096,2.3411,20.3013,20.7112,05:02.6
2,17.9,14.5,3.5494,2.1146,20.3337,20.3159,05:03.6
3,18.2,15,3.4739,2.681,20.462,20.2831,05:04.3
4,17.9,15,2.7187,1.6237,20.4855,20.3339,05:05.1
5,17.9,13.8,3.1341,1.6992,20.7649,20.0992,05:05.9
6,18.4,14.3,2.6054,2.1901,20.3976,20.3827,05:06.6
7,17.5,15.4,3.2474,2.4544,20.4513,20.4798,05:07.4
8,18.4,15,3.0208,1.8125,20.5187,20.4174,05:08.1
9,18.6,14.8,3.927,2.681,19.8218,20.1337,05:08.9
10,18.2,14.5,2.6432,1.6237,20.301,20.2728,05:09.7
11,18.4,14.1,3.2096,2.5677,20.4248,20.4459,05:10.4
12,18.2,14.5,3.8893,1.6992,20.5153,20.339,05:11.2
13,17.7,15,3.0586,1.7747,20.3698,20.3117,05:11.9
14,17.5,15.2,2.7187,2.1523,20.6804,20.3758,05:12.7
15,17.7,15,2.4922,2.4922,20.3169,20.4333,05:13.5
16,17.7,14.1,2.7565,2.1901,20.2279,20.0809,05:14.2
17,17.5,14.1,2.9453,1.6237,20.4465,20.467,05:15.0
18,18.2,14.8,2.3789,2.3411,20.569,20.2745,05:15.8
19,17.9,14.5,3.4362,2.3411,20.2094,20.1715,05:16.5
20,18.2,15,3.5117,1.888,20.6033,20.474,05:17.3
21,17.5,14.5,2.983,1.9258,20.4711,20.4635,05:18.0
22,17.9,15.2,2.832,1.7747,20.5003,20.3787,05:18.8
23,18.2,14.1,3.1718,2.7187,20.1471,20.1434,05:19.6
24,18.4,14.1,3.5117,1.6237,20.4383,20.4279,05:20.3
25,18.6,14.1,2.8698,2.3034,20.43,20.9858,05:21.1
26,17.9,15.4,3.0208,1.8502,20.259,20.4629,05:21.8
27,18.2,14.1,3.776,2.1523,19.9424,20.1435,05:22.6
28,17.9,14.5,2.7187,2.3411,20.4502,20.44,05:23.4
29,18.4,14.5,2.7187,1.6237,20.4669,20.4344,05:24.1
30,18.2,14.5,2.6432,2.1901,20.2678,20.0364,05:24.9
31,17.7,15,3.6627,2.1901,20.3961,20.0327,05:25.6
32,18.2,14.3,3.8515,1.5859,20.395,20.3377,05:26.4
