Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,13.4,11.3,3.8138,2.2278,20.3189,20.2207,10:50:38.527
2,13.6,11.3,2.681,2.1523,20.6414,20.349,10:50:39.470
3,13.6,11.6,3.9648,2.3034,20.4479,20.3744,10:50:40.227
4,13.6,10.4,2.4166,2.3034,20.6636,20.4323,10:50:41.010
5,13.6,10.9,3.3229,1.6237,20.3567,20.4049,10:50:41.764
6,13.4,10.9,2.3034,1.9258,20.392,20.3966,10:50:42.526
7,13.6,10.9,3.0208,2.2656,20.3673,20.2738,10:50:43.284
8,13.2,10.9,3.0586,1.6992,20.3939,20.3033,10:50:44.047
9,13.6,10.9,3.0586,2.4544,20.8283,20.5327,10:50:44.804
10,13.2,11.3,2.3034,1.8125,20.4497,20.3642,10:50:45.566
11,13.4,11.6,2.832,2.7565,20.7271,20.1822,10:50:46.328
12,13.2,10.9,2.3789,1.8502,20.3134,20.5402,10:50:47.088
13,13.4,11.3,2.4922,1.888,20.3951,20.622,10:50:47.852
14,13.6,11.1,2.4166,2.039,21.2154,20.944,10:50:48.617
15,13.6,10.4,2.9075,2.0768,20.2903,20.5601,10:50:49.377
16,13.8,10.9,1.888,2.6054,20.7017,21.0783,10:50:50.136
17,13.4,11.3,2.3789,1.8502,20.4303,20.376,10:50:50.899
18,13.6,11.3,2.2278,2.983,20.0742,20.1578,10:50:51.658
19,13.6,11.3,2.8698,2.0768,20.349,20.3829,10:50:52.425
20,13.6,11.1,2.9075,1.888,20.9382,20.3743,10:50:53.185
21,13.4,11.8,3.2096,1.5104,20.4266,20.4174,10:50:53.940
22,13.2,11.3,2.2656,2.0013,20.2511,20.2537,10:50:54.700
23,13.8,10.7,3.2851,2.5299,20.7276,20.3325,10:50:55.465
24,13.6,11.1,3.2474,1.4726,20.6511,20.3913,10:50:56.226
25,13.6,10.2,2.4166,1.6614,20.1655,20.0977,10:50:56.985
26,13.4,11.3,2.1523,1.8502,20.4037,20.5506,10:50:57.751
27,13.4,10.0,2.2278,2.8698,20.5191,20.6523,10:50:58.514
28,13.6,10.9,4.1914,1.8125,20.4035,20.2894,10:50:59.277
29,13.6,10.0,2.1901,1.6614,20.4491,20.3948,10:51:00.038
30,13.4,10.7,3.7382,2.1523,20.308,20.3074,10:51:00.798
31,13.2,10.9,2.8698,1.9635,20.6199,20.4553,10:51:01.561
32,13.6,11.3,2.7187,1.9635,20.3686,20.3545,10:51:02.322
33,13.6,11.1,2.5299,2.4166,20.5297,20.3913,10:51:03.082
34,13.4,11.1,2.6432,2.1901,19.9317,20.4355,10:51:03.846
35,13.2,10.4,3.1718,2.2656,20.1437,20.721,10:51:04.610
36,13.4,10.9,2.2278,1.5482,20.4452,20.0205,10:51:05.368
37,13.6,10.0,2.3789,1.5104,20.1001,20.4195,10:51:06.133
38,13.4,10.9,2.3411,2.1901,20.2857,20.4676,10:51:06.891
39,13.8,10.9,2.1146,2.2278,20.5052,20.3503,10:51:07.655
40,13.6,11.3,1.9635,1.888,20.4007,20.2576,10:51:08.415
41,13.6,10.2,2.4544,1.5104,20.519,20.6645,10:51:09.180
42,13.2,10.9,2.0768,2.4922,20.0543,20.5241,10:51:09.937
43,13.6,10.0,3.0963,2.0768,20.3154,20.3659,10:51:10.713
44,14.1,11.3,3.7382,2.0768,20.5193,20.4333,10:51:11.478
45,13.4,11.3,2.3034,2.0013,20.6166,20.2704,10:51:12.241
46,13.6,10.9,3.4739,2.0013,20.5129,20.3796,10:51:13.008
47,13.4,10.9,3.0586,2.6054,39.9088,40.3042,10:51:13.774
48,13.4,10.9,2.7187,2.5299,39.5939,40.0968,10:51:14.536
49,13.6,11.3,3.2474,1.6237,39.6617,39.8284,10:51:15.294
50,13.4,11.3,3.1718,2.4544,39.7218,39.6672,10:51:16.055
51,13.2,11.1,2.5677,2.1901,39.5836,39.5006,10:51:16.816
52,13.6,11.1,3.1718,2.5299,39.6051,39.5231,10:51:17.579
53,13.6,10.7,2.8698,2.1901,39.5238,39.9569,10:51:18.338
54,13.4,10.2,2.4544,2.1523,39.89,40.2115,10:51:19.102
55,13.2,10.4,3.4739,1.8502,39.5942,39.3194,10:51:19.866
56,13.6,11.1,2.9075,2.4544,39.531,39.2973,10:51:20.628
57,13.4,10.9,2.9075,2.0013,39.3419,39.8222,10:51:21.390
58,13.4,10.7,3.4739,2.8698,39.6184,39.5118,10:51:22.150
59,13.6,10.7,2.4922,2.3034,39.2877,39.669,10:51:22.910
60,13.2,10.0,2.681,2.0013,39.5337,39.4157,10:51:23.670
61,13.2,10.9,3.1718,2.4922,39.4155,38.987,10:51:24.441
62,13.2,11.1,3.1341,3.0586,39.5388,39.5638,10:51:25.203
63,13.4,10.4,3.8138,2.1146,39.6246,39.6942,10:51:25.977
64,13.6,10.7,2.9075,2.7565,39.5808,39.6841,10:51:26.737
65,13.6,10.9,3.0963,2.1523,39.5636,39.6203,10:51:27.502
66,13.8,11.1,4.4557,2.832,59.2596,41.2909,10:51:28.262
67,13.6,10.9,4.569,3.0208,59.6906,60.0727,10:51:29.041
68,13.6,11.1,3.1718,3.5872,59.7476,59.9392,10:51:29.806
69,13.6,10.9,3.5494,2.5299,59.5159,59.7142,10:51:30.570
70,13.6,11.3,3.9648,2.983,60.0622,59.8933,10:51:31.330
71,13.2,11.3,3.5117,3.2851,60.4203,60.0387,10:51:32.095
72,13.8,10.7,2.4544,2.681,59.9168,60.3411,10:51:32.862
73,13.8,10.9,2.832,2.3034,59.4263,59.3733,10:51:33.621
74,13.6,10.9,3.927,2.5299,60.0913,59.6675,10:51:34.380
75,13.6,10.7,2.7565,4.1914,60.06,60.0147,10:51:35.142
76,13.6,10.4,3.0963,2.6054,59.8812,59.5063,10:51:35.905
77,13.6,10.9,3.8893,2.832,60.2864,60.052,10:51:36.669
78,13.4,11.3,4.6067,2.983,61.3175,59.6031,10:51:37.419
79,13.2,10.7,3.625,3.7005,59.8789,59.8604,10:51:38.179
80,13.6,11.1,3.5872,3.0586,60.1316,60.0279,10:51:38.940
81,13.6,11.3,3.3984,2.8698,59.9793,59.8672,10:51:39.700
82,13.4,10.9,4.0403,2.5299,59.9443,60.2756,10:51:40.461
83,13.4,11.3,3.2851,3.1718,60.0117,59.9847,10:51:41.225
84,13.4,11.1,2.7942,2.4166,60.1221,59.3761,10:51:41.982
85,13.2,10.7,2.832,2.2656,60.0507,60.1297,10:51:42.748
86,13.4,11.3,5.2864,2.4166,79.5757,80.1684,10:51:43.510
87,13.6,10.9,4.0781,2.6432,80.6313,81.0131,10:51:44.272
88,13.6,11.1,3.7382,2.5677,79.4281,80.4344,10:51:45.028
89,13.8,10.4,2.983,2.6432,80.6769,80.9316,10:51:45.802
90,13.6,11.3,3.0963,2.7565,80.8612,80.49,10:51:46.559
91,13.6,10.7,3.1341,2.983,80.2884,80.1419,10:51:47.317
92,13.6,11.3,2.8698,3.0208,80.5768,80.3957,10:51:48.081
93,14.1,11.3,3.0586,3.2851,79.5651,80.3745,10:51:48.859
94,13.6,10.4,3.2096,2.8698,80.2472,80.5469,10:51:49.621
95,13.4,10.9,3.0963,3.0586,80.4617,80.5355,10:51:50.380
96,13.6,10.7,3.2851,3.3606,80.3155,80.3296,10:51:51.146
97,14.1,10.9,4.0026,3.2851,79.4405,80.1705,10:51:51.920
98,14.1,11.3,3.5494,2.9075,80.1397,80.3602,10:51:52.683
99,13.6,10.7,3.1718,3.5494,80.9314,80.2396,10:51:53.446
100,13.6,11.3,4.4179,2.983,80.824,79.9059,10:51:54.210
101,13.4,10.9,3.3606,3.4362,80.4379,80.5215,10:51:54.972
102,13.6,10.0,3.927,3.3984,80.4108,80.0776,10:51:55.732
103,14.1,11.8,3.7382,3.2851,80.598,80.0428,10:51:56.490
104,13.6,11.3,4.1536,3.3229,80.4156,80.3692,10:51:57.251
105,13.6,11.8,4.8333,4.0026,80.2497,80.2455,10:51:58.027
106,14.1,10.9,4.5312,3.9648,99.7034,99.5277,10:51:58.793
107,13.4,10.9,3.6627,3.5117,99.5526,99.3828,10:51:59.557
108,13.4,10.9,3.8893,3.625,99.4679,99.1633,10:52:00.320
109,13.6,10.9,4.7578,3.7382,99.5264,100.0324,10:52:01.077
110,13.8,11.1,4.1914,3.625,99.3799,99.4097,10:52:01.838
111,14.1,11.1,3.7005,3.3984,99.3661,99.8531,10:52:02.598
112,14.1,11.1,3.776,3.7382,99.44,99.6793,10:52:03.359
113,13.6,10.9,4.2291,3.8515,99.7583,99.7925,10:52:04.119
114,13.8,10.9,4.9088,3.3984,99.7241,99.9522,10:52:04.876
115,13.8,10.9,2.983,3.2474,100.9142,99.6605,10:52:05.642
116,14.3,10.9,5.2864,3.625,98.8459,99.6443,10:52:06.397
117,13.6,10.9,3.7382,3.927,99.6056,99.553,10:52:07.204
118,13.8,11.8,4.1536,2.9075,99.4783,99.4474,10:52:07.963
119,13.6,10.9,3.5117,3.1341,99.44,99.2437,10:52:08.726
120,13.6,11.3,4.4179,4.3802,99.5287,99.1204,10:52:09.489
121,13.6,11.3,4.0026,4.1914,99.6122,99.0549,10:52:10.253
122,13.6,10.7,3.8138,2.681,99.2408,99.1768,10:52:11.013
123,14.1,11.3,4.5312,3.0586,99.5033,99.9207,10:52:11.776
124,14.1,10.9,4.7578,3.9648,99.539,100.2525,10:52:12.540
125,13.6,11.6,5.0976,5.0976,119.4151,102.9426,10:52:13.305
126,14.1,11.3,4.9843,3.8893,120.2509,119.8337,10:52:14.081
127,14.1,10.9,4.4557,4.3424,119.9941,119.8513,10:52:14.826
128,14.1,11.1,4.9466,3.7382,120.0153,119.9536,10:52:15.587
129,13.6,11.3,4.3046,3.3984,120.1099,119.2365,10:52:16.349
130,14.1,10.9,4.2291,4.569,120.0864,119.7754,10:52:17.113
131,13.8,11.3,4.0403,2.9453,120.2323,120.1075,10:52:17.878
132,14.1,10.4,4.72,3.9648,119.9729,119.6054,10:52:18.640
133,14.1,10.9,4.4934,3.5117,119.8121,119.6557,10:52:19.389
134,13.6,11.3,4.7578,4.2669,120.0044,119.4204,10:52:20.142
135,14.1,11.1,4.1914,2.7565,120.498,120.2001,10:52:20.904
136,13.8,10.9,5.3997,4.2669,119.5402,120.0968,10:52:21.667
137,14.1,10.9,3.1718,3.7005,119.8147,120.8607,10:52:22.431
138,13.6,10.4,4.2669,4.871,119.7915,120.6018,10:52:23.194
139,14.1,11.3,3.9648,4.0403,120.2823,119.5144,10:52:23.954
140,13.8,10.0,4.2669,4.1914,119.9535,120.0245,10:52:24.712
141,14.3,11.6,4.0403,3.8893,120.3545,119.548,10:52:25.472
142,13.6,11.3,5.513,3.8893,120.0437,119.697,10:52:26.225
143,14.1,11.1,3.776,3.6627,120.4091,119.1429,10:52:26.982
144,14.1,10.9,4.4179,3.8893,119.6444,119.967,10:52:27.737
145,13.8,11.6,3.5494,2.6054,99.8571,99.6593,10:52:28.492
146,13.6,11.6,4.4179,3.3984,99.7838,99.5714,10:52:29.251
147,14.1,11.3,5.7395,3.9648,99.5341,99.9703,10:52:29.994
148,14.1,11.3,4.0026,3.2851,100.0883,99.6365,10:52:30.753
149,14.3,11.3,2.9075,3.4739,99.7768,100.4652,10:52:31.514
150,13.8,11.3,3.8893,4.0781,99.3694,99.2831,10:52:32.277
151,13.8,11.3,4.8333,3.8515,99.8691,99.5411,10:52:33.021
152,14.1,11.8,4.1914,3.4739,99.8701,99.6873,10:52:33.778
153,14.1,11.8,4.2669,3.4362,99.5483,99.7497,10:52:34.543
154,14.3,11.3,3.776,3.8893,99.8261,99.3304,10:52:35.305
155,14.1,10.9,4.3046,4.0403,99.6362,100.0105,10:52:36.064
156,14.1,10.9,4.2669,2.7565,99.6564,99.6192,10:52:36.826
157,14.3,11.3,3.1341,3.2851,99.5289,99.8262,10:52:37.581
158,14.1,11.1,3.625,4.1536,99.7593,98.7149,10:52:38.355
159,14.1,11.1,3.9648,4.6067,99.5772,99.7853,10:52:39.107
160,13.8,11.3,4.3046,2.9453,99.7585,99.5892,10:52:39.862
161,14.1,11.1,3.9648,3.2851,99.2613,99.8745,10:52:40.621
162,14.1,11.6,4.4557,4.0026,99.5735,99.5684,10:52:41.383
163,13.8,11.3,4.6822,3.625,99.5786,99.3119,10:52:42.143
164,14.1,11.3,4.6067,2.8698,99.3096,100.1825,10:52:42.900
165,14.3,11.8,3.2474,3.6627,80.3922,80.3678,10:52:43.661
166,14.1,10.9,2.7187,3.0963,80.4648,80.7264,10:52:44.418
167,14.5,11.1,2.681,3.2096,80.1373,80.5943,10:52:45.175
168,14.3,11.3,2.983,3.6627,80.2436,80.7829,10:52:45.941
169,14.5,11.6,3.0586,3.1341,80.5804,80.7333,10:52:46.699
170,14.3,10.9,3.2474,3.3606,80.2115,80.4944,10:52:47.461
171,14.3,11.8,3.5494,3.0586,80.0989,81.36,10:52:48.237
172,14.3,11.3,3.7005,2.681,80.4105,80.2579,10:52:48.996
173,14.1,11.8,4.0403,2.983,79.618,80.132,10:52:49.760
174,13.6,11.8,3.5494,3.8515,80.4788,80.1081,10:52:50.521
175,14.1,11.6,4.0781,2.9075,80.2968,80.2488,10:52:51.278
176,14.5,10.9,4.4934,2.8698,80.5738,80.2679,10:52:52.041
177,14.1,11.8,3.3984,3.3229,80.5941,80.2096,10:52:52.803
178,14.1,11.8,3.3984,3.2096,80.4584,80.0757,10:52:53.567
179,13.6,11.8,4.569,3.8893,80.2787,80.3054,10:52:54.359
180,13.8,11.8,3.8138,3.2474,80.1281,81.0387,10:52:55.120
181,14.1,11.3,3.2474,3.2096,80.1958,80.8672,10:52:55.868
182,14.3,11.8,4.2291,3.8515,80.5689,80.5176,10:52:56.630
183,14.3,11.3,3.5117,3.3606,80.3467,80.4609,10:52:57.391
184,14.3,11.6,3.5494,3.2851,80.1431,80.581,10:52:58.158
185,14.1,12.5,3.5872,2.9075,60.073,59.7769,10:52:58.921
186,14.1,11.3,3.2096,2.4922,59.9146,60.3928,10:52:59.682
187,14.1,11.8,3.625,2.832,58.8297,60.1808,10:53:00.443
188,14.1,11.8,3.2851,2.9075,59.9381,60.0244,10:53:01.204
189,14.1,11.3,4.1536,2.1523,60.2062,60.184,10:53:01.958
190,13.8,11.3,2.4922,2.3411,59.778,60.0443,10:53:02.736
191,14.5,11.6,3.1718,3.6627,60.0812,59.9376,10:53:03.499
192,14.5,12.0,3.2474,3.5872,59.9875,59.91,10:53:04.289
193,14.1,11.1,3.2474,3.0963,59.7964,59.5225,10:53:05.053
194,14.8,12.3,2.6054,2.7187,59.7072,60.1973,10:53:05.811
195,14.8,11.3,2.7942,2.1523,60.127,59.9518,10:53:06.573
196,14.5,11.6,2.7565,3.3606,60.069,60.1124,10:53:07.330
197,14.5,12.0,2.9075,2.4922,59.6185,60.3736,10:53:08.104
198,14.3,11.3,2.983,2.6054,60.0193,59.7186,10:53:08.884
199,14.1,11.3,3.3606,2.681,60.0613,61.1047,10:53:09.647
200,14.8,10.9,3.7005,2.7942,60.0558,60.2263,10:53:10.408
201,14.1,10.9,4.0026,3.1341,59.966,59.9243,10:53:11.168
202,14.5,11.8,3.2851,2.5299,60.9807,60.4581,10:53:11.933
203,14.3,10.9,2.4544,2.4166,60.3238,59.7322,10:53:12.695
204,14.5,12.3,2.9453,2.6054,39.6129,39.6407,10:53:13.459
205,14.5,11.8,2.5299,3.3606,39.4861,39.6196,10:53:14.222
206,14.1,11.8,3.4362,2.6432,39.7119,39.6014,10:53:14.981
207,14.5,11.6,2.7187,2.0768,38.9494,38.8875,10:53:15.775
208,14.3,11.3,3.0208,2.7942,40.194,39.8624,10:53:16.538
