Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
163,7.9,5.4,4.2669,4.1536,99.3207,99.6567,08:29:52.700
164,7.3,5.7,4.2669,4.0403,96.5685,100.7376,08:29:53.462
165,7.0,5.7,4.3424,3.5117,80.0197,80.2095,08:29:54.226
166,7.5,5.7,4.7955,3.8893,80.1854,80.2921,08:29:54.990
167,7.3,6.1,4.3046,4.5312,80.4131,80.0466,08:29:55.757
168,7.3,5.7,4.7955,3.3984,80.5051,80.0879,08:29:56.550
169,7.7,5.9,4.4179,3.6627,80.428,80.2127,08:29:57.313
170,7.5,5.0,4.3046,4.569,80.6312,80.4897,08:29:58.080
171,7.7,5.2,3.927,3.2851,80.5592,80.2428,08:29:58.841
172,7.5,5.7,5.0976,3.9648,80.2515,80.4173,08:29:59.604
173,7.5,5.4,4.6822,5.8906,80.0902,80.5029,08:30:00.385
174,7.3,6.1,4.5312,2.7942,80.4363,80.5265,08:30:01.161
175,7.7,5.4,4.7955,4.1158,80.6869,80.2596,08:30:01.918
176,7.5,5.9,4.72,3.5117,80.9352,79.5142,08:30:02.675
177,8.2,5.7,4.4934,4.4934,80.4716,80.8978,08:30:03.437
178,7.0,5.7,4.4557,2.681,80.3564,80.5604,08:30:04.199
179,7.7,5.7,4.4557,3.6627,79.4796,80.4169,08:30:04.958
180,7.3,5.7,4.7578,2.681,80.3017,80.5302,08:30:05.733
181,7.7,5.2,4.4557,2.7942,80.3995,80.5258,08:30:06.491
182,7.3,5.2,3.8515,2.7942,80.0497,81.0502,08:30:07.255
183,7.3,6.1,4.4179,2.6054,80.6441,80.38,08:30:08.021
184,7.5,5.7,4.0781,3.927,59.9082,59.4868,08:30:08.801
185,7.7,5.4,4.0403,2.6054,60.4592,60.2938,08:30:09.590
186,7.5,5.4,4.9466,2.9075,60.0433,60.3034,08:30:10.355
187,7.3,5.7,3.776,2.4544,60.0471,60.3128,08:30:11.118
188,7.7,5.7,3.5117,2.5299,59.7708,60.4423,08:30:11.882
189,7.7,5.9,4.3802,2.8698,60.1685,59.8155,08:30:12.659
190,7.7,6.1,4.0026,3.0208,59.8383,59.9946,08:30:13.427
191,7.5,5.4,3.8893,2.7565,59.7571,59.8134,08:30:14.173
192,7.7,5.7,4.1914,2.832,60.0568,59.6866,08:30:14.937
193,7.7,6.1,3.9648,3.3984,58.8595,60.3121,08:30:15.700
194,7.5,5.2,3.8138,3.927,60.0378,59.8214,08:30:16.482
195,7.7,5.4,4.1914,3.9648,60.1585,59.6917,08:30:17.260
196,7.5,5.7,3.3229,2.4544,59.9343,60.005,08:30:18.021
197,7.7,5.2,3.625,3.0963,60.4728,60.2891,08:30:18.779
198,7.3,5.7,4.1158,4.0403,60.0087,60.1676,08:30:19.543
199,7.7,5.7,4.4934,3.8138,59.7936,59.9392,08:30:20.307
200,7.7,5.7,3.7382,2.6432,59.7619,59.7227,08:30:21.086
201,7.5,5.9,3.776,2.039,59.9397,59.3372,08:30:21.848
202,7.5,5.7,3.7382,2.7942,60.5615,60.4758,08:30:22.611
203,7.3,5.9,3.1718,3.1718,60.4224,60.022,08:30:23.360
204,7.9,6.1,4.0026,3.0586,39.705,39.9136,08:30:24.111
205,7.7,5.7,4.569,3.1341,39.4478,39.4685,08:30:24.870
206,7.7,4.8,3.1341,2.3411,39.2806,39.6474,08:30:25.648
207,7.3,5.2,3.4739,2.7942,39.6256,39.3891,08:30:26.413
208,8.2,5.7,3.0963,1.888,39.7964,39.009,08:30:27.156
209,7.7,5.4,4.1914,2.9075,39.6578,39.5803,08:30:27.920
210,7.5,5.7,3.4739,2.6432,39.62,39.4183,08:30:28.682
211,7.7,5.4,4.9088,2.4922,39.8678,39.17,08:30:29.442
212,7.3,6.1,3.4362,2.4166,39.5884,39.8985,08:30:30.205
213,7.7,5.7,4.6822,3.1341,39.5514,39.1394,08:30:30.986
214,7.5,5.9,3.625,1.9258,39.6672,40.2082,08:30:31.765
215,7.5,5.9,3.776,4.6445,39.0028,39.4728,08:30:32.545
216,7.5,5.7,3.3229,1.6992,39.5217,39.4127,08:30:33.327
217,7.5,5.7,3.625,3.8893,39.5403,39.8911,08:30:34.105
218,7.7,5.7,3.4739,1.6237,39.5173,39.2446,08:30:34.867
219,7.9,6.1,3.7382,4.1158,39.7176,39.0574,08:30:35.634
220,7.3,6.3,3.625,2.0768,39.5952,39.5667,08:30:36.414
221,7.5,5.7,3.776,2.1146,39.6762,39.429,08:30:37.191
222,7.5,5.4,3.4739,2.6054,39.6555,39.509,08:30:37.958
223,7.3,5.4,3.0963,2.7565,20.5958,19.9984,08:30:38.724
224,7.5,6.1,2.9453,3.0963,20.4272,20.4084,08:30:39.487
225,7.7,6.1,2.983,1.888,20.3457,20.3095,08:30:40.247
226,7.7,5.7,2.832,2.1146,21.7229,20.0032,08:30:41.013
227,7.9,6.1,3.2474,2.4166,20.8889,20.2689,08:30:41.778
228,7.7,5.7,2.983,2.039,20.3738,20.4365,08:30:42.544
229,7.3,5.7,3.4739,1.8502,20.4869,20.4503,08:30:43.311
230,7.5,5.7,2.5299,1.9635,20.3206,20.3158,08:30:44.103
231,7.7,5.2,4.7955,2.0013,20.4463,20.5001,08:30:44.862
232,7.7,5.7,3.7005,1.5859,20.306,20.3053,08:30:45.625
233,7.3,5.9,3.8515,1.7747,20.2856,20.3375,08:30:46.402
234,7.7,5.9,3.1718,1.9258,20.2951,20.336,08:30:47.178
235,7.3,5.2,2.9453,1.8502,20.3789,20.495,08:30:47.936
236,7.7,5.4,3.3606,2.1146,20.0718,20.241,08:30:48.699
237,7.3,5.9,3.1341,1.5859,20.1525,20.391,08:30:49.458
238,7.3,5.2,3.3606,2.1523,20.2757,20.2023,08:30:50.229
239,7.7,5.9,2.7565,2.1523,20.4564,20.7152,08:30:50.992
240,7.3,5.7,3.1341,1.2461,20.5686,20.5475,08:30:51.753
241,7.5,5.7,2.3034,2.3411,20.2217,20.4462,08:30:52.516
242,7.7,5.0,3.8515,1.9635,20.2968,20.3278,08:30:53.281
