Log,mixer_motor_temperature_M2,mixer_motor_temperature_M1,mixer_torque_M2,mixer_torque_M1,mixer_speed_M2,mixer_speed_M1,Time
1,16.6,12.5,3.0208,2.3411,20.3342,23.011,10:40:25.014
2,15.9,11.3,4.0781,2.2278,20.3535,20.4603,10:40:25.965
3,16.1,11.8,3.8893,2.7187,20.3117,20.4638,10:40:26.726
4,16.1,12.0,3.625,2.5299,20.1064,20.4112,10:40:27.485
5,16.1,12.9,3.5494,2.0768,20.2976,20.3603,10:40:28.247
6,16.1,12.3,5.3997,3.2096,20.4968,20.3344,10:40:29.005
7,16.3,11.8,3.8138,3.7005,20.3494,20.2536,10:40:29.766
8,16.1,11.8,3.7382,2.681,20.3212,20.3109,10:40:30.530
9,16.1,12.5,3.4362,1.888,20.2257,20.3429,10:40:31.289
10,16.1,11.8,3.5872,2.7942,20.4524,20.4862,10:40:32.049
11,16.1,12.3,3.776,2.9453,20.0244,20.393,10:40:32.810
12,16.1,12.3,3.8515,2.3789,20.6855,20.5793,10:40:33.576
13,16.3,11.8,2.9075,2.9453,20.4228,20.7843,10:40:34.354
14,16.6,11.8,4.0026,2.9075,20.3681,20.4034,10:40:35.116
15,16.3,12.3,3.3606,2.4544,20.3353,20.447,10:40:35.880
16,15.9,11.6,4.0026,1.6992,20.2085,20.5101,10:40:36.640
17,16.1,11.8,3.0586,1.9635,20.4103,20.3026,10:40:37.401
18,16.1,12.7,3.8893,2.4166,20.492,20.2768,10:40:38.161
19,16.1,12.3,3.6627,2.4166,20.6291,20.4173,10:40:38.919
20,16.1,12.3,3.2851,2.1523,20.4591,20.4563,10:40:39.682
21,16.3,12.0,3.5117,2.3034,20.3285,20.5982,10:40:40.446
22,16.3,12.0,3.8893,2.9075,20.3687,20.3349,10:40:41.210
23,15.9,11.8,4.7578,2.7187,20.3372,20.3329,10:40:41.969
24,16.1,11.8,3.2851,2.039,20.2735,20.3616,10:40:42.728
25,16.1,12.5,3.5494,2.3789,20.4599,20.7611,10:40:43.503
26,16.1,12.0,3.5872,2.8698,20.3929,20.4537,10:40:44.265
27,16.6,12.0,3.3984,2.2656,20.3804,20.6493,10:40:45.025
28,16.3,12.7,3.1341,2.1901,20.4003,20.4578,10:40:45.789
29,16.1,12.3,3.4362,2.5677,20.3652,20.3255,10:40:46.547
30,16.3,11.8,4.0781,2.7187,20.3859,20.4363,10:40:47.310
31,16.1,12.3,3.3606,2.4544,20.3543,20.2573,10:40:48.071
32,16.1,12.7,3.5494,2.3789,20.4782,20.4822,10:40:48.831
33,16.1,12.3,4.3802,2.1523,20.5534,20.3703,10:40:49.609
34,16.1,12.7,5.0598,2.5677,20.3379,20.3308,10:40:50.372
35,16.1,12.9,4.6445,1.7747,20.2568,20.5619,10:40:51.120
36,15.9,12.3,3.3606,2.2278,20.3478,20.3062,10:40:51.879
37,16.1,12.3,3.4362,2.2656,20.3422,20.4027,10:40:52.641
38,16.1,12.7,3.6627,2.7565,20.0884,20.3226,10:40:53.397
39,15.9,12.7,3.5872,1.6614,20.7463,20.52,10:40:54.157
40,16.1,12.3,2.7942,2.6432,20.5948,20.3718,10:40:54.917
41,16.1,12.3,3.3984,2.7942,20.3334,20.4294,10:40:55.678
42,16.1,12.3,3.6627,2.7565,20.307,20.458,10:40:56.441
43,16.1,12.5,3.4362,1.9635,20.5099,20.4734,10:40:57.204
44,16.1,12.0,3.2096,2.1901,20.292,21.4877,10:40:57.964
45,16.3,12.3,3.5872,3.2851,20.1785,20.2904,10:40:58.727
46,16.1,11.8,3.625,2.1901,20.6041,20.5572,10:40:59.487
47,15.9,11.6,3.4739,3.2474,39.5242,39.6688,10:41:00.253
48,16.1,11.8,4.871,2.983,39.6687,39.736,10:41:01.010
49,16.1,12.7,4.1536,2.832,39.6206,39.5248,10:41:01.770
50,16.1,12.7,4.569,3.0586,39.5774,39.626,10:41:02.530
51,16.1,11.8,3.8138,3.1341,39.3987,39.4689,10:41:03.292
52,16.1,11.3,4.4934,3.2474,39.5303,39.5017,10:41:04.045
53,16.1,11.8,4.2291,2.7565,39.3573,39.574,10:41:04.801
54,16.3,12.0,4.6822,2.7565,39.4026,39.5599,10:41:05.544
55,16.1,11.8,4.1536,2.983,39.6049,39.516,10:41:06.307
56,16.1,13.2,4.7578,3.1341,39.6255,39.6379,10:41:07.066
57,16.3,12.3,4.4557,3.3984,39.5838,39.521,10:41:07.830
58,15.9,12.0,3.9648,3.3984,39.6829,39.6242,10:41:08.598
59,16.1,12.0,4.0781,3.3229,39.4379,39.5628,10:41:09.358
60,16.1,12.5,4.4179,3.4362,39.621,39.6961,10:41:10.138
61,16.1,11.8,4.2669,3.3606,39.6274,39.3759,10:41:10.901
62,16.1,12.7,4.4934,3.1341,39.3284,39.3304,10:41:11.646
63,16.1,12.0,3.625,3.8138,39.4838,39.7137,10:41:12.407
64,16.1,12.5,4.3802,3.1341,39.2818,39.7361,10:41:13.167
65,16.1,12.0,4.1536,2.4166,39.733,39.5343,10:41:13.930
66,16.1,12.5,5.0221,3.3229,39.5783,39.6695,10:41:14.678
67,16.1,12.0,6.3059,4.7578,60.0097,60.1638,10:41:15.440
68,16.1,12.0,4.6067,3.927,59.8963,60.0786,10:41:16.205
69,16.1,12.3,5.0976,3.5872,60.1155,59.8677,10:41:16.964
70,16.1,12.0,5.3619,4.1536,59.8505,59.9061,10:41:17.723
71,16.1,11.8,5.9661,4.1158,59.8481,59.9023,10:41:18.486
72,16.1,11.8,4.6067,3.9648,59.6596,59.8286,10:41:19.251
73,16.1,12.7,4.7955,3.0208,59.8324,60.1626,10:41:20.008
74,16.3,12.3,5.0598,4.0026,59.9771,60.0988,10:41:20.771
75,16.1,12.7,5.1731,3.8893,60.0124,59.9738,10:41:21.532
76,16.3,12.5,5.7395,3.7382,60.185,59.6803,10:41:22.294
77,16.1,11.8,5.7018,3.1341,60.048,59.671,10:41:23.069
78,16.1,11.3,5.815,3.7382,59.8729,60.1036,10:41:23.830
79,16.1,12.7,5.5885,4.0026,60.0641,60.0977,10:41:24.604
80,16.3,11.8,5.0598,3.5494,60.1274,59.4787,10:41:25.375
