provider,providerName,offsetRatio,region,regionName,country_name,countryIsoCode,state,city,impact,source,comment  ,year,update_date
azure,Microsoft Azure,100,japanwest,,Japan,JPN,,Osaka,390,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,koreacentral,,South Korea,KOR,,Seoul,370,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,koreasouth,,South Korea,KOR,,Busan,365,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,northcentralus,,USA,USA,Iowa,Des Moines,390,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,northeurope,,Ireland,IRL,,Dublin,150,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,northwestus,,USA,USA,Washington,Seattle,180,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,northwestus2,,USA,USA,Oregon,Redmond,175,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,southafricanorth,,South Africa,ZAF,,Johannesburg,600,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,southafricawest,,South Africa,ZAF,,Cape Town,620,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,southcentralus,,USA,USA,Texas,San Antonio,410,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,southeastasia,,Singapore,SGP,,Singapore,200,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,southindia,,India,IND,Tamil Nadu,Chennai,530,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,uksouth,,United Kingdom,GBR,England,London,140,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,ukwest,,United Kingdom,GBR,Scotland,Glasgow,130,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,westcentralus,,USA,USA,Iowa,Des Moines,385,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,westus,,USA,USA,California,San Francisco,180,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,westus2,,USA,USA,Washington,Quincy,170,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,westus3,,USA,USA,Arizona,Phoenix,360,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,uaecentral,,United Arab Emirates,ARE,,Dubai,400,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,switzerlandnorth,,Switzerland,CHE,,Zurich,60,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,uaenorth,,United Arab Emirates,ARE,,Abu Dhabi,410,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,westeurope,,Netherlands,NLD,,Amsterdam,140,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,westindia,,India,IND,,Mumbai,540,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,centralusstage,,USA,USA,Texas,San Antonio,400,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región para pruebas y desarrollo,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,eastusstage,,USA,USA,Virginia,Virginia,320,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región para pruebas y desarrollo,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,northcentralusstage,,USA,USA,Iowa,Des Moines,390,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región para pruebas y desarrollo,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,southcentralusstage,,USA,USA,Texas,San Antonio,410,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región para pruebas y desarrollo,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,westeuropestage,,Netherlands,NLD,,Amsterdam,140,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región para pruebas y desarrollo,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,westusstage,,USA,USA,California,San Francisco,180,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región para pruebas y desarrollo,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,francesouth,,France,FRA,,Marseille,145,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,germanycentral,,Germany,DEU,,Frankfurt,350,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,germanynortheast,,Germany,DEU,,Berlin,355,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,japancentral,,Japan,JPN,,Nagoya,395,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,japansouth,,Japan,JPN,,Fukuoka,385,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,koreasoutheast,,South Korea,KOR,,Busan,365,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,mexicocentral,,Mexico,MEX,,Querétaro,450,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,southafricawest,,South Africa,ZAF,,Cape Town,620,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,southafricanorth,,South Africa,ZAF,,Johannesburg,600,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,switzerlandwest,,Switzerland,CHE,,Geneva,65,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,chinaeast,,China,CHN,,Shanghai,450,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Operado por 21Vianet,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,chinaeast2,,China,CHN,,Beijing,460,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Operado por 21Vianet,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,chinanorth,,China,CHN,,Beijing,470,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Operado por 21Vianet,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,chinanorth2,,China,CHN,,Zhangjiakou,480,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Operado por 21Vianet,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,germanynorth,,Germany,DEU,,Berlin,355,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,usgovarizona,,USA,USA,Arizona,Phoenix,360,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región Gobierno USA,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,usgovtexas,,USA,USA,Texas,San Antonio,410,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región Gobierno USA,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,usgovvirginia,,USA,USA,Virginia,Virginia,320,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región Gobierno USA,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,usdodcentral,,USA,USA,Virginia,Virginia,320,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región Departamento de Defensa USA,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,usdodeast,,USA,USA,Virginia,Virginia,320,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Región Departamento de Defensa USA,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,swedencentral,,Sweden,SWE,,Stockholm,80,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,swedensouth,,Sweden,SWE,,Malmö,85,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,qatarcentral,,Qatar,QAT,,Doha,420,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,polandcentral,,Poland,POL,,Warsaw,150,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,polandsouth,,Poland,POL,,Krakow,155,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
azure,Microsoft Azure,100,uaecentral,,United Arab Emirates,ARE,,Dubai,400,https://azure.microsoft.com/en-us/global-infrastructure/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,us-east-1,US East (N. Virginia),USA,USA,Virginia,Virginia,320,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,us-east-2,US East (Ohio),USA,USA,Ohio,Columbus,310,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,us-west-1,US West (N. California),USA,USA,California,San Francisco,180,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,us-west-2,US West (Oregon),USA,USA,Oregon,Portland,170,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,af-south-1,Africa (Cape Town),South Africa,ZAF,,Cape Town,620,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-east-1,Asia Pacific (Hong Kong),Hong Kong,HKG,,Hong Kong,400,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-south-1,Asia Pacific (Mumbai),India,IND,,Mumbai,540,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-northeast-1,Asia Pacific (Tokyo),Japan,JPN,,Tokyo,400,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-northeast-2,Asia Pacific (Seoul),South Korea,KOR,,Seoul,370,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-northeast-3,Asia Pacific (Osaka),Japan,JPN,,Osaka,390,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-southeast-1,Asia Pacific (Singapore),Singapore,SGP,,Singapore,200,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-southeast-2,Asia Pacific (Sydney),Australia,AUS,,Sydney,230,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ca-central-1,Canada (Central),Canada,CAN,,Montreal,70,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,eu-central-1,Europe (Frankfurt),Germany,DEU,,Frankfurt,350,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos  ,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,eu-west-1,Europe (Ireland),Ireland,IRL,,Dublin,150,https://aws.amazon.com,,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,eu-west-2,Europe (London),United Kingdom,GBR,England,London,140,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,eu-west-3,Europe (Paris),France,FRA,,Paris,145,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,eu-north-1,Europe (Stockholm),Sweden,SWE,,Stockholm,80,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,me-south-1,Middle East (Bahrain),Bahrain,BHR,,Manama,430,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,sa-east-1,South America (São Paulo),Brazil,BRA,,São Paulo,550,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,us-gov-east-1,US Gov East (Virginia),USA,USA,Virginia,Virginia,320,https://aws.amazon.com/about-aws/sustainability/,Región Gobierno USA,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,us-gov-west-1,US Gov West (Oregon),USA,USA,Oregon,Portland,170,https://aws.amazon.com/about-aws/sustainability/,Región Gobierno USA,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,cn-north-1,China (Beijing),China,CHN,,Beijing,460,https://aws.amazon.com/about-aws/sustainability/,Operado por NWCD,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,cn-northwest-1,China (Ningxia),China,CHN,,Ningxia,470,https://aws.amazon.com/about-aws/sustainability/,Operado por NWCD,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,af-south-1,Africa (Cape Town),South Africa,ZAF,,Cape Town,620,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-southeast-3,Asia Pacific (Jakarta),Indonesia,IDN,,Jakarta,480,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,eu-south-1,Europe (Milan),Italy,ITA,,Milan,160,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,me-central-1,Middle East (UAE),United Arab Emirates,ARE,,Dubai,400,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,us-west-1,US West (N. California),USA,USA,California,San Francisco,180,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-northeast-4,Asia Pacific (Osaka),Japan,JPN,,Osaka,390,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,ap-south-2,Asia Pacific (Hyderabad),India,IND,,Hyderabad,540,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,eu-central-2,Europe (Zurich),Switzerland,CHE,,Zurich,155,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,eu-west-4,Europe (Stockholm),Sweden,SWE,,Stockholm,80,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
aws,Amazon Web Services,100,sa-east-2,South America (Santiago),Chile,CHL,,Santiago,560,https://aws.amazon.com/about-aws/sustainability/,Estimación basada en datos públicos,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,africa-south1,,South Africa,ZAF,,Johannesburg,646,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,asia-east1,,Taiwan,TWN,,Changhua County,451,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,asia-east2,,China,CHN,,Hong Kong,360,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,asia-northeast1,,Japan,JPN,,Tokyo,459,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,asia-northeast2,,Japan,JPN,,Osaka,385,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,asia-northeast3,,Korea,KOR,South Korea,Seoul,378,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,asia-south1,,India,IND,,Mumbai,648,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,asia-south2,,India,IND,,Delhi,529,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,asia-southeast1,,Singapore,SGP,,Jurong West,369,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,asia-southeast2,,Indonesia,IDN,,Jakarta,580,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,australia-southeast1,,Australia,AUS,,Sydney,501,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,australia-southeast2,,Australia,AUS,,Melbourne,456,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-central2,,Poland,POL,,Warsaw,723,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-north1,,Finland,FIN,,Hamina,46,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-southwest1,,Spain,ESP,,Madrid,131,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-west1,,Belgium,BEL,,St. Ghislain,122,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-west2,,United Kingdom,GBR,England,London,136,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-west3,,Germany,DEU,,Frankfurt,345,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-west4,,Netherlands,NLD,,Eemshaven,236,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-west6,,Switzerland,CHE,,Zurich,59,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-west8,,Italy,ITA,,Milan,249,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-west9,,France,FRA,,Paris,34,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-west10,,Germany,DEU,,Berlin,345,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,europe-west12,,Italy,ITA,,Turin,249,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,me-cenrtal1,,Qatar,QAT,,Doha,575,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,me-central2,,Saudi Arabia,SAU,,Dammam,569,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,me-west1,,Israel,ISR,,Tel Aviv,463,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,northamerica-northeast1,,Canada,CAN,Quebec,Montreal,2,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,northamerica-northeast2,,Canada,CAN,,Toronto,47,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,southamerica-east1,,Brazil,BRA,,Sao Paulo,56,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,southamerica-west1,,Chile,CHL,,Santiago,138,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,us-central1,,USA,USA,Iowa,Council Bluffs,430,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,us-east1,,USA,USA,South Carolina,Moncks Corner,560,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,us-east4,,USA,USA,Northern Virginia,Ashburn,322,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,us-east5,,USA,USA,,Columbus,322,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,us-south1,,USA,USA,,Dallas,321,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,us-west1,,USA,USA,Oregon,The Dalles,94,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,us-west2,,USA,USA,California,Los Angeles,198,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,us-west3,,USA,USA,Utah,Salt Lake City,588,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
gcp,Google Cloud Platform,100,us-west4,,USA,USA,Nevada,Las Vegas,373,https://cloud.google.com/sustainability/region-carbon#data,,2024,2025-05-09-00:00:00
